File,Metric,gap,gap_center
Synthetic.csv,MAE,0.16484090676945828,0.25593120814464465
Synthetic.csv,RMSE,0.2446984671324555,0.29688303423216833
Synthetic.csv,MedAE,0.09914454087362212,0.25059167875250743
Synthetic.csv,MAPE,10.327693236874788,13.504656114510372
Synthetic.csv,Min gap value,1.284883950501781,1.284883950501781
Synthetic.csv,Max gap value,2.509816958568578,2.5065127599756964
Sea_hour.csv,MAE,0.11059008610790733,0.13075787692590246
Sea_hour.csv,RMSE,0.1351914536801511,0.15836577123951012
Sea_hour.csv,MedAE,0.09612095324581604,0.11512791008485124
Sea_hour.csv,MAPE,13.501795681261619,15.20510932931079
Sea_hour.csv,Min gap value,0.36,0.5
Sea_hour.csv,Max gap value,1.51,1.4
Sea_10_240.csv,MAE,0.08941093644405161,0.11547446895046752
Sea_10_240.csv,RMSE,0.11703585385789175,0.1370190603378336
Sea_10_240.csv,MedAE,0.06402804550984958,0.10920496792739881
Sea_10_240.csv,MAPE,14.72829083271218,19.649559514655802
Sea_10_240.csv,Min gap value,0.4046,0.4046
Sea_10_240.csv,Max gap value,0.9887,0.9831
Temperature.csv,MAE,5.710827550825453,9.021683748557633
Temperature.csv,RMSE,7.1675004898746595,10.947589483650118
Temperature.csv,MedAE,4.982738195471313,8.456261549111815
Temperature.csv,MAPE,2.116213726958523,3.3634232649932567
Temperature.csv,Min gap value,243.39,248.66
Temperature.csv,Max gap value,300.89,289.78
Traffic.csv,MAE,638.9216683829036,558.7746878637721
Traffic.csv,RMSE,914.5435680977438,835.1617058690293
Traffic.csv,MedAE,426.74957034970464,352.35571819815095
Traffic.csv,MAPE,36.942056715186965,27.94571942794752
Traffic.csv,Min gap value,216.0,216.0
Traffic.csv,Max gap value,7065.0,7280.0
