Index ,NPD_WELL_BORE_CODE,ON_STREAM_HRS     ,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING     ,AVG_WHP_P         ,AVG_WHT_P         ,DP_CHOKE_SIZE     ,target ,BORE_GAS_VOL,BORE_WAT_VOL
267.0 ,7405              ,24.0              ,248.656675208333     ,216.19297333333301,32.463701875      ,77.2977635416667  ,4.816654375       ,264.65 ,39858.61    ,1152.34
268.0 ,7405              ,24.0              ,248.315860416667     ,213.89819875      ,34.417661666666696,70.6023870833333  ,7.17167625        ,204.35 ,30789.46    ,744.25
269.0 ,7405              ,24.0              ,245.78944583333302   ,211.314303541667  ,34.4751422916667  ,69.9888660416667  ,7.22736229166667  ,229.61 ,34487.65    ,733.71
270.0 ,7405              ,24.0              ,243.755548958333     ,209.600838333333  ,34.154710625      ,68.8812883333333  ,6.91001041666667  ,227.7  ,34207.25    ,677.96
271.0 ,7405              ,24.0              ,242.079178333333     ,208.54417083333303,33.5350075        ,67.50427354166669 ,6.282735625       ,223.78 ,33825.26    ,670.66
272.0 ,7405              ,24.0              ,241.095127083333     ,208.54715354166697,32.5479735416667  ,65.3748710416667  ,5.28346791666667  ,182.64 ,27538.19    ,580.04
273.0 ,7405              ,24.0              ,240.00802666666698   ,207.54031979166697,32.467706875      ,65.544608125      ,5.197388125       ,201.69 ,30240.3     ,609.11
274.0 ,7405              ,24.0              ,237.15612916666697   ,204.26667291666698,32.88945625       ,67.5617097916667  ,5.45984291666667  ,267.48 ,40043.61    ,708.88
275.0 ,7405              ,24.0              ,231.56996875         ,197.85706104166698,33.712907708333304,68.344095         ,5.977568125       ,350.0  ,52296.95    ,826.33
276.0 ,7405              ,24.0              ,229.023134375        ,196.685288333333  ,32.3378460416667  ,67.7741070833333  ,4.70088145833333  ,322.99 ,48064.42    ,713.45
277.0 ,7405              ,24.0              ,225.786271458333     ,193.707068333333  ,32.079203125      ,73.14789625       ,3.928983125       ,384.65 ,57758.9     ,819.92
278.0 ,7405              ,24.0              ,220.49977104166697   ,188.26696145833301,32.2328095833333  ,73.7490322916667  ,3.89781375        ,443.81 ,66824.44    ,844.98
279.0 ,7405              ,24.0              ,213.108621041667     ,182.84996333333302,30.258657708333303,72.729213125      ,5.831541875       ,732.83 ,107840.05   ,1146.74
280.0 ,7405              ,24.0              ,208.739611875        ,179.0728775       ,29.666734375      ,75.582770625      ,2.39162291666667  ,583.05 ,86709.92    ,875.53
281.0 ,7405              ,3.79167           ,210.435085877674     ,183.60699252804199,26.8280933496322  ,71.0957197495563  ,1.19718835447178  ,53.69  ,8197.91     ,107.08
