Index ,NPD_WELL_BORE_CODE,ON_STREAM_HRS     ,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING     ,AVG_WHP_P           ,AVG_WHT_P         ,DP_CHOKE_SIZE     ,target ,BORE_GAS_VOL,BORE_WAT_VOL
2947.0,5351              ,24.0              ,236.684815625        ,188.19453000000001,48.490285625        ,90.70661750000001 ,14.932227708333302,2999.43,425496.49   ,2431.99
2948.0,5351              ,24.0              ,237.13440354166698   ,188.566036041667  ,48.5683675          ,90.9964939583333  ,14.997953958333301,3069.97,432818.08   ,2783.13
2949.0,5351              ,24.0              ,236.954868541667     ,189.059558958333  ,47.8953095833333    ,90.1063033333333  ,14.3014195833333  ,3135.62,444230.83   ,2614.74
2950.0,5351              ,24.0              ,236.97229333333303   ,189.530317708333  ,47.441975625        ,90.8280972916667  ,13.814042291666699,3180.69,451352.62   ,2885.57
2951.0,5351              ,24.0              ,237.45320416666698   ,189.951789166667  ,47.501415           ,91.348904375      ,13.864274791666698,3165.64,449545.58   ,2939.23
2952.0,5351              ,24.0              ,237.930553958333     ,190.37542270833302,47.55513125         ,91.0881935416667  ,13.910798333333302,3153.14,447430.63   ,2927.32
2953.0,5351              ,24.0              ,238.39276104166697   ,190.8202275       ,47.5725335416667    ,90.7635652083333  ,13.9331852083333  ,2832.32,402525.76   ,2779.43
2954.0,5351              ,24.0              ,238.562892291667     ,191.27422583333302,47.2886664583333    ,91.2080472916667  ,13.625050625      ,2840.84,403412.75   ,2783.22
2955.0,5351              ,24.0              ,238.938356875        ,191.75181166666698,47.1865452083333    ,91.38300375       ,13.576384375      ,2819.18,388630.98   ,2785.05
2956.0,5351              ,20.16667          ,242.15711149939      ,193.039969733238  ,49.1171417661518    ,88.9016380154582  ,15.826587342074802,2233.43,321080.8    ,2119.03
2957.0,5351              ,24.0              ,240.03032375         ,193.055697708333  ,46.974626041666696  ,90.46287875       ,13.618115833333302,2805.15,402508.65   ,2648.69
2958.0,5351              ,24.0              ,240.27747851063802   ,193.45804489361697,46.819433617021296  ,91.4266040425532  ,13.4284057446809  ,2824.14,403614.57   ,2778.74
2959.0,5351              ,24.0              ,240.65221499999998   ,193.879287708333  ,46.7729272916667    ,91.94175958333331 ,13.352004166666699,2817.07,402721.5    ,2633.91
2960.0,5351              ,24.0              ,240.92758208333302   ,194.394746041667  ,46.5328360416667    ,92.0320816666667  ,13.099892500000001,2831.56,404825.38   ,2945.57
2961.0,5351              ,24.0              ,241.32687125         ,194.878065        ,46.44880625         ,92.1669935416667  ,13.009493958333302,2834.19,404854.08   ,3202.2
2962.0,5351              ,24.0              ,241.96375958333303   ,195.296425625     ,46.6673339583333    ,92.0835547916667  ,13.252198125      ,2849.42,407374.39   ,3049.57
2963.0,5351              ,24.0              ,242.491871458333     ,195.68360229166697,46.8082691666667    ,92.352618125      ,13.380477083333302,2825.13,403710.79   ,2976.1
2964.0,5351              ,24.0              ,242.929236458333     ,196.10248895833303,46.826747499999996  ,92.2854516666667  ,13.3922310416667  ,2812.28,403047.36   ,2857.42
2965.0,5351              ,24.0              ,243.45142895833303   ,196.59738708333302,46.854041875        ,92.495339375      ,13.418172291666698,2800.58,404666.48   ,2855.22
2966.0,5351              ,24.0              ,243.871592083333     ,197.072933541667  ,46.7986585416667    ,92.5139258333333  ,13.344910625      ,2808.39,401629.78   ,2798.98
2967.0,5351              ,24.0              ,244.29388375         ,197.5329275       ,46.76095625         ,92.10754104166669 ,13.287440625      ,2814.61,402992.06   ,2804.14
2968.0,5351              ,24.0              ,244.66451895833302   ,198.013894375     ,46.650624583333304  ,91.981165         ,13.172958541666699,2821.87,404143.03   ,2933.93
2969.0,5351              ,24.0              ,245.10260270833302   ,198.410419583333  ,46.692183125        ,92.2789141666667  ,13.204905833333301,2817.92,402764.22   ,3112.21
2970.0,5351              ,24.0              ,245.39923625         ,198.739344375     ,46.659891875        ,92.13165208333331 ,13.1790875        ,2755.1 ,394519.14   ,2702.56
2971.0,5351              ,24.0              ,247.975296666667     ,198.906991458333  ,49.0683052083333    ,92.22133125       ,15.613893541666698,2534.63,361765.59   ,2162.27
2972.0,5351              ,24.0              ,245.73687083333303   ,199.01756645833302,46.719304375        ,92.26931875       ,13.257003958333302,2778.79,394752.36   ,3125.92
2973.0,5351              ,24.0              ,246.82905833333302   ,198.88287749999998,47.9461808333333    ,91.879296875      ,14.409873333333302,2649.13,371374.08   ,2993.44
2974.0,5351              ,24.0              ,259.125135416667     ,197.86283041666698,61.262305000000005  ,91.8684425        ,28.0940060416667  ,1602.66,220359.45   ,1668.46
2975.0,5351              ,24.0              ,257.858502708333     ,198.91677583333302,58.941726875        ,91.7938472916667  ,25.9195685416667  ,1858.55,260175.06   ,1298.1
2976.0,5351              ,24.0              ,248.966560416667     ,200.19413770833302,48.7724227083333    ,92.0050375        ,15.33294875       ,2696.52,380985.04   ,2991.67
2977.0,5351              ,24.0              ,247.900693125        ,200.19552666666698,47.7051664583333    ,92.8361364583333  ,14.216179583333302,2735.25,388901.37   ,2971.34
2978.0,5351              ,24.0              ,247.781487708333     ,200.7927875       ,46.9887002083333    ,92.8580954166667  ,13.465352083333302,2773.45,394726.73   ,2948.37
2979.0,5351              ,24.0              ,247.80884479166698   ,201.330760625     ,46.4780841666667    ,92.3356702083333  ,12.94402625       ,2810.65,401083.64   ,3466.63
2980.0,5351              ,24.0              ,248.16065479166699   ,201.649167708333  ,46.5114870833333    ,92.7681077083333  ,12.9626720833333  ,2800.79,399978.92   ,3351.18
2981.0,5351              ,24.0              ,249.35553020833302   ,201.676661875     ,47.6788683333333    ,93.03664375       ,14.163501458333302,2696.27,386090.76   ,3162.89
2982.0,5351              ,24.0              ,249.636010208333     ,201.780145625     ,47.8558645833333    ,92.982076875      ,14.363405208333301,2676.08,382028.25   ,3139.95
2983.0,5351              ,24.0              ,249.52268083333303   ,201.82606333333302,47.6966175          ,93.0276866666667  ,14.200609791666698,2678.05,382530.29   ,2962.48
2984.0,5351              ,24.0              ,249.540801875        ,201.92433729166697,47.616464583333304  ,93.110430625      ,14.116946875      ,2676.31,374324.71   ,3077.46
2985.0,5351              ,24.0              ,249.5433675          ,201.71635125      ,47.82701625         ,93.011865625      ,14.321208541666698,2625.55,374541.53   ,3194.64
2986.0,5351              ,24.0              ,249.582387083333     ,201.69494479166698,47.8874422916667    ,92.26416583333331 ,14.395404791666698,2612.81,373944.07   ,3311.37
2987.0,5351              ,24.0              ,249.59920499999998   ,201.692484375     ,47.906720625        ,92.9021079166667  ,14.419705208333301,2623.48,374702.75   ,2951.56
2988.0,5351              ,23.16667          ,249.998167028114     ,201.82588875166303,48.172278276450605  ,93.00092847701029 ,14.7188211292775  ,2597.55,371658.0    ,3446.49
2989.0,5351              ,24.0              ,250.3833975          ,201.336109583333  ,49.0472879166667    ,92.996796875      ,15.629095000000001,2534.0 ,362746.4    ,3521.41
2990.0,5351              ,24.0              ,250.96676375         ,200.963412291667  ,50.0033514583333    ,92.80671          ,16.6071845833333  ,2486.32,356111.93   ,3385.78
2991.0,5351              ,24.0              ,251.064205416667     ,200.610900625     ,50.453304791666696  ,92.87806291666669 ,17.052240625      ,2495.41,357432.08   ,3428.13
2992.0,5351              ,24.0              ,251.19365750000003   ,201.350375        ,49.8432825          ,92.430808125      ,16.4392489583333  ,2489.74,357146.72   ,3365.68
2993.0,5351              ,22.58333          ,255.79833372755903   ,201.098142242411  ,54.7001914851486    ,90.77883307893481 ,21.158816398808302,1957.44,283896.95   ,2711.91
2994.0,5351              ,24.0              ,250.707031041667     ,201.22882020833302,49.4782108333333    ,92.5616752083333  ,16.289309583333303,2452.14,350053.6    ,3554.23
2995.0,5351              ,24.0              ,250.93026875         ,201.371575208333  ,49.5586935416667    ,92.9603210416667  ,16.3817577083333  ,2444.37,348878.74   ,3525.34
2996.0,5351              ,24.0              ,251.02345625         ,201.54422708333303,49.4792291666667    ,92.6984816666667  ,16.452820000000003,2427.99,347999.53   ,3489.24
2997.0,5351              ,24.0              ,251.075380625        ,201.695758333333  ,49.3796222916667    ,91.8114433333333  ,16.2361291666667  ,2422.22,347806.75   ,3496.94
2998.0,5351              ,24.0              ,250.910080833333     ,201.30066354166698,49.6094172916667    ,92.646700625      ,16.4407602083333  ,2423.79,343279.56   ,3496.33
2999.0,5351              ,24.0              ,250.77244333333303   ,201.42019         ,49.3522533333333    ,92.94641666666669 ,16.183241041666697,2396.54,344715.38   ,3386.38
3000.0,5351              ,24.0              ,250.90358083333302   ,201.040977708333  ,49.862603125        ,93.0554079166667  ,16.711138333333302,2395.14,342561.46   ,3395.83
3001.0,5351              ,24.0              ,250.913082708333     ,201.01465875      ,49.898423958333304  ,92.32278479166669 ,16.7731147916667  ,2387.86,343058.41   ,3390.72
3002.0,5351              ,24.0              ,251.070735416667     ,200.402163958333  ,50.668571458333304  ,91.9228327083333  ,17.527642291666698,2380.72,342371.26   ,3396.15
3003.0,5351              ,24.0              ,251.20011479166698   ,200.90129458333303,50.298820208333304  ,92.52855125       ,17.151499791666698,2379.63,342137.65   ,3366.91
3004.0,5351              ,24.0              ,251.29047958333302   ,200.86300083333302,50.42747875         ,93.13174125       ,17.2762533333333  ,2375.2 ,340709.26   ,3395.81
3005.0,5351              ,24.0              ,251.27619458333302   ,200.82044354166698,50.4557510416667    ,90.7635679166667  ,17.32581875       ,2370.07,340847.55   ,3414.0
3006.0,5351              ,24.0              ,252.572692083333     ,200.9417775       ,51.6309145833333    ,91.0932497916667  ,18.5293854166667  ,2298.14,331205.23   ,3334.67
3007.0,5351              ,24.0              ,262.270666875        ,198.475690416667  ,63.7949764583333    ,91.4073339583333  ,30.717036875      ,1907.63,279405.31   ,2916.15
3008.0,5351              ,24.0              ,263.063625416667     ,199.113925625     ,63.949699791666696  ,90.336479375      ,30.99175125       ,1834.07,266509.39   ,2736.46
3009.0,5351              ,24.0              ,263.6523075          ,197.26746479166698,66.3848427083333    ,91.1289066666667  ,33.4416839583333  ,1800.02,261444.2    ,2673.75
3010.0,5351              ,24.0              ,263.41493208333304   ,198.211279166667  ,65.2036529166667    ,92.25310875       ,32.24297375       ,1793.18,263113.49   ,2707.0
3011.0,5351              ,24.0              ,263.732629166667     ,200.08113729166698,63.651491875        ,90.256061875      ,30.718379375      ,1841.44,268895.24   ,2815.01
3012.0,5351              ,24.0              ,263.714179791667     ,200.87267625      ,62.8415035416667    ,90.88171750000001 ,29.885569791666697,1818.54,265260.44   ,2814.92
3013.0,5351              ,24.0              ,263.62374500000004   ,200.867693541667  ,62.7560514583333    ,91.03960500000001 ,29.80996125       ,1805.19,263330.08   ,2834.24
3014.0,5351              ,22.41667          ,269.39453057619596   ,201.61246016499803,67.78207041119839   ,89.2734842837228  ,34.9192936340188  ,1393.69,206141.46   ,2237.75
3015.0,5351              ,24.0              ,263.779809791667     ,201.04559729166698,62.7342125          ,90.017214375      ,29.738508541666697,1729.9 ,252874.96   ,2873.24
