,pipeline_type,init_metric,final_metric,tuning_time,iter_num,dataset
0,linear,188.76484605919097,185.88709434113528,35.3758485999424,100000,reg_delta_ailerons.csv
1,linear,188.76484605919097,184.43417547990643,35.225568800000474,100000,reg_delta_ailerons.csv
2,linear,188.76484605919097,184.94944621141025,35.08775079995394,100000,reg_delta_ailerons.csv
3,linear,188.76484605919097,185.573079480055,35.109891100088134,100000,reg_delta_ailerons.csv
4,linear,188.76484605919097,184.6397626932717,35.2165168998763,100000,reg_delta_ailerons.csv
5,linear,188.76484605919097,183.9215352361381,35.27595300017856,100000,reg_delta_ailerons.csv
6,linear,188.76484605919097,184.01929070583185,35.01851280010305,100000,reg_delta_ailerons.csv
7,linear,188.76484605919097,184.04013401358384,35.16123109986074,100000,reg_delta_ailerons.csv
8,linear,188.76484605919097,184.30494501955977,35.235345399938524,100000,reg_delta_ailerons.csv
9,linear,188.76484605919097,183.6709455700673,35.06996449991129,100000,reg_delta_ailerons.csv
10,linear,188.76484605919097,186.67732864394017,35.19039390003309,100000,reg_delta_ailerons.csv
11,linear,188.76484605919097,185.73621930802537,35.34487339993939,100000,reg_delta_ailerons.csv
12,linear,188.76484605919097,184.57792119240256,35.14094610000029,100000,reg_delta_ailerons.csv
13,linear,188.76484605919097,184.64579322484755,35.19694499997422,100000,reg_delta_ailerons.csv
14,linear,188.76484605919097,186.7188412476696,35.25332170003094,100000,reg_delta_ailerons.csv
15,linear,188.76484605919097,184.1356869292192,35.37546889996156,100000,reg_delta_ailerons.csv
16,linear,188.76484605919097,186.34489651149437,35.40330759994686,100000,reg_delta_ailerons.csv
17,linear,188.76484605919097,183.4902457533304,35.32978169992566,100000,reg_delta_ailerons.csv
18,linear,188.76484605919097,185.77547991956263,35.4240288999863,100000,reg_delta_ailerons.csv
19,linear,188.76484605919097,183.7871300382843,35.15025459998287,100000,reg_delta_ailerons.csv
20,linear,188.76484605919097,184.98249947871705,35.11736110015772,100000,reg_delta_ailerons.csv
21,linear,188.76484605919097,183.27009402987,35.12169770011678,100000,reg_delta_ailerons.csv
22,linear,188.76484605919097,182.7814177103617,35.214486700017005,100000,reg_delta_ailerons.csv
23,linear,188.76484605919097,182.7791307637337,35.10720589989796,100000,reg_delta_ailerons.csv
24,linear,188.76484605919097,184.9394362180965,35.23263240000233,100000,reg_delta_ailerons.csv
25,linear,188.76484605919097,186.3509293869189,35.22925479989499,100000,reg_delta_ailerons.csv
26,linear,188.76484605919097,183.75242909162532,35.39639659994282,100000,reg_delta_ailerons.csv
27,linear,188.76484605919097,178.4133521092725,34.998073199996725,100000,reg_delta_ailerons.csv
28,linear,188.76484605919097,179.19613054793624,35.237052500015125,100000,reg_delta_ailerons.csv
29,linear,188.76484605919097,185.4001240184226,35.22294000000693,100000,reg_delta_ailerons.csv
30,branched,62.23480775330945,56.06870207586992,208.1625181001145,100000,reg_delta_ailerons.csv
31,branched,62.23480775330945,57.40070813494534,201.09238120005463,100000,reg_delta_ailerons.csv
32,branched,62.23480775330945,56.379391747181344,211.4141407001298,100000,reg_delta_ailerons.csv
33,branched,62.23480775330945,59.86155322833462,197.60880249994807,100000,reg_delta_ailerons.csv
34,branched,62.23480775330945,59.92590022665641,209.75238390010784,100000,reg_delta_ailerons.csv
35,branched,62.23480775330945,59.92227041693124,201.6364889999386,100000,reg_delta_ailerons.csv
36,branched,62.23480775330945,59.85267045349836,198.9138524001464,100000,reg_delta_ailerons.csv
37,branched,62.23480775330945,57.31314558305555,209.3384873000905,100000,reg_delta_ailerons.csv
38,branched,62.23480775330945,59.94152303348112,204.5591320998501,100000,reg_delta_ailerons.csv
39,branched,62.23480775330945,59.91879145803037,203.3158421998378,100000,reg_delta_ailerons.csv
40,branched,62.23480775330945,57.05093943047856,200.23330970015377,100000,reg_delta_ailerons.csv
41,branched,62.23480775330945,56.81581690829635,210.45761220017448,100000,reg_delta_ailerons.csv
42,branched,62.23480775330945,56.48262806775266,200.19194720010276,100000,reg_delta_ailerons.csv
43,branched,62.23480775330945,59.93658704572583,200.64803660009056,100000,reg_delta_ailerons.csv
44,branched,62.23480775330945,58.4824574012186,199.07579159992747,100000,reg_delta_ailerons.csv
45,branched,62.23480775330945,59.91259067877212,205.0671214000322,100000,reg_delta_ailerons.csv
46,branched,62.23480775330945,56.76909251275716,206.17566909990276,100000,reg_delta_ailerons.csv
47,branched,62.23480775330945,56.59054574213501,205.61163880000825,100000,reg_delta_ailerons.csv
48,branched,62.23480775330945,56.0665315803321,206.1224265000783,100000,reg_delta_ailerons.csv
49,branched,62.23480775330945,57.76714597773446,205.4506288999692,100000,reg_delta_ailerons.csv
50,branched,62.23480775330945,58.372945052732646,206.5556073000189,100000,reg_delta_ailerons.csv
51,branched,62.23480775330945,57.34045328339205,206.1170526999049,100000,reg_delta_ailerons.csv
52,branched,62.23480775330945,59.86070411783666,205.13017069990747,100000,reg_delta_ailerons.csv
53,branched,62.23480775330945,57.21428835893572,205.58537569991316,100000,reg_delta_ailerons.csv
54,branched,62.23480775330945,59.83825009302995,205.26282489998263,100000,reg_delta_ailerons.csv
55,branched,62.23480775330945,56.89272544228309,205.2346564999316,100000,reg_delta_ailerons.csv
56,branched,62.23480775330945,59.84817439918805,205.87998250010423,100000,reg_delta_ailerons.csv
57,branched,62.23480775330945,57.37440320872246,204.95680760010143,100000,reg_delta_ailerons.csv
58,branched,62.23480775330945,59.90358494251333,206.20806579990312,100000,reg_delta_ailerons.csv
59,branched,62.23480775330945,59.82931000204703,206.1820008000359,100000,reg_delta_ailerons.csv
