,pipeline_type,init_metric,final_metric,tuning_time,iter_num,dataset
0,linear,0.976,0.98,315.4415958000027,100,class_cnae-9.csv
1,linear,0.976,0.98,316.31990360000054,100,class_cnae-9.csv
2,linear,0.976,0.98,317.06450760000007,100,class_cnae-9.csv
3,linear,0.976,0.98,317.70717239999794,100,class_cnae-9.csv
4,linear,0.976,0.98,318.5273659000013,100,class_cnae-9.csv
5,linear,0.976,0.98,319.2610044999965,100,class_cnae-9.csv
6,linear,0.976,0.98,319.9421816000031,100,class_cnae-9.csv
7,linear,0.976,0.98,320.5533596999958,100,class_cnae-9.csv
8,linear,0.976,0.98,320.92019099999743,100,class_cnae-9.csv
9,linear,0.976,0.98,322.4376235000018,100,class_cnae-9.csv
10,linear,0.976,0.98,326.0064663999947,100,class_cnae-9.csv
11,linear,0.976,0.98,342.2123214000021,100,class_cnae-9.csv
12,linear,0.976,0.98,347.82536450000043,100,class_cnae-9.csv
13,linear,0.976,0.98,335.6531690999982,100,class_cnae-9.csv
14,linear,0.976,0.98,325.46171190000314,100,class_cnae-9.csv
15,linear,0.976,0.98,325.69772030000604,100,class_cnae-9.csv
16,linear,0.976,0.98,326.03783049999765,100,class_cnae-9.csv
17,linear,0.976,0.98,326.5902971000032,100,class_cnae-9.csv
18,linear,0.976,0.98,327.39422030000424,100,class_cnae-9.csv
19,linear,0.976,0.98,327.60056249999616,100,class_cnae-9.csv
20,linear,0.976,0.98,348.82436560000497,100,class_cnae-9.csv
21,linear,0.976,0.98,353.8178743999961,100,class_cnae-9.csv
22,linear,0.976,0.98,355.1117344000013,100,class_cnae-9.csv
23,linear,0.976,0.98,350.36572210000304,100,class_cnae-9.csv
24,linear,0.976,0.98,350.27232540000114,100,class_cnae-9.csv
25,linear,0.976,0.98,352.1835168000034,100,class_cnae-9.csv
26,linear,0.976,0.98,352.41657799999666,100,class_cnae-9.csv
27,linear,0.976,0.98,346.2811490000022,100,class_cnae-9.csv
28,linear,0.976,0.98,344.8415623000037,100,class_cnae-9.csv
29,linear,0.976,0.98,344.2966944,100,class_cnae-9.csv
30,branched,0.981,0.986,349.9726058000015,100,class_cnae-9.csv
31,branched,0.981,0.986,347.4740075000009,100,class_cnae-9.csv
32,branched,0.981,0.986,348.37491850000515,100,class_cnae-9.csv
33,branched,0.981,0.986,348.1486315999937,100,class_cnae-9.csv
34,branched,0.981,0.986,347.8106709000058,100,class_cnae-9.csv
35,branched,0.981,0.986,352.45900149999943,100,class_cnae-9.csv
36,branched,0.981,0.986,341.4617320000034,100,class_cnae-9.csv
37,branched,0.981,0.986,340.5624422000037,100,class_cnae-9.csv
38,branched,0.981,0.986,340.1994121000025,100,class_cnae-9.csv
39,branched,0.981,0.986,340.3169210000051,100,class_cnae-9.csv
40,branched,0.981,0.986,340.2891873000044,100,class_cnae-9.csv
41,branched,0.981,0.986,340.37937459999375,100,class_cnae-9.csv
42,branched,0.981,0.986,340.47244489999866,100,class_cnae-9.csv
43,branched,0.981,0.986,340.9334792000009,100,class_cnae-9.csv
44,branched,0.981,0.986,340.51968549999583,100,class_cnae-9.csv
45,branched,0.981,0.986,341.21396699999605,100,class_cnae-9.csv
46,branched,0.981,0.986,341.7476747999972,100,class_cnae-9.csv
47,branched,0.981,0.986,341.2987753000052,100,class_cnae-9.csv
48,branched,0.981,0.986,341.21261400000367,100,class_cnae-9.csv
49,branched,0.981,0.986,340.1495369999975,100,class_cnae-9.csv
50,branched,0.981,0.986,340.46288990000176,100,class_cnae-9.csv
51,branched,0.981,0.986,340.72095770000305,100,class_cnae-9.csv
52,branched,0.981,0.986,341.1427488000045,100,class_cnae-9.csv
53,branched,0.981,0.986,340.8431485999972,100,class_cnae-9.csv
54,branched,0.981,0.986,340.6079879000026,100,class_cnae-9.csv
55,branched,0.981,0.986,340.70519870000135,100,class_cnae-9.csv
56,branched,0.981,0.986,340.9632724000039,100,class_cnae-9.csv
57,branched,0.981,0.986,342.3443358999939,100,class_cnae-9.csv
58,branched,0.981,0.986,340.2662533000039,100,class_cnae-9.csv
59,branched,0.981,0.986,340.3511683999968,100,class_cnae-9.csv
60,complex,0.994,0.994,526.9346549000038,100,class_cnae-9.csv
61,complex,0.994,0.994,532.2162259000033,100,class_cnae-9.csv
62,complex,0.994,0.994,527.866574300002,100,class_cnae-9.csv
63,complex,0.994,0.994,528.3064882000035,100,class_cnae-9.csv
64,complex,0.994,0.994,527.4128065999976,100,class_cnae-9.csv
65,complex,0.994,0.994,527.7939457999964,100,class_cnae-9.csv
66,complex,0.994,0.994,527.1289672999992,100,class_cnae-9.csv
67,complex,0.994,0.994,527.7714846000017,100,class_cnae-9.csv
68,complex,0.994,0.994,528.3214159999989,100,class_cnae-9.csv
69,complex,0.994,0.994,527.9551842000001,100,class_cnae-9.csv
70,complex,0.994,0.994,527.7398262999995,100,class_cnae-9.csv
71,complex,0.994,0.994,527.6728199999998,100,class_cnae-9.csv
72,complex,0.994,0.994,527.9042843999923,100,class_cnae-9.csv
73,complex,0.994,0.994,527.4476073000114,100,class_cnae-9.csv
74,complex,0.994,0.994,527.7321293999994,100,class_cnae-9.csv
75,complex,0.994,0.994,527.2672588999994,100,class_cnae-9.csv
76,complex,0.994,0.994,528.6449446000042,100,class_cnae-9.csv
77,complex,0.994,0.994,527.9855231999973,100,class_cnae-9.csv
78,complex,0.994,0.994,527.9186764000042,100,class_cnae-9.csv
79,complex,0.994,0.994,527.4497976999992,100,class_cnae-9.csv
80,complex,0.994,0.994,528.4051103999955,100,class_cnae-9.csv
