,pipeline_type,init_metric,final_metric,tuning_time,iter_num,dataset
71,complex,0.713,0.8,592.3373446000041,100000,class_Amazon_employee_access.csv
72,complex,0.713,0.805,603.805191200001,100000,class_Amazon_employee_access.csv
73,complex,0.713,0.795,599.4134224999943,100000,class_Amazon_employee_access.csv
74,complex,0.713,0.792,599.2128894999987,100000,class_Amazon_employee_access.csv
75,complex,0.713,0.805,589.9893191999945,100000,class_Amazon_employee_access.csv
76,complex,0.713,0.811,609.8174244000038,100000,class_Amazon_employee_access.csv
77,complex,0.713,0.797,604.4743123000007,100000,class_Amazon_employee_access.csv
78,complex,0.713,0.805,598.435997499997,100000,class_Amazon_employee_access.csv
79,complex,0.713,0.805,590.9865307,100000,class_Amazon_employee_access.csv
80,complex,0.713,0.813,597.4564050999979,100000,class_Amazon_employee_access.csv
81,complex,0.713,0.813,580.2018382999959,100000,class_Amazon_employee_access.csv
82,complex,0.713,0.805,588.5184384999957,100000,class_Amazon_employee_access.csv
83,complex,0.713,0.803,604.5478023999967,100000,class_Amazon_employee_access.csv
84,complex,0.713,0.81,591.7937326000028,100000,class_Amazon_employee_access.csv
85,complex,0.713,0.803,591.8066019000034,100000,class_Amazon_employee_access.csv
86,complex,0.713,0.79,579.908205300002,100000,class_Amazon_employee_access.csv
87,complex,0.713,0.796,605.0830359000029,100000,class_Amazon_employee_access.csv
88,complex,0.713,0.799,589.4270643999989,100000,class_Amazon_employee_access.csv
89,complex,0.713,0.81,586.7974149999936,100000,class_Amazon_employee_access.csv
