Date,Close
5/12/1999,71.46875
5/13/1999,68
5/14/1999,66.1875
5/17/1999,68.8125
5/18/1999,66.3125
5/19/1999,69.78125
5/20/1999,65.40625
5/21/1999,64.28125
5/24/1999,58.75
5/25/1999,55.78125
5/26/1999,60.46875
5/27/1999,57.28125
5/28/1999,59.375
6/1/1999,52.90625
6/2/1999,56.0625
6/3/1999,52.53125
6/4/1999,54.21875
6/7/1999,58.6875
6/8/1999,55.78125
6/9/1999,57
6/10/1999,57.96875
6/11/1999,52.90625
6/14/1999,46
6/15/1999,48.25
6/16/1999,55.84375
6/17/1999,56.46875
6/18/1999,55.65625
6/21/1999,61.75
6/22/1999,58.75
6/23/1999,58.875
6/24/1999,56.8125
6/25/1999,55.09375
6/28/1999,55.34375
6/29/1999,58.03125
6/30/1999,62.5625
7/1/1999,61.1875
7/2/1999,62.03125
7/6/1999,63.4375
7/7/1999,60.9375
7/8/1999,62.6875
7/9/1999,62.75
7/12/1999,58.6875
7/13/1999,63.0625
7/14/1999,67.5
7/15/1999,69.78125
7/16/1999,68.8125
7/19/1999,65.84375
7/20/1999,60.0625
7/21/1999,62.71875
7/22/1999,53.40625
7/23/1999,57.28125
7/26/1999,52.96875
7/27/1999,50.5
7/28/1999,52.875
7/29/1999,50.78125
7/30/1999,50.03125
8/2/1999,47
8/3/1999,47.4375
8/4/1999,44.21875
8/5/1999,48.625
8/6/1999,44.78125
8/9/1999,42.75
8/10/1999,45.5
8/11/1999,45.46875
8/12/1999,45.875
8/13/1999,48.71875
8/16/1999,49.15625
8/17/1999,54.625
8/18/1999,56.5625
8/19/1999,53.0625
8/20/1999,56.71875
8/23/1999,59.1875
8/24/1999,60.03125
8/25/1999,66.4375
8/26/1999,64.28125
8/27/1999,64.25
8/30/1999,59.625
8/31/1999,62.1875
9/1/1999,59.53125
9/2/1999,60.0625
9/3/1999,62.4375
9/7/1999,62.9375
9/8/1999,61.4375
9/9/1999,63.625
9/10/1999,66.5
9/13/1999,63.3125
9/14/1999,66
9/15/1999,65.5625
9/16/1999,65.25
9/17/1999,63.8125
9/20/1999,62.75
9/21/1999,62.25
9/22/1999,66
9/23/1999,62.25
9/24/1999,65
9/27/1999,62.5625
9/28/1999,65.875
9/29/1999,80.75
9/30/1999,79.9375
10/1/1999,77.25
10/4/1999,77.0625
10/5/1999,78.4375
10/6/1999,82.4375
10/7/1999,87.3125
10/8/1999,89.25
