Date,Close
3/1/2013,24.931898
3/4/2013,25.1103
3/5/2013,25.2887
3/6/2013,25.05678
3/7/2013,25.101379
3/8/2013,24.976496
3/11/2013,24.860533
3/12/2013,24.896212
3/13/2013,24.905134
3/14/2013,25.101379
3/15/2013,25.012177
3/18/2013,25.065699
3/19/2013,25.137058
3/20/2013,25.261942
3/21/2013,25.074625
3/22/2013,25.199501
3/25/2013,25.119221
3/26/2013,25.119221
3/27/2013,25.30654
3/28/2013,25.520626
4/1/2013,25.520626
4/2/2013,25.690111
4/3/2013,25.476025
4/4/2013,25.511705
4/5/2013,25.60091
4/8/2013,25.502785
4/9/2013,26.41264
4/10/2013,27.010302
4/11/2013,25.814993
4/12/2013,25.681192
4/15/2013,25.591991
4/16/2013,25.841755
4/17/2013,25.716869
4/18/2013,25.681192
4/19/2013,26.555367
4/22/2013,27.500906
4/23/2013,27.295742
4/24/2013,28.330481
4/25/2013,28.491045
4/26/2013,28.357244
4/29/2013,29.088699
4/30/2013,29.525787
5/1/2013,29.186825
5/2/2013,29.579309
5/3/2013,29.873671
5/6/2013,30.105598
5/7/2013,29.713112
5/8/2013,29.427666
5/9/2013,29.133297
5/10/2013,29.160057
5/13/2013,29.463345
5/14/2013,30.119089
5/15/2013,30.406532
5/16/2013,30.613134
5/17/2013,31.322773
5/20/2013,31.51141
5/21/2013,31.304804
5/22/2013,31.089224
5/23/2013,30.676014
5/24/2013,30.783806
5/28/2013,31.457514
5/29/2013,31.33176
5/30/2013,31.466496
5/31/2013,31.349716
6/3/2013,31.969524
6/4/2013,31.430565
6/5/2013,31.241924
6/6/2013,31.403618
6/7/2013,32.041389
6/10/2013,31.861731
6/11/2013,31.29582
6/12/2013,31.439554
6/13/2013,31.188034
6/14/2013,30.900585
6/17/2013,31.439554
6/18/2013,31.421576
6/19/2013,31.071251
6/20/2013,30.083151
6/21/2013,29.885529
6/24/2013,30.289759
6/25/2013,30.244841
6/26/2013,30.855673
6/27/2013,31.098204
6/28/2013,31.026337
7/1/2013,30.864662
7/2/2013,30.487379
7/3/2013,30.550257
7/5/2013,30.729912
7/8/2013,30.837706
7/9/2013,30.855673
7/10/2013,31.170071
7/11/2013,32.059353
7/12/2013,32.041389
7/15/2013,32.490517
7/16/2013,32.58036
7/17/2013,32.104271
7/18/2013,31.834797
7/19/2013,28.205761
7/22/2013,28.753712
7/23/2013,28.583038
7/24/2013,28.708797
7/25/2013,28.196781
7/26/2013,28.403385
7/29/2013,28.331526
7/30/2013,28.609987
7/31/2013,28.601006
8/1/2013,28.448298
8/2/2013,28.64592
8/5/2013,28.475248
8/6/2013,28.367453
8/7/2013,28.798624
8/8/2013,29.544191
8/9/2013,29.373514
8/12/2013,29.526224
8/13/2013,29.15534
8/14/2013,29.263887
8/15/2013,28.757315
8/16/2013,28.766354
8/19/2013,28.395472
8/20/2013,28.603529
8/21/2013,28.594486
8/22/2013,29.300074
8/23/2013,31.434933
8/26/2013,30.892174
8/27/2013,30.08708
8/28/2013,29.869976
8/29/2013,30.349413
8/30/2013,30.213722
9/3/2013,28.83873
9/4/2013,28.223595
9/5/2013,28.250734
9/6/2013,28.178368
9/9/2013,28.639713
9/10/2013,29.300074
9/11/2013,29.616686
9/12/2013,29.571455
9/13/2013,29.879021
9/16/2013,29.670963
9/17/2013,29.788563
9/18/2013,30.141354
9/19/2013,30.430828
9/20/2013,29.661915
9/23/2013,29.616686
9/24/2013,29.354351
9/25/2013,29.408625
9/26/2013,29.643829
9/27/2013,30.096127
9/30/2013,30.105165
10/1/2013,30.376556
10/2/2013,30.684118
10/3/2013,30.629837
10/4/2013,30.64793
10/7/2013,30.123264
10/8/2013,29.860929
10/9/2013,29.915203
10/10/2013,30.539377
10/11/2013,30.874081
10/14/2013,31.163561
10/15/2013,31.199738
10/16/2013,31.33543
10/17/2013,31.588715
10/18/2013,31.624895
10/21/2013,31.652037
10/22/2013,31.281153
10/23/2013,30.539377
10/24/2013,30.503197
10/25/2013,32.321449
10/28/2013,32.176708
10/29/2013,32.131481
10/30/2013,32.14957
10/31/2013,32.031979
11/1/2013,32.140526
11/4/2013,32.51141
11/5/2013,33.144642
11/6/2013,34.53772
11/7/2013,33.922592
11/8/2013,34.17588
11/11/2013,34.004005
11/12/2013,33.795948
11/13/2013,34.51963
11/14/2013,34.39299
11/15/2013,34.230156
11/18/2013,33.651218
11/19/2013,33.487144
11/20/2013,33.797043
11/21/2013,34.088707
11/22/2013,34.243664
11/25/2013,34.307465
11/26/2013,34.043137
11/27/2013,34.271008
11/29/2013,34.754086
12/2/2013,35.045742
12/3/2013,34.918148
12/4/2013,35.492359
12/5/2013,34.635593
12/6/2013,34.963715
12/9/2013,35.28273
12/10/2013,34.735859
12/11/2013,34.280121
12/12/2013,33.924656
12/13/2013,33.441578
12/16/2013,33.623871
12/17/2013,33.286625
12/18/2013,33.341316
12/19/2013,33.040531
12/20/2013,33.54184
12/23/2013,33.377769
12/24/2013,33.797043
12/26/2013,34.125175
12/27/2013,33.988449
12/30/2013,33.988449
12/31/2013,34.097832
1/2/2014,33.869965
1/3/2014,33.642101
1/6/2014,32.931156
1/7/2014,33.186363
1/8/2014,32.593906
1/9/2014,32.384281
1/10/2014,32.849125
1/13/2014,31.882977
1/14/2014,32.612141
1/15/2014,33.505371
1/16/2014,33.623871
1/17/2014,33.159023
1/21/2014,32.967613
1/22/2014,32.748867
1/23/2014,32.867359
1/24/2014,33.550957
1/27/2014,32.840012
1/28/2014,33.058762
1/29/2014,33.41423
1/30/2014,33.596531
1/31/2014,34.489761
2/3/2014,33.250168
2/4/2014,33.131676
2/5/2014,32.648602
2/6/2014,32.976734
2/7/2014,33.32309
2/10/2014,33.54184
2/11/2014,33.879078
2/12/2014,34.152523
2/13/2014,34.280121
2/14/2014,34.289234
2/18/2014,34.362694
2/19/2014,34.445351
2/20/2014,34.665737
2/21/2014,34.876949
2/24/2014,34.610645
2/25/2014,34.4729
2/26/2014,34.408615
2/27/2014,34.76675
2/28/2014,35.179985
3/3/2014,34.693287
3/4/2014,35.271809
3/5/2014,34.996326
3/6/2014,35.033062
3/7/2014,34.803478
3/10/2014,34.730022
3/11/2014,34.913673
3/12/2014,35.143253
3/13/2014,34.794296
3/14/2014,34.61982
3/17/2014,34.941223
3/18/2014,36.318672
3/19/2014,36.06155
3/20/2014,37.034946
3/21/2014,36.878841
3/24/2014,37.191051
3/25/2014,37.044132
3/26/2014,36.539066
3/27/2014,36.144199
3/28/2014,37.007393
3/31/2014,37.641026
4/1/2014,38.035889
4/2/2014,37.971603
4/3/2014,37.659393
4/4/2014,36.61253
4/7/2014,36.548252
4/8/2014,36.566612
4/9/2014,37.163506
4/10/2014,36.144199
4/11/2014,36.006454
4/14/2014,35.978901
4/15/2014,36.502331
4/16/2014,37.099232
4/17/2014,36.741089
4/21/2014,36.676807
4/22/2014,36.722725
4/23/2014,36.447235
4/24/2014,36.603344
4/25/2014,36.649265
4/28/2014,37.530827
4/29/2014,37.200241
4/30/2014,37.099232
5/1/2014,36.731899
5/2/2014,36.447235
5/5/2014,36.208477
5/6/2014,35.868713
5/7/2014,36.199291
5/8/2014,36.401321
5/9/2014,36.30949
5/12/2014,36.704357
5/13/2014,37.379444
5/14/2014,37.21299
5/15/2014,36.621128
5/16/2014,36.833828
5/19/2014,36.75985
5/20/2014,36.695107
5/21/2014,37.314713
5/22/2014,37.083515
5/23/2014,37.102013
5/27/2014,37.166744
5/28/2014,37.00029
5/29/2014,37.30547
5/30/2014,37.860325
6/2/2014,37.721615
6/3/2014,37.259228
6/4/2014,37.286964
6/5/2014,38.11002
6/6/2014,38.359707
6/9/2014,38.165508
6/10/2014,38.017544
6/11/2014,37.786346
6/12/2014,37.527412
6/13/2014,38.128513
6/16/2014,38.378204
6/17/2014,38.544666
6/18/2014,38.516922
6/19/2014,38.387444
6/20/2014,38.544666
6/23/2014,38.831345
6/24/2014,38.609398
6/25/2014,38.868332
6/26/2014,38.581654
6/27/2014,39.071789
6/30/2014,38.56316
7/1/2014,38.720371
7/2/2014,38.748119
7/3/2014,38.655636
7/7/2014,38.831345
7/8/2014,38.637142
7/9/2014,38.535419
7/10/2014,38.553909
7/11/2014,38.92382
7/14/2014,38.970055
7/15/2014,39.256744
7/16/2014,40.764126
7/17/2014,41.180275
7/18/2014,41.328239
7/21/2014,41.466953
7/22/2014,41.45771
7/23/2014,41.494701
7/24/2014,41.060055
7/25/2014,41.152534
7/28/2014,40.662403
7/29/2014,40.588417
7/30/2014,40.301739
7/31/2014,39.91333
8/1/2014,39.635902
8/4/2014,40.107533
8/5/2014,39.839352
8/6/2014,39.524925
8/7/2014,39.978069
8/8/2014,39.950333
8/11/2014,39.950333
8/12/2014,40.24625
8/13/2014,40.764126
8/14/2014,40.939835
8/15/2014,41.420712
8/18/2014,41.716652
8/19/2014,42.181919
8/20/2014,41.828312
8/21/2014,42.079563
8/22/2014,42.01442
8/25/2014,42.033031
8/26/2014,41.88414
8/27/2014,41.753864
8/28/2014,41.763168
8/29/2014,42.274979
9/2/2014,41.95858
9/3/2014,41.83762
9/4/2014,42.116783
9/5/2014,42.721645
9/8/2014,43.242756
9/9/2014,43.512611
9/10/2014,43.587055
9/11/2014,43.735939
9/12/2014,43.456783
9/15/2014,43.028725
9/16/2014,43.512611
9/17/2014,43.289276
9/18/2014,43.438168
9/19/2014,44.21983
9/22/2014,43.791779
9/23/2014,43.326504
9/24/2014,43.81039
9/25/2014,42.842613
9/26/2014,43.18692
9/29/2014,43.214836
9/30/2014,43.140381
10/1/2014,42.712345
10/2/2014,42.582054
10/3/2014,42.889137
10/6/2014,42.889137
10/7/2014,42.368038
10/8/2014,43.531223
10/9/2014,42.665806
10/10/2014,40.972202
10/13/2014,40.618599
10/14/2014,40.693043
10/15/2014,40.21846
10/16/2014,39.771793
10/17/2014,40.599991
10/20/2014,41.018726
10/21/2014,41.763168
10/22/2014,41.297897
10/23/2014,41.893452
10/24/2014,42.926361
10/27/2014,42.721645
10/28/2014,43.26136
10/29/2014,43.382332
10/30/2014,42.851913
10/31/2014,43.689419
11/3/2014,44.145386
11/4/2014,44.266357
11/5/2014,44.536217
11/6/2014,45.317886
11/7/2014,45.299274
11/10/2014,45.494686
11/11/2014,45.47607
11/12/2014,45.392326
11/13/2014,46.16468
11/14/2014,46.136768
11/17/2014,46.025105
11/18/2014,45.641171
11/19/2014,45.154228
11/20/2014,45.603718
11/21/2014,44.929489
11/24/2014,44.564281
11/25/2014,44.451908
11/26/2014,44.714111
11/28/2014,44.770294
12/1/2014,45.528797
12/2/2014,45.378967
12/3/2014,45.023132
12/4/2014,45.734806
12/5/2014,45.341511
12/8/2014,44.667294
12/9/2014,44.564281
12/10/2014,43.918152
12/11/2014,44.170986
12/12/2014,43.964966
12/15/2014,43.70277
12/16/2014,42.288784
12/17/2014,42.831905
12/18/2014,44.49873
12/19/2014,44.629833
12/22/2014,44.929489
12/23/2014,45.36961
12/24/2014,45.079311
12/26/2014,44.83585
12/29/2014,44.433186
12/30/2014,44.030525
12/31/2014,43.496765
1/2/2015,43.787056
1/5/2015,43.384392
1/6/2015,42.747623
1/7/2015,43.290749
1/8/2015,44.564281
1/9/2015,44.189716
1/12/2015,43.637222
1/13/2015,43.412487
1/14/2015,43.037914
1/15/2015,42.588432
1/16/2015,43.30011
1/20/2015,43.440578
1/21/2015,43.00045
1/22/2015,44.13353
1/23/2015,44.180351
1/26/2015,44.021156
1/27/2015,39.947731
1/28/2015,38.571182
1/29/2015,39.339046
1/30/2015,37.831413
2/2/2015,38.655464
2/3/2015,38.955116
2/4/2015,39.179871
2/5/2015,39.751076
2/6/2015,39.713623
2/9/2015,39.666805
2/10/2015,39.891537
2/11/2015,39.685528
2/12/2015,40.350391
2/13/2015,41.080799
2/17/2015,41.099655
2/18/2015,41.052505
2/19/2015,41.024212
2/20/2015,41.36372
2/23/2015,41.637218
2/24/2015,41.580635
2/25/2015,41.486328
2/26/2015,41.552341
2/27/2015,41.354286
3/2/2015,41.382584
3/3/2015,40.81673
3/4/2015,40.609257
3/5/2015,40.65641
3/6/2015,39.949097
3/9/2015,40.411201
3/10/2015,39.637875
3/11/2015,39.590714
3/12/2015,38.68536
3/13/2015,39.024868
3/16/2015,39.194622
3/17/2015,39.326656
3/18/2015,40.081123
3/19/2015,39.88308
3/20/2015,40.439503
3/23/2015,40.420635
3/24/2015,40.458363
3/25/2015,39.100315
3/26/2015,38.864544
3/27/2015,38.638206
3/30/2015,38.628773
3/31/2015,38.345856
4/1/2015,38.402435
4/2/2015,37.996906
4/6/2015,39.185196
4/7/2015,39.166332
4/8/2015,39.062592
4/9/2015,39.119186
4/10/2015,39.34552
4/13/2015,39.383244
4/14/2015,39.279499
4/15/2015,39.854782
4/16/2015,39.760479
4/17/2015,39.251209
4/20/2015,40.467793
4/21/2015,40.213154
4/22/2015,40.543236
4/23/2015,40.873318
4/24/2015,45.145496
4/27/2015,45.296387
4/28/2015,46.362076
4/29/2015,46.267769
4/30/2015,45.871666
5/1/2015,45.890533
5/4/2015,45.494431
5/5/2015,44.890858
5/6/2015,43.645992
5/7/2015,44.042088
5/8/2015,45.032322
5/11/2015,44.67395
5/12/2015,44.655083
5/13/2015,44.919155
5/14/2015,45.947117
5/15/2015,45.551018
5/18/2015,45.277523
5/19/2015,45.16362
5/20/2015,45.16362
5/21/2015,45.011745
5/22/2015,44.518158
5/26/2015,44.223892
5/27/2015,45.192097
5/28/2015,45.040226
5/29/2015,44.480183
6/1/2015,44.831394
6/2/2015,44.53714
6/3/2015,44.470692
6/4/2015,44.005573
6/5/2015,43.796753
6/8/2015,43.407574
6/9/2015,43.331638
6/10/2015,44.242882
6/11/2015,44.081512
6/12/2015,43.635387
6/15/2015,43.170269
6/16/2015,43.502495
6/17/2015,43.635387
6/18/2015,44.347298
6/19/2015,43.758781
6/22/2015,43.882179
6/23/2015,43.57843
6/24/2015,43.322144
6/25/2015,43.331638
6/26/2015,42.961433
6/29/2015,42.116638
6/30/2015,41.907818
7/1/2015,42.192577
7/2/2015,42.145123
7/6/2015,42.13562
7/7/2015,42.050198
7/8/2015,41.993248
7/9/2015,42.259026
7/10/2015,42.344448
7/13/2015,43.227222
7/14/2015,43.303154
7/15/2015,43.436043
7/16/2015,44.29034
7/17/2015,44.252373
7/20/2015,44.53714
7/21/2015,44.878857
7/22/2015,43.227222
7/23/2015,43.768276
7/24/2015,43.606903
7/27/2015,43.046867
7/28/2015,43.037384
7/29/2015,43.939133
7/30/2015,44.499168
7/31/2015,44.328312
8/3/2015,44.432728
8/4/2015,45.125648
8/5/2015,45.16362
8/6/2015,44.252373
8/7/2015,44.36628
8/10/2015,44.926319
8/11/2015,44.053032
8/12/2015,44.36628
8/13/2015,44.356789
8/14/2015,44.613071
8/17/2015,44.916821
8/18/2015,45.165249
8/19/2015,44.534634
8/20/2015,43.626938
8/21/2015,41.152256
8/24/2015,39.82415
8/25/2015,38.66803
8/26/2015,40.808285
8/27/2015,41.945297
8/28/2015,41.973965
8/31/2015,41.58223
9/1/2015,39.957909
9/2/2015,41.429344
9/3/2015,41.563107
9/4/2015,40.712742
9/8/2015,41.935745
9/9/2015,41.152256
9/10/2015,41.362457
9/11/2015,41.543999
9/14/2015,41.123596
9/15/2015,42.021736
9/16/2015,42.327492
9/17/2015,42.279716
9/18/2015,41.543999
9/21/2015,42.14595
9/22/2015,41.945297
9/23/2015,41.91663
9/24/2015,41.954853
9/25/2015,41.983517
9/28/2015,41.362457
9/29/2015,41.505783
9/30/2015,42.289272
10/1/2015,42.623688
10/2/2015,43.540943
10/5/2015,44.553745
10/6/2015,44.6684
10/7/2015,44.716179
10/8/2015,45.337231
10/9/2015,45.012375
10/12/2015,44.907272
10/13/2015,44.802166
10/14/2015,44.601513
10/15/2015,44.916821
10/16/2015,45.394558
10/19/2015,45.49966
10/20/2015,45.642979
10/21/2015,45.098366
10/22/2015,45.891407
10/23/2015,50.5159
10/26/2015,51.834454
10/27/2015,51.299389
10/28/2015,51.576469
10/29/2015,50.984085
10/30/2015,50.296143
11/2/2015,50.869423
11/3/2015,51.738907
11/4/2015,51.977776
11/5/2015,51.958664
11/6/2015,52.474617
11/9/2015,51.748455
11/10/2015,51.127399
11/11/2015,51.261166
11/12/2015,50.945862
11/13/2015,50.487236
11/16/2015,51.375828
11/17/2015,50.952587
11/18/2015,51.799068
11/19/2015,51.885639
11/20/2015,52.126118
11/23/2015,52.126118
11/24/2015,52.183838
11/25/2015,51.645161
11/27/2015,51.876019
11/30/2015,52.280025
12/1/2015,53.116894
12/2/2015,53.107269
12/3/2015,52.135738
12/4/2015,53.780613
12/7/2015,53.684422
12/8/2015,53.66518
12/9/2015,52.886032
12/10/2015,53.164989
12/11/2015,52.001068
12/14/2015,53.039936
12/15/2015,53.097656
12/16/2015,53.992233
12/17/2015,53.578613
12/18/2015,52.068409
12/21/2015,52.741745
12/22/2015,53.24194
12/23/2015,53.694042
12/24/2015,53.549747
12/28/2015,53.819092
12/29/2015,54.396236
12/30/2015,54.165379
12/31/2015,53.366989
1/4/2016,52.712891
1/5/2016,52.953369
1/6/2016,51.991451
1/7/2016,50.183052
1/8/2016,50.336964
1/11/2016,50.308102
1/12/2016,50.769821
1/13/2016,49.673237
1/14/2016,51.087257
1/15/2016,49.047997
1/19/2016,48.634373
1/20/2016,48.855614
1/21/2016,48.557419
1/22/2016,50.298485
1/25/2016,49.817524
1/26/2016,50.183052
1/27/2016,49.269238
1/28/2016,50.077248
1/29/2016,52.991844
2/1/2016,52.626312
2/2/2016,50.981441
2/3/2016,50.173435
2/4/2016,50.019531
2/5/2016,48.249611
2/8/2016,47.528168
2/9/2016,47.403122
2/10/2016,47.816742
2/11/2016,47.797508
2/12/2016,48.576656
2/16/2016,49.497036
2/17/2016,50.785564
2/18/2016,50.562744
2/19/2016,50.204277
2/22/2016,51.008396
2/23/2016,49.584232
2/24/2016,49.758621
2/25/2016,50.475544
2/26/2016,49.700489
2/29/2016,49.293587
3/1/2016,50.940582
3/2/2016,51.299042
3/3/2016,50.717751
3/4/2016,50.407726
3/7/2016,49.438904
3/8/2016,50.039581
3/9/2016,51.192471
3/10/2016,50.427105
3/11/2016,51.415302
3/14/2016,51.51218
3/15/2016,51.919086
3/16/2016,52.655392
3/17/2016,52.955727
3/18/2016,51.822212
3/21/2016,52.180676
3/22/2016,52.384121
3/23/2016,52.287243
3/24/2016,52.51976
3/28/2016,51.870647
3/29/2016,53.004166
3/30/2016,53.333565
3/31/2016,53.50795
4/1/2016,53.837353
4/4/2016,53.701717
4/5/2016,52.858845
4/6/2016,53.401379
4/7/2016,52.761959
4/8/2016,52.723202
4/11/2016,52.616642
4/12/2016,52.946037
4/13/2016,53.624214
4/14/2016,53.633904
4/15/2016,53.914864
4/18/2016,54.699604
4/19/2016,54.631786
4/20/2016,53.856731
4/21/2016,54.040802
4/22/2016,50.165524
4/25/2016,50.485237
4/26/2016,49.836121
4/27/2016,49.351711
4/28/2016,48.344139
4/29/2016,48.315075
5/2/2016,49.032005
5/3/2016,48.227882
5/4/2016,48.315075
5/5/2016,48.382893
5/6/2016,48.818863
5/9/2016,48.508842
5/10/2016,49.429218
5/11/2016,49.458282
5/12/2016,49.903942
5/13/2016,49.487354
5/16/2016,50.213966
5/17/2016,49.27739
5/18/2016,49.570068
5/19/2016,49.09203
5/20/2016,49.384712
5/23/2016,48.809109
5/24/2016,50.331039
5/25/2016,50.848103
5/26/2016,50.623711
5/27/2016,51.043224
5/31/2016,51.706627
6/1/2016,51.560287
6/2/2016,51.199314
6/3/2016,50.526157
6/6/2016,50.857861
6/7/2016,50.828587
6/8/2016,50.770054
6/9/2016,50.360302
6/10/2016,50.223721
6/13/2016,48.91642
6/14/2016,48.613987
6/15/2016,48.477402
6/16/2016,49.16032
6/17/2016,48.906666
6/20/2016,48.848129
6/21/2016,49.940796
6/22/2016,49.745682
6/23/2016,50.643227
6/24/2016,48.613987
6/27/2016,47.248154
6/28/2016,48.233505
6/29/2016,49.306656
6/30/2016,49.921288
7/1/2016,49.91153
7/5/2016,49.921288
7/6/2016,50.126163
7/7/2016,50.126163
7/8/2016,51.023712
7/11/2016,51.306637
7/12/2016,51.911503
7/13/2016,52.204178
7/14/2016,52.42857
7/15/2016,52.389545
7/18/2016,52.6432
7/19/2016,51.794434
7/20/2016,54.545616
7/21/2016,54.438297
7/22/2016,55.189507
7/25/2016,55.345604
7/26/2016,55.37487
7/27/2016,54.818779
7/28/2016,54.838291
7/29/2016,55.296825
8/1/2016,55.199268
8/2/2016,55.199268
8/3/2016,55.57975
8/4/2016,55.989498
8/5/2016,56.545586
8/8/2016,56.643147
8/9/2016,56.779736
8/10/2016,56.604122
8/11/2016,56.877289
8/12/2016,56.526073
8/15/2016,56.701679
8/16/2016,56.387543
8/17/2016,56.505344
8/18/2016,56.544609
8/19/2016,56.564247
8/22/2016,56.613331
8/23/2016,56.8293
8/24/2016,56.888199
8/25/2016,57.104168
8/26/2016,56.966736
8/29/2016,57.03545
8/30/2016,56.8293
8/31/2016,56.407177
9/1/2016,56.534794
9/2/2016,56.613331
9/6/2016,56.554432
9/7/2016,56.603512
9/8/2016,56.377728
9/9/2016,55.18008
9/12/2016,56.004688
9/13/2016,55.494217
9/14/2016,55.229164
9/15/2016,56.142124
9/16/2016,56.201031
9/19/2016,55.88689
9/20/2016,55.769093
9/21/2016,56.701675
9/22/2016,56.760582
9/23/2016,56.377728
9/26/2016,55.857441
9/27/2016,56.888199
9/28/2016,56.966736
9/29/2016,56.348278
9/30/2016,56.544609
10/3/2016,56.367912
10/4/2016,56.191208
10/5/2016,56.583881
10/6/2016,56.682053
10/7/2016,56.740948
10/10/2016,56.976551
10/11/2016,56.142124
10/12/2016,56.063591
10/13/2016,55.877068
10/14/2016,56.367912
10/17/2016,56.171577
10/18/2016,56.603512
10/19/2016,56.475895
10/20/2016,56.201031
10/21/2016,58.566868
10/24/2016,59.882317
10/25/2016,59.872501
10/26/2016,59.519096
10/27/2016,58.998806
10/28/2016,58.773022
10/31/2016,58.822102
11/1/2016,58.704304
11/2/2016,58.341084
11/3/2016,58.125111
11/4/2016,57.634274
11/7/2016,59.312943
11/8/2016,59.362026
11/9/2016,59.06752
11/10/2016,57.624458
11/11/2016,57.938595
11/14/2016,57.055084
11/15/2016,58.181755
11/16/2016,58.952641
11/17/2016,59.931065
11/18/2016,59.644455
11/21/2016,60.148491
11/22/2016,60.405449
11/23/2016,59.693871
11/25/2016,59.822346
11/28/2016,59.901413
11/29/2016,60.375805
11/30/2016,59.555504
12/1/2016,58.507896
12/2/2016,58.557312
12/5/2016,59.515976
12/6/2016,59.249134
12/7/2016,60.652531
12/8/2016,60.296734
12/9/2016,61.245518
12/12/2016,61.443176
12/13/2016,62.243706
12/14/2016,61.947212
12/15/2016,61.848385
12/16/2016,61.571655
12/19/2016,62.876225
12/20/2016,62.797161
12/21/2016,62.797161
12/22/2016,62.807041
12/23/2016,62.500671
12/27/2016,62.540195
12/28/2016,62.25359
12/29/2016,62.164646
12/30/2016,61.413525
1/3/2017,61.848385
1/4/2017,61.571655
1/5/2017,61.571655
1/6/2017,62.105343
1/9/2017,61.907681
1/10/2017,61.887917
1/11/2017,62.451252
1/12/2017,61.878033
1/13/2017,61.966984
1/17/2017,61.798965
1/18/2017,61.769321
1/19/2017,61.571655
1/20/2017,62.006512
1/23/2017,62.223942
1/24/2017,62.777393
1/25/2017,62.93552
1/26/2017,63.51862
1/27/2017,65.010971
1/30/2017,64.368568
1/31/2017,63.894184
2/1/2017,62.836693
2/2/2017,62.431484
2/3/2017,62.93552
2/6/2017,62.895992
2/7/2017,62.688446
2/8/2017,62.599499
2/9/2017,63.311077
2/10/2017,63.251781
2/13/2017,63.963367
2/14/2017,64.201996
2/15/2017,64.162224
2/16/2017,64.152283
2/17/2017,64.251717
2/21/2017,64.122452
2/22/2017,63.993195
2/23/2017,64.251717
2/24/2017,64.251717
2/27/2017,63.863937
2/28/2017,63.61536
3/1/2017,64.569893
3/2/2017,63.645191
3/3/2017,63.88382
3/6/2017,63.903706
3/7/2017,64.032967
3/8/2017,64.619598
3/9/2017,64.361092
3/10/2017,64.559944
3/13/2017,64.341202
3/14/2017,64.042915
3/15/2017,64.380974
3/16/2017,64.271599
3/17/2017,64.50029
3/20/2017,64.559944
3/21/2017,63.844048
3/22/2017,64.659378
3/23/2017,64.50029
