1.1552878073793275e+188,5.756064921567768e+187,-2.25685005698198e+185,-2.2568500569819848e+185,-1.535875715040947e+190,-1.5358757150409474e+190,-1.5358757150409474e+190,-1.5358757150409478e+190,-1.5358757150409478e+190,-1.5358757150409482e+190,-1.5358757150409482e+190,-1.5358757150409486e+190,-1.5358757150409486e+190,-1.535875715040949e+190,-1.535875715040949e+190,-1.5358757150409494e+190,8.076548867617841e+192,3.613681628790961e+195,3.6060310415498475e+195,3.6060310415498475e+195,1.620337266622028e+199,5.79144372477089e+199,5.791443724770891e+199,5.79144372477089e+199,5.79144372477089e+199,5.79144372477089e+199,5.791443724770891e+199,-2.992871764949772e+203,-2.992871764949772e+203,4.583312048192002e+204,4.583312151810098e+204,4.583313948099842e+204,4.5747788211933436e+204,-1.0966462545409162e+207,-1.0966369863585206e+207,-1.0966162087119583e+207,-1.0966162087119583e+207,6.626860412758577e+209,6.626860412758578e+209,6.628437564082717e+209,6.628351548638682e+209,6.601135585252895e+209,6.602538578375247e+209,-1.5626383934464344e+213,-1.5626383934464344e+213,-1.5620582074544423e+213,-1.5620898499195378e+213,-1.5626383934464344e+213,-1.5626383934464344e+213,-1.912363753542712e+213,-1.8932902621920535e+213,-1.5626383934464344e+213,-1.5626383934464344e+213,-1.5626383934464344e+213,-1.5626383934464344e+213,8.220895417261418e+215,1.347877898376882e+221,1.3478701110625026e+221,1.3478701110625026e+221,1.3478701110625026e+221,1.3478701110625026e+221,1.3478701110625026e+221,1.3478701110625026e+221,-4.699434908531889e+225,-4.699434908531889e+225,-4.699434908531888e+225,-4.7003495779103326e+225,-4.700349577910334e+225,-4.7713644440120815e+225,-4.7674914007932907e+225,-4.700349577910335e+225,-4.7003495779103365e+225,-4.7003495779103365e+225,-4.700349577910338e+225,-4.700349577910338e+225,2.4713491306836748e+228,2.336309142927083e+228,-4.700349577910338e+225,-4.2184402147399766e+225,-4.244722821376512e+225,-4.700349577910339e+225,-4.700349577910339e+225,-4.700349577910339e+225,-4.700349577910339e+225,1.025601656981438e+239,1.5698621890089978e+240,1.5698621890089982e+240,1.5698621890089982e+240,1.5698621890089986e+240,1.5698621890089986e+240,1.569862189008999e+240,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.163594664309018e+251,-4.163594672010283e+251,-4.163594671077774e+251,-4.1635946637686624e+251
5.756064921567768e+187,1.1552878073793275e+188,5.756064921567768e+187,-2.25685005698198e+185,-1.535875715040947e+190,-1.5358757150409474e+190,-1.5358757150409474e+190,-1.5358757150409478e+190,-1.5358757150409478e+190,-1.5358757150409482e+190,-1.5358757150409482e+190,-1.5358757150409486e+190,-1.5358757150409486e+190,-1.535875715040949e+190,-1.535875715040949e+190,-1.5358757150409494e+190,-1.5358757150409494e+190,3.614122949174616e+195,3.613681628790962e+195,3.6060310415498475e+195,1.6203372666220283e+199,5.79144372477089e+199,5.791443724770891e+199,5.79144372477089e+199,5.79144372477089e+199,5.79144372477089e+199,5.791443724770891e+199,-2.992871764949759e+203,-2.992871764949759e+203,4.5833139480998443e+204,4.5833120481920023e+204,4.5833121518100975e+204,4.5833139480998426e+204,-1.0966247438388651e+207,-1.0966462545409162e+207,-1.0966369863585206e+207,-1.0966162087119586e+207,6.626860412758578e+209,6.62686041275858e+209,6.626860412758578e+209,6.628437564082719e+209,6.628351548638682e+209,6.601135585252897e+209,-1.5626408256298716e+213,-1.5626383934464332e+213,-1.5626383934464332e+213,-1.5620582074544406e+213,-1.5620898499195366e+213,-1.5626383934464332e+213,-1.5626383934464332e+213,-1.91236375354271e+213,-1.8932902621920523e+213,-1.5626383934464332e+213,-1.5626383934464332e+213,-1.5626383934464332e+213,-1.5626383934464332e+213,1.3478783475843039e+221,1.3478778983768824e+221,1.347870111062503e+221,1.347870111062503e+221,1.3478701110625026e+221,1.3478701110625026e+221,1.347870111062503e+221,-4.699434908531889e+225,-4.699434908531889e+225,-4.699434908531888e+225,-4.700349577910334e+225,-4.700349577910334e+225,-4.700349577910335e+225,-4.771364444012083e+225,-4.767491400793292e+225,-4.7003495779103365e+225,-4.700349577910338e+225,-4.700349577910338e+225,-4.700349577910339e+225,-4.700349577910339e+225,2.4713491306836748e+228,2.336309142927083e+228,-4.700349577910339e+225,-4.218440214739978e+225,-4.244722821376513e+225,-4.7003495779103405e+225,-4.7003495779103405e+225,-4.7003495779103405e+225,1.025601656981438e+239,1.5698621890089982e+240,1.5698621890089982e+240,1.5698621890089986e+240,1.5698621890089986e+240,1.569862189008999e+240,1.569862189008999e+240,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.163594664309018e+251,-4.163594672010283e+251,-4.1635946710777753e+251
-2.25685005698198e+185,5.756064921567768e+187,1.1552878073793275e+188,5.756064921567768e+187,-1.535875715040947e+190,-1.535875715040947e+190,-1.5358757150409474e+190,-1.5358757150409474e+190,-1.5358757150409478e+190,-1.5358757150409478e+190,-1.5358757150409482e+190,-1.5358757150409482e+190,-1.5358757150409486e+190,-1.5358757150409486e+190,-1.535875715040949e+190,-1.535875715040949e+190,-1.5358757150409494e+190,3.6060310415498475e+195,3.614122949174615e+195,3.613681628790961e+195,1.620337266622028e+199,5.79144372477089e+199,5.79144372477089e+199,5.79144372477089e+199,5.79144372477089e+199,5.79144372477089e+199,5.79144372477089e+199,-2.992871764949772e+203,-2.992871764949772e+203,4.583313948099843e+204,4.583313948099844e+204,4.583312048192002e+204,4.583312151810097e+204,-1.0966162087119583e+207,-1.0966247438388648e+207,-1.0966462545409162e+207,-1.0966369863585206e+207,6.626860412758578e+209,6.62686041275858e+209,6.626860412758578e+209,6.626860412758578e+209,6.628437564082719e+209,6.628351548638683e+209,-1.562640965929185e+213,-1.5626408256298728e+213,-1.562638393446435e+213,-1.5626383934464344e+213,-1.5620582074544423e+213,-1.5620898499195378e+213,-1.5626383934464344e+213,-1.5626383934464344e+213,-1.912363753542712e+213,-1.8932902621920535e+213,-1.5626383934464344e+213,-1.5626383934464344e+213,-1.5626383934464344e+213,1.3478701110625026e+221,1.3478783475843039e+221,1.3478778983768824e+221,1.3478701110625026e+221,1.3478701110625026e+221,1.3478701110625026e+221,1.3478701110625026e+221,-4.699434908531889e+225,-4.699434908531889e+225,-4.699434908531888e+225,-4.7003495779103326e+225,-4.700349577910334e+225,-4.700349577910334e+225,-4.700349577910335e+225,-4.771364444012083e+225,-4.767491400793292e+225,-4.7003495779103365e+225,-4.700349577910338e+225,-4.700349577910338e+225,-4.700349577910339e+225,-4.700349577910339e+225,2.4713491306836748e+228,2.336309142927083e+228,-4.700349577910339e+225,-4.218440214739978e+225,-4.244722821376513e+225,-4.7003495779103405e+225,-4.7003495779103405e+225,1.0256016569814378e+239,1.5698621890089978e+240,1.5698621890089978e+240,1.5698621890089982e+240,1.5698621890089982e+240,1.5698621890089986e+240,1.5698621890089986e+240,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.163594664309018e+251,-4.163594672010283e+251
-2.2568500569819848e+185,-2.25685005698198e+185,5.756064921567768e+187,1.1552878073793275e+188,-1.5300970816188091e+190,-1.535875715040947e+190,-1.535875715040947e+190,-1.5358757150409474e+190,-1.5358757150409474e+190,-1.5358757150409478e+190,-1.5358757150409478e+190,-1.5358757150409482e+190,-1.5358757150409482e+190,-1.5358757150409486e+190,-1.5358757150409486e+190,-1.535875715040949e+190,-1.535875715040949e+190,3.6060310415498475e+195,3.6060310415498475e+195,3.614122949174615e+195,1.6203380316807524e+199,5.79144372477089e+199,5.79144372477089e+199,5.79144372477089e+199,5.79144372477089e+199,5.79144372477089e+199,5.79144372477089e+199,-2.992871764949772e+203,-2.992871764949772e+203,4.5833139480998443e+204,4.583313948099844e+204,4.583313948099843e+204,4.583312048192001e+204,-1.0966162105082482e+207,-1.0966162087119583e+207,-1.0966247438388648e+207,-1.0966462545409162e+207,6.626860204982112e+209,6.62686041275858e+209,6.626860412758578e+209,6.626860412758578e+209,6.626860412758578e+209,6.628437564082719e+209,-1.562638244332847e+213,-1.562640965929185e+213,-1.5626408256298728e+213,-1.5626383934464344e+213,-1.562638393446435e+213,-1.5620582074544423e+213,-1.5620898499195378e+213,-1.5626383934464344e+213,-1.5626383934464344e+213,-1.912363753542712e+213,-1.8932902621920535e+213,-1.5626383934464344e+213,-1.5626383934464344e+213,1.3478701110625026e+221,1.3478701110625026e+221,1.3478783475843039e+221,1.3478778983768824e+221,1.3478701110625026e+221,1.3478701110625026e+221,1.3478701110625026e+221,-4.699434908531889e+225,-4.699434908531889e+225,-4.699434908531888e+225,-4.7003495779103326e+225,-4.700349577910334e+225,-4.700349577910334e+225,-4.700349577910335e+225,-4.700349577910335e+225,-4.771364444012083e+225,-4.767491400793293e+225,-4.700349577910338e+225,-4.700349577910338e+225,-4.700349577910339e+225,-4.700349577910339e+225,-4.7003495779103405e+225,2.4713491306836748e+228,2.336309142927083e+228,-4.7003495779103405e+225,-4.218440214739979e+225,-4.244722821376514e+225,-4.7003495779103405e+225,1.0256016569814378e+239,1.5698621890089978e+240,1.5698621890089978e+240,1.5698621890089982e+240,1.5698621890089982e+240,1.5698621890089986e+240,1.5698621890089986e+240,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.1635946637686624e+251,-4.163594664309018e+251
-1.535875715040947e+190,-1.535875715040947e+190,-1.535875715040947e+190,-1.5300970816188091e+190,1.0702780579099257e+198,-1.0452241053142523e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005858e+195,-2.5129176039828394e+203,2.4540467308698838e+200,2.4540467308698838e+200,-1.1289003307267002e+207,-2.905583910947763e+207,3.9413064879448536e+204,3.9413064879448536e+204,3.9413064879448536e+204,3.9413064879448525e+204,3.9413064879448536e+204,2.0860233179525956e+211,-2.0367675946380916e+208,-3.402704062539882e+212,3.1191263972177928e+209,3.1191263972177928e+209,3.1191263972177928e+209,7.673874917302447e+214,-7.46290697722871e+211,-7.462906977228531e+211,-7.462906978082044e+211,-4.625658198104019e+217,4.509840582199818e+214,4.509840582201894e+214,4.509840582201896e+214,4.509840582201896e+214,4.509840582201896e+214,1.0894059523374547e+221,-1.0634372241331196e+218,-1.0634372241603358e+218,-1.0634372241589328e+218,-1.0634372241346108e+218,-1.0634372241346112e+218,-1.0634372183327512e+218,-1.063437218649176e+218,-1.0634372241346112e+218,-1.0634372241346112e+218,-1.063440721388212e+218,-1.0634405306532986e+218,-1.0634372241346112e+218,-9.39279803748724e+228,9.172789145676636e+225,9.172789145676639e+225,9.172789146500292e+225,9.17278914645537e+225,9.172789145676639e+225,9.172789145676642e+225,3.274952784779151e+233,-3.198151303007596e+230,-3.1981513030075966e+230,-2.5607527456271366e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919254e+230,-3.1987737716919254e+230,-3.1987737716919254e+230,-3.1987744818405863e+230,-3.1987744431101545e+230,-3.1987737716919254e+230,-3.1987737716919254e+230,-3.1987737716919254e+230,-3.1987737716919254e+230,-3.1987737716919254e+230,-3.17401327688931e+230,-3.175363676766876e+230,-3.1987737716919254e+230,-3.198768952598294e+230,-3.1987692154243606e+230,-7.14703074137789e+246,-1.0224375872078814e+248,1.0683533026931423e+245,1.0683533026931423e+245,1.0683533026931423e+245,1.0683533026931423e+245,1.0683533026931423e+245,2.9014519286449312e+259,-2.8334908256633542e+256,-2.8334908256633542e+256,-2.8334908256633542e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256
-1.5358757150409474e+190,-1.5358757150409474e+190,-1.535875715040947e+190,-1.535875715040947e+190,-1.0452241053142523e+195,1.0702780579099257e+198,-1.0452241053142523e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005858e+195,2.4540467308698838e+200,-2.5129176039828394e+203,2.454046730869883e+200,1.1027035891381114e+204,-1.1260617278278934e+207,-2.905583910947763e+207,3.9413064879448536e+204,3.9413064879448536e+204,3.9413064879448536e+204,3.9413064879448536e+204,-2.036767594638092e+208,2.0860233179525956e+211,3.1191263972177928e+209,-3.402704062539883e+212,3.119126397217792e+209,3.1191263972177928e+209,-7.462906977228531e+211,7.673874917302448e+214,-7.46290697722871e+211,-7.462906977228531e+211,4.509840582201041e+214,-4.625658198104019e+217,4.509840582199818e+214,4.509840582201896e+214,4.509840582201896e+214,4.509840582201896e+214,-1.0634372241346108e+218,1.089405952337455e+221,-1.0634372241331196e+218,-1.0634372241603358e+218,-1.0634372241589328e+218,-1.0634372241346112e+218,-1.0634372241346112e+218,-1.0634372183327512e+218,-1.063437218649176e+218,-1.0634372241346112e+218,-1.0634372241346112e+218,-1.0634407213882125e+218,-1.0634405306532986e+218,9.172789145676636e+225,-9.392798037487241e+228,9.172789145676639e+225,9.172789145676639e+225,9.17278914650029e+225,9.172789146455368e+225,9.172789145676639e+225,-3.1981513030075966e+230,3.274952784779151e+233,-3.1981513030075966e+230,-3.1987737716919245e+230,-2.5607527456271366e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987744818405855e+230,-3.1987744431101536e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919254e+230,-3.1987737716919254e+230,-3.1987737716919254e+230,-3.174013276889309e+230,-3.175363676766876e+230,-3.1987737716919254e+230,-3.198768952598294e+230,6.979624868698648e+243,-7.047175035977277e+246,-1.0224375872078814e+248,1.0683533026931423e+245,1.0683533026931423e+245,1.0683533026931423e+245,1.0683533026931423e+245,-2.8334908256633542e+256,2.9014519286449312e+259,-2.8334908256633542e+256,-2.8334908256633542e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256
-1.5358757150409474e+190,-1.5358757150409474e+190,-1.5358757150409474e+190,-1.535875715040947e+190,-1.0452241631005863e+195,-1.0452241053142523e+195,1.0702780579099257e+198,-1.045224105314252e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005858e+195,2.4540467308698838e+200,2.4540467308698838e+200,-2.5129176039828394e+203,1.1027035891381117e+204,3.9413064879448536e+204,-1.1260617278278935e+207,-2.905583910947763e+207,3.9413064879448536e+204,3.9413064879448536e+204,3.9413064879448547e+204,-2.036767594638092e+208,-2.036767594638092e+208,2.1192513495194113e+211,3.1191263972177928e+209,-3.402704062539883e+212,3.119126397217792e+209,-7.462906977228531e+211,-7.462906977228531e+211,7.673874917302448e+214,-7.462906977228708e+211,4.509840582201896e+214,4.509840582201043e+214,-4.625658198104018e+217,4.509840582199818e+214,4.509840582201896e+214,4.509840582201896e+214,-1.0634372241346108e+218,-1.0634372241346108e+218,1.089405952337455e+221,-1.06343722413312e+218,-1.0634372241603358e+218,-1.0634372241589328e+218,-1.0634372241346112e+218,-1.0634372241346112e+218,-1.0634372183327512e+218,-1.063437218649176e+218,-1.0634372241346112e+218,-1.0634372241346112e+218,-1.0634407213882125e+218,9.172789145676308e+225,9.172789145676636e+225,-9.392798037487241e+228,9.172789145676636e+225,9.172789145676636e+225,9.17278914650029e+225,9.172789146455368e+225,-3.1981513030075966e+230,-3.198151303007596e+230,3.274952784779151e+233,-3.1987737716919237e+230,-3.1987737716919237e+230,-2.5607527456271358e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987744818405855e+230,-3.1987744431101536e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.174013276889309e+230,-3.175363676766875e+230,-3.1987737716919245e+230,6.979624868698651e+243,1.068353302693142e+245,-7.047175035977277e+246,-1.0224375872078814e+248,1.0683533026931423e+245,1.0683533026931423e+245,1.0683533026931423e+245,-2.8334908256633542e+256,-2.8334908256633542e+256,2.9014519286449312e+259,-2.8334908256633542e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256
-1.5358757150409478e+190,-1.5358757150409478e+190,-1.5358757150409474e+190,-1.5358757150409474e+190,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.045224105314252e+195,1.0702780579099257e+198,-1.045224105314252e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005858e+195,2.4540467308698838e+200,2.4540467308698838e+200,2.454046730869883e+200,8.511664240667407e+203,3.9413064879448536e+204,3.9413064879448547e+204,-1.1260617278278935e+207,-2.9055839109477625e+207,3.9413064879448547e+204,3.9413064879448547e+204,-2.036767594638092e+208,-2.036767594638092e+208,3.119126397217792e+209,2.1192513495194113e+211,3.119126397217792e+209,-3.402704062539883e+212,-7.462906977228531e+211,-7.462906977228531e+211,-7.462906977228529e+211,7.673874917302449e+214,4.509840582201896e+214,4.509840582201896e+214,4.509840582201043e+214,-4.625658198104018e+217,4.509840582199818e+214,4.509840582201896e+214,-1.0634372241346108e+218,-1.0634372241346108e+218,-1.0634372241346108e+218,1.0894059523374551e+221,-1.06343722413312e+218,-1.0634372241603358e+218,-1.0634372241589328e+218,-1.0634372241346112e+218,-1.0634372241346112e+218,-1.0634372183327512e+218,-1.063437218649176e+218,-1.0634372241346112e+218,-1.0634372241346112e+218,9.172789145676289e+225,9.172789145676305e+225,9.172789145676636e+225,-9.392798037487241e+228,9.172789145676634e+225,9.172789145676634e+225,9.17278914650029e+225,-3.198151303007589e+230,-3.198151303007596e+230,-3.1981513030075966e+230,3.2749521623104667e+233,-3.1987737716919237e+230,-3.1987737716919237e+230,-2.5607527456271358e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987744818405846e+230,-3.1987744431101527e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.1987737716919245e+230,-3.174013276889308e+230,-3.175363676766875e+230,6.979624868698651e+243,1.0683533026931423e+245,1.0683533026931423e+245,-7.047175035977277e+246,-1.0224375872078814e+248,1.0683533026931423e+245,1.0683533026931423e+245,-2.8334908256633542e+256,-2.8334908256633542e+256,-2.8334908256633542e+256,2.901451928644931e+259,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256
-1.5358757150409478e+190,-1.5358757150409478e+190,-1.5358757150409478e+190,-1.5358757150409474e+190,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.045224105314252e+195,1.0702780579099257e+198,-1.045224105314252e+195,-1.0452241631005863e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005858e+195,2.4540467308698838e+200,2.4540467308698838e+200,2.454046730869883e+200,1.1027035891381114e+204,3.6897693228734823e+204,3.9413064879448536e+204,3.9413064879448536e+204,-1.1260617278278935e+207,-2.9055839109477625e+207,3.941306487944856e+204,-2.036767594638092e+208,-2.036767594638092e+208,3.119126397217792e+209,3.1191263972177928e+209,2.1192513495194113e+211,3.119126397217792e+209,-4.152113886659953e+212,-7.462906977228531e+211,-7.462906977228531e+211,-7.462906977228529e+211,1.2191178406481567e+215,4.509840582201896e+214,4.509840582201896e+214,4.509840582201043e+214,-4.625658198104017e+217,4.509840582199818e+214,-1.0634372241346108e+218,-1.0634372241346108e+218,-1.0634372241346108e+218,-1.0634372241346108e+218,1.0894059523374551e+221,-1.06343722413312e+218,-1.0634372241603358e+218,-1.0634372241589328e+218,-1.0634372241346112e+218,-1.0634372241346112e+218,-1.0634372183327512e+218,-1.063437218649176e+218,-1.0634372241346112e+218,9.172789145676639e+225,9.172789145676287e+225,9.172789145676305e+225,9.172789145676636e+225,-9.392798037487241e+228,9.172789145676634e+225,9.172789145676636e+225,-3.198151303007588e+230,-3.1981513030075884e+230,-3.1981513030075957e+230,-3.1987737716919237e+230,3.2749521623104667e+233,-3.198773771691923e+230,-3.1987737716919237e+230,-2.5607527456271358e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987744818405846e+230,-3.1987744431101527e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.174013276889308e+230,6.979624868698654e+243,1.0683533026931423e+245,1.0683533026931423e+245,1.0683533026931423e+245,-7.047175035977278e+246,-1.0224375872078814e+248,1.0683533026931423e+245,-2.8334908256633542e+256,-2.8334908256633542e+256,-2.8334908256633542e+256,-2.8334908256633542e+256,2.901451928644931e+259,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256
-1.5358757150409482e+190,-1.5358757150409482e+190,-1.5358757150409478e+190,-1.5358757150409478e+190,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.0452241631005863e+195,-1.045224105314252e+195,1.0702780579099257e+198,-1.045224105314252e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005861e+195,-1.0452241631005858e+195,2.4540467308698845e+200,2.4540467308698838e+200,2.4540467308698838e+200,1.1027035891381117e+204,3.9413064879448536e+204,3.6897693228734835e+204,3.9413064879448536e+204,3.9413064879448547e+204,-1.1260617278278935e+207,-2.905583910947762e+207,-2.036767594638092e+208,-2.036767594638092e+208,3.119126397217792e+209,3.1191263972177928e+209,3.1191263972177913e+209,2.1192513495194113e+211,-7.462906977228533e+211,-4.152113886659953e+212,-7.462906977228531e+211,-7.462906977228529e+211,4.509840582201896e+214,1.2191178406481567e+215,4.509840582201896e+214,4.509840582201896e+214,4.509840582201043e+214,-4.625658198104017e+217,-1.0634372241346112e+218,-1.0634372241346108e+218,-1.0634372241346108e+218,-1.0634372241346108e+218,-1.0634372241346108e+218,1.0894059523374551e+221,-1.06343722413312e+218,-1.0634372241603358e+218,-1.0634372241589332e+218,-1.0634372241346112e+218,-1.0634372241346112e+218,-1.0634372183327512e+218,-1.063437218649176e+218,9.172789145676639e+225,9.172789145676636e+225,9.172789145676287e+225,9.172789145676305e+225,9.172789145676634e+225,-9.392798037487241e+228,9.172789145676634e+225,-3.1981513030075957e+230,-3.1981513030075875e+230,-3.198151303007588e+230,-3.1987737716919237e+230,-3.198773771691923e+230,3.2749521623104667e+233,-3.198773771691923e+230,-3.198773771691923e+230,-2.560752745627135e+230,-3.198773771691923e+230,-3.198773771691923e+230,-3.198773771691923e+230,-3.198773771691923e+230,-3.198773771691923e+230,-3.1987744818405846e+230,-3.198774443110152e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,-3.1987737716919237e+230,6.979624868698654e+243,1.0683533026931423e+245,1.0683533026931423e+245,1.0683533026931423e+245,1.0683533026931423e+245,-7.047175035977278e+246,-1.0224375872078814e+248,-2.8334908256633542e+256,-2.8334908256633542e+256,-2.8334908256633542e+256,-2.8334908256633542e+256,-2.8334908256633542e+256,2.901451928644931e+259,-2.8334908256633535e+256,-2.8334908256633535e+256,-2.8334908256633535e+256
