Date,Open,High,Low,Close,Height,Volume,gap,gap_center
2005-09-17,63.389999,68.269997,63.200001,64.190002,64.190002,517752,64.190002,64.190002
2005-09-24,63.41,67.400002,62.650002,66.239998,66.239998,551605,66.239998,66.239998
2005-10-01,66.199997,66.620003,60.700001,61.84,61.84,457578,61.84,61.84
2005-10-08,61.790001,64.699997,60.349998,62.630001,62.630001,540429,62.630001,62.630001
2005-10-15,62.950001,64.400002,59.150002,60.630001,60.630001,441575,60.630001,60.630001
2005-10-22,60.060001,62.950001,59.299999,61.220001,61.220001,479734,61.220001,61.220001
2005-10-29,61.200001,62.150002,58.75,60.580002,60.580002,490389,60.580002,60.580002
2005-11-05,60.110001,60.439999,56.93,57.529999,57.529999,564722,57.529999,57.529999
2005-11-12,57.799999,58.52,55.400002,56.139999,56.139999,455302,56.139999,56.139999
2005-11-19,57.419998,59.150002,57.099998,58.709999,58.709999,237361,58.709999,58.709999
2005-11-26,58.110001,59.549999,55.720001,59.32,59.32,555619,59.32,59.32
2005-12-03,59.41,61.5,59.029999,59.389999,59.389999,544299,59.389999,59.389999
2005-12-10,59.509998,61.900002,58.0,58.060001,58.060001,492148,58.060001,58.060001
2005-12-17,58.0,59.290001,56.900002,58.43,58.43,346616,58.43,58.43
2005-12-24,58.299999,61.25,57.299999,61.040001,61.040001,280800,61.040001,61.040001
2005-12-31,61.040001,64.449997,60.810001,64.209999,64.209999,450627,64.209999,64.209999
2006-01-07,64.150002,65.050003,62.599998,63.919998,63.919998,616627,63.919998,63.919998
2006-01-14,64.82,68.800003,64.599998,68.349998,68.349998,419382,68.349998,68.349998
2006-01-21,68.449997,69.199997,65.309998,67.760002,67.760002,559723,67.760002,67.760002
2006-01-28,67.849998,69.0,63.950001,65.370003,65.370003,612301,65.370003,65.370003
2006-02-04,65.599998,66.620003,61.200001,61.84,61.84,673295,61.84,61.84
2006-02-11,62.099998,62.18,57.5,59.880001,59.880001,547094,59.880001,59.880001
2006-02-18,61.25,63.25,59.700001,62.91,62.91,477641,62.91,62.91
2006-02-25,62.799999,63.790001,60.299999,63.669998,63.669998,514294,63.669998,63.669998
2006-03-04,63.75,63.919998,59.25,59.959999,59.959999,568300,59.959999,59.959999
2006-03-11,60.049999,63.900002,59.580002,62.77,62.77,501333,62.77,62.77
2006-03-18,62.959999,64.75,59.599998,64.260002,64.260002,519346,64.260002,64.260002
2006-03-25,64.18,67.300003,63.450001,66.629997,66.629997,510609,66.629997,66.629997
2006-04-01,66.25,68.199997,65.599998,67.389999,67.389999,523141,67.389999,67.389999
2006-04-08,67.339996,69.599998,67.220001,69.32,69.32,476413,69.32,69.32
2006-04-15,69.629997,75.349998,69.300003,75.16999799999998,75.16999799999998,526815,75.16999799999998,75.16999799999998
2006-04-22,75.059998,75.349998,70.489998,71.879997,71.879997,643922,71.879997,71.879997
2006-04-29,71.75,74.989998,69.300003,70.190002,70.190002,593621,70.190002,70.190002
2006-05-06,70.16999799999999,73.900002,68.199997,72.040001,72.040001,661032,72.040001,72.040001
2006-05-13,72.040001,72.040001,67.849998,68.529999,68.529999,541497,68.529999,68.529999
2006-05-20,68.519997,72.150002,67.41999799999999,71.370003,71.370003,506903,71.370003,71.370003
2006-05-27,71.199997,72.75,70.0,72.33000200000002,72.33000200000002,472586,72.33000200000002,72.33000200000002
2006-06-03,72.949997,73.849998,69.050003,71.629997,71.629997,556082,71.629997,71.629997
2006-06-10,71.599998,72.32,68.099998,69.879997,69.879997,594681,69.879997,69.879997
2006-06-17,69.870003,71.300003,68.550003,70.870003,70.870003,493548,70.870003,70.870003
2006-06-24,70.68,74.150002,70.400002,73.980003,73.980003,350376,73.980003,73.980003
2006-07-01,73.949997,75.779999,73.379997,74.089996,74.089996,286581,74.089996,74.089996
2006-07-08,73.82,78.400002,72.900002,77.029999,77.029999,591582,77.029999,77.029999
2006-07-15,77.25,77.739998,71.650002,74.43,74.43,481510,74.43,74.43
2006-07-22,74.83000200000002,75.779999,72.800003,73.239998,73.239998,411623,73.239998,73.239998
2006-07-29,73.209999,76.5,72.769997,74.760002,74.760002,442001,74.760002,74.760002
2006-08-05,74.57,77.449997,73.75,74.349998,74.349998,618528,74.349998,74.349998
2006-08-12,73.790001,73.949997,69.599998,71.139999,71.139999,424124,71.139999,71.139999
2006-08-19,71.220001,73.75,71.099998,72.510002,72.510002,378481,72.510002,72.510002
2006-08-26,72.199997,72.199997,68.650002,69.190002,69.190002,416647,69.190002,69.190002
2006-09-02,69.25,69.589996,66.0,66.25,66.25,463930,66.25,66.25
2006-09-09,66.010002,66.5,62.029999,63.330002,63.330002,749101,63.330002,63.330002
2006-09-16,63.490002,64.459999,59.799999,60.549999,60.549999,604101,60.549999,60.549999
2006-09-23,60.25,64.0,59.52,62.91,62.91,698782,62.91,62.91
2006-09-30,62.799999,63.32,57.75,59.759998,59.759998,775823,59.759998,59.759998
2006-10-07,59.900002,61.299999,57.220001,58.57,58.57,797113,58.57,58.57
2006-10-14,58.860001,60.540001,56.549999,56.82,56.82,731835,56.82,56.82
2006-10-21,59.43,61.790001,58.119999,60.75,60.75,788819,60.75,60.75
2006-10-28,60.75,61.049999,57.049999,59.139999,59.139999,914072,59.139999,59.139999
2006-11-04,59.150002,61.330002,58.5,59.59,59.59,1099394,59.59,59.59
2006-11-11,59.599998,59.919998,54.860001,55.810001,55.810001,994047,55.810001,55.810001
2006-11-18,58.73,60.400002,57.970001,59.240002,59.240002,314138,59.240002,59.240002
2006-11-25,59.889999,63.799999,59.259998,63.43,63.43,907350,63.43,63.43
2006-12-02,63.810001,63.82,61.529999,62.029999,62.029999,1083507,-100.0,62.029999
2006-12-09,62.209999,63.5,60.650002,63.43,63.43,923701,-100.0,63.43
2006-12-16,63.200001,64.150002,61.650002,62.41,62.41,712451,-100.0,62.41
2006-12-23,62.439999,63.200001,59.900002,61.049999,61.049999,446872,-100.0,61.049999
2006-12-30,60.98,61.549999,54.900002,56.310001,56.310001,864373,-100.0,56.310001
2007-01-06,56.240002,57.720001,51.560001,52.990002,52.990002,1574122,-100.0,52.990002
2007-01-13,52.939999,53.549999,49.900002,51.990002,51.990002,806338,-100.0,51.990002
2007-01-20,52.09,55.900002,50.799999,55.419998,55.419998,1144990,-100.0,55.419998
2007-01-27,55.630001,59.25,53.75,59.02,59.02,1300185,-100.0,59.02
2007-02-03,59.25,60.799999,57.25,59.889999,59.889999,1482042,-100.0,59.889999
2007-02-10,59.68,59.759998,56.619999,59.389999,59.389999,1225968,-100.0,59.389999
2007-02-17,58.869999,61.799999,57.32,61.139999,61.139999,1184452,-100.0,61.139999
2007-02-24,60.880001,62.490002,59.919998,61.639999,61.639999,1186430,-100.0,61.639999
2007-03-03,61.299999,62.299999,59.549999,60.049999,60.049999,1196238,-100.0,60.049999
2007-03-10,59.959999,59.959999,56.169998,57.110001,57.110001,1120982,-100.0,57.110001
2007-03-17,57.110001,62.650002,56.099998,62.279999,62.279999,995518,-100.0,62.279999
2007-03-24,62.34,68.089996,62.240002,65.870003,65.870003,1215185,-100.0,65.870003
2007-03-31,65.699997,66.690002,63.560001,64.279999,64.279999,867871,-100.0,64.279999
2007-04-07,63.849998,64.58000200000001,61.349998,63.630001,63.630001,1261980,-100.0,63.630001
2007-04-14,63.41,64.639999,61.34,63.380001,63.380001,822681,-100.0,63.380001
2007-04-21,64.110001,66.699997,63.700001,66.459999,66.459999,1074700,66.459999,66.459999
2007-04-28,66.360001,66.650002,61.560001,61.93,61.93,1174881,61.93,61.93
2007-05-05,61.709999,62.580002,60.68,62.369999,62.369999,1275391,62.369999,62.369999
2007-05-12,62.43,65.639999,61.900002,64.940002,64.940002,1042943,64.940002,64.940002
2007-05-19,64.949997,66.379997,63.82,65.199997,65.199997,904947,65.199997,65.199997
2007-05-26,64.980003,65.25,62.43,65.08000200000001,65.08000200000001,937798,65.08000200000001,65.08000200000001
2007-06-02,64.870003,67.41999799999999,64.529999,64.760002,64.760002,1211727,64.760002,64.760002
2007-06-09,64.699997,68.300003,64.519997,68.0,68.0,1076813,68.0,68.0
2007-06-16,68.129997,69.879997,67.290001,69.139999,69.139999,949199,69.139999,69.139999
2007-06-23,68.849998,71.059998,67.07,70.68,70.68,1161484,70.68,70.68
2007-06-30,70.519997,72.940002,69.57,72.809998,72.809998,1020403,72.809998,72.809998
2007-07-07,72.75,74.010002,71.599998,73.93,73.93,1143388,73.93,73.93
2007-07-14,74.010002,76.129997,73.5,75.57,75.57,939052,75.57,75.57
2007-07-21,75.690002,77.239998,72.910004,77.019997,77.019997,1112501,77.019997,77.019997
2007-07-28,76.949997,78.769997,75.040001,75.480003,75.480003,1139630,75.480003,75.480003
2007-08-04,75.040001,75.099998,70.099998,71.470001,71.470001,1337401,71.470001,71.470001
2007-08-11,71.470001,74.230003,70.099998,71.980003,71.980003,1221627,71.980003,71.980003
2007-08-18,71.769997,71.769997,68.629997,71.089996,71.089996,929735,71.089996,71.089996
2007-08-25,71.040001,74.440002,70.199997,74.040001,74.040001,942269,74.040001,74.040001
2007-09-01,73.900002,77.43,73.480003,76.699997,76.699997,1168540,76.699997,76.699997
2007-09-08,76.459999,80.360001,75.519997,79.099998,79.099998,1385985,79.099998,79.099998
2007-09-15,79.029999,83.900002,78.25,81.620003,81.620003,1169369,81.620003,81.620003
2007-09-22,81.360001,83.760002,78.440002,81.660004,81.660004,1379590,81.660004,81.660004
2007-09-29,81.75,82.019997,78.870003,81.220001,81.220001,1198560,81.220001,81.220001
2007-10-06,81.110001,84.050003,78.349998,83.690002,83.690002,1337364,83.690002,83.690002
2007-10-13,83.910004,90.07,83.5,88.599998,88.599998,1275797,88.599998,88.599998
2007-10-20,88.860001,92.220001,84.68,91.860001,91.860001,1470547,91.860001,91.860001
2007-10-27,91.720001,96.239998,88.91999799999998,95.93,95.93,1585314,95.93,95.93
2007-11-03,95.919998,98.639999,93.720001,96.32,96.32,1707217,96.32,96.32
2007-11-10,96.010002,96.349998,90.129997,95.099998,95.099998,1579474,95.099998,95.099998
2007-11-17,93.879997,99.290001,93.160004,98.18,98.18,1182977,98.18,98.18
2007-11-24,98.279999,99.120003,88.449997,88.709999,88.709999,1559314,88.709999,88.709999
2007-12-01,88.790001,90.730003,85.82,88.279999,88.279999,1452246,88.279999,88.279999
2007-12-08,88.269997,94.849998,87.089996,91.269997,91.269997,1480276,91.269997,91.269997
2007-12-15,91.43,93.839996,88.879997,93.309998,93.309998,987645,93.309998,93.309998
2007-12-22,93.580002,97.919998,92.5,96.0,96.0,468016,96.0,96.0
2007-12-29,96.120003,100.089996,94.730003,97.910004,97.910004,808755,97.910004,97.910004
2008-01-05,97.790001,98.400002,92.309998,92.690002,92.690002,1502614,92.690002,92.690002
2008-01-12,92.919998,94.43,89.260002,90.57,90.57,1302075,90.57,90.57
2008-01-19,87.449997,91.379997,86.110001,90.709999,90.709999,1202588,90.709999,90.709999
2008-01-26,90.620003,92.709999,88.459999,88.959999,88.959999,1324250,88.959999,88.959999
2008-02-02,88.660004,91.980003,86.239998,91.769997,91.769997,1411839,91.769997,91.769997
2008-02-09,91.760002,96.669998,90.919998,95.5,95.5,1372177,95.5,95.5
2008-02-16,95.370003,101.32,95.230003,98.809998,98.809998,1027456,98.809998,98.809998
2008-02-23,98.989998,103.050003,97.75,101.839996,101.839996,1253423,101.839996,101.839996
2008-03-01,101.629997,106.540001,98.870003,105.150002,105.150002,1721854,105.150002,105.150002
2008-03-08,105.25,110.980003,104.080002,110.209999,110.209999,1654015,110.209999,110.209999
2008-03-15,110.099998,111.800003,98.650002,101.839996,101.839996,1242883,101.839996,101.839996
2008-03-22,101.699997,108.220001,99.129997,105.620003,105.620003,1398454,105.620003,105.620003
2008-03-29,105.120003,106.779999,99.550003,106.230003,106.230003,1481036,106.230003,106.230003
2008-04-05,106.120003,112.209999,105.860001,110.139999,110.139999,1466457,110.139999,110.139999
2008-04-12,110.0,116.970001,109.559998,116.690002,116.690002,1153408,116.690002,116.690002
2008-04-19,116.93,119.900002,114.25,118.519997,118.519997,1267816,118.519997,118.519997
2008-04-26,118.949997,119.93,110.300003,116.32,116.32,1396956,116.32,116.32
2008-05-03,116.5,126.269997,116.050003,125.959999,125.959999,1690157,125.959999,125.959999
2008-05-10,125.839996,127.82,120.75,126.290001,126.290001,1718367,126.290001,126.290001
2008-05-17,126.349998,135.089996,125.279999,132.190002,132.190002,1637110,132.190002,132.190002
2008-05-24,131.679993,133.649994,124.669998,127.349998,127.349998,1430076,127.349998,127.349998
2008-05-31,127.629997,139.119995,121.610001,138.53999299999998,138.53999299999998,1783593,138.53999299999998,138.53999299999998
2008-06-07,137.970001,138.300003,130.800003,134.860001,134.860001,1798318,134.860001,134.860001
2008-06-14,134.410004,139.889999,131.190002,134.619995,134.619995,1297119,134.619995,134.619995
2008-06-21,134.800003,142.990005,131.949997,140.21000700000002,140.21000700000002,1341800,140.21000700000002,140.21000700000002
2008-06-28,140.600006,145.850006,139.169998,145.28999299999995,145.28999299999995,939417,145.28999299999995,145.28999299999995
2008-07-05,144.270004,147.270004,135.139999,145.080002,145.080002,1614973,145.080002,145.080002
2008-07-12,144.690002,146.729996,128.229996,128.880005,128.880005,1526462,128.880005,128.880005
2008-07-19,128.880005,132.070007,122.5,123.260002,123.260002,1205955,123.260002,123.260002
2008-07-26,123.410004,128.600006,120.419998,125.099998,125.099998,1327841,125.099998,125.099998
2008-08-02,125.980003,126.349998,114.620003,115.199997,115.199997,1520165,115.199997,115.199997
2008-08-09,115.199997,117.459999,111.339996,113.769997,113.769997,1467095,113.769997,113.769997
2008-08-16,113.940002,122.040001,111.639999,114.589996,114.589996,1187113,114.589996,114.589996
2008-08-23,114.690002,120.5,112.360001,115.459999,115.459999,1240927,115.459999,115.459999
2008-08-30,116.650002,118.599998,105.129997,106.230003,106.230003,1150588,106.230003,106.230003
2008-09-06,107.75,109.889999,99.989998,101.18,101.18,1566531,101.18,101.18
2008-09-13,101.0,105.25,90.510002,104.550003,104.550003,1433874,104.550003,104.550003
2008-09-20,104.970001,130.0,103.220001,106.889999,106.889999,1298160,106.889999,106.889999
2008-09-27,106.889999,106.910004,91.300003,93.879997,93.879997,1243812,93.879997,93.879997
2008-10-04,92.5,93.019997,77.089996,77.699997,77.699997,1576455,77.699997,77.699997
2008-10-11,80.120003,84.83000200000002,68.57,71.849998,71.849998,1122994,71.849998,71.849998
2008-10-18,72.160004,76.129997,62.650002,64.150002,64.150002,1153312,64.150002,64.150002
2008-10-25,64.779999,70.599998,61.299999,67.809998,67.809998,1307725,67.809998,67.809998
2008-11-01,67.370003,71.769997,59.970001,61.040001,61.040001,1366146,61.040001,61.040001
2008-11-08,61.799999,65.559998,54.669998,57.040001,57.040001,1374920,57.040001,57.040001
2008-11-15,56.740002,58.98,48.25,49.93,49.93,1176925,49.93,49.93
2008-11-22,50.970001,55.98,48.799999,54.43,54.43,834073,54.43,54.43
2008-11-29,54.619999,54.619999,40.5,40.810001,40.810001,1227456,40.810001,40.810001
2008-12-06,41.639999,49.119999,41.549999,46.279999,46.279999,1501685,46.279999,46.279999
2008-12-13,46.77,50.049999,32.400002,33.869999,33.869999,981324,33.869999,33.869999
2008-12-20,42.790001,43.439999,35.130001,37.709999,37.709999,453268,37.709999,37.709999
2008-12-27,38.400002,46.740002,36.939999,46.34,46.34,661144,46.34,46.34
2009-01-03,47.040001,50.470001,39.380001,40.830002,40.830002,1486247,40.830002,40.830002
2009-01-10,40.549999,40.799999,33.200001,36.509998,36.509998,1202421,36.509998,36.509998
2009-01-17,36.139999,47.0,32.700001,46.470001,46.470001,1218293,46.470001,46.470001
2009-01-24,46.049999,48.59,40.18,41.68,41.68,1360931,41.68,41.68
2009-01-31,42.220001,42.68,38.599998,40.169998,40.169998,1510579,40.169998,40.169998
2009-02-07,39.880001,42.43,33.549999,37.509998,37.509998,1600707,37.509998,37.509998
2009-02-14,37.810001,39.849998,34.130001,38.939999,38.939999,554931,38.939999,38.939999
2009-02-21,39.73,45.299999,37.650002,44.759998,44.759998,1409302,44.759998,44.759998
2009-02-28,44.34,46.299999,39.439999,45.52,45.52,1341072,45.52,45.52
2009-03-07,45.759998,48.830002,42.080002,46.25,46.25,1557217,46.25,46.25
2009-03-14,45.200001,52.25,43.619999,51.060001,51.060001,856876,51.060001,51.060001
2009-03-21,52.130001,54.66,51.619999,52.380001,52.380001,1104488,52.380001,52.380001
2009-03-28,52.25,53.900002,47.259998,52.509998,52.509998,1179091,52.509998,52.509998
2009-04-04,52.400002,53.599998,47.369999,52.240002,52.240002,1130460,52.240002,52.240002
2009-04-11,52.0,52.150002,48.84,50.330002,50.330002,1137200,50.330002,50.330002
2009-04-18,50.16,51.75,43.830002,51.549999,51.549999,1074710,51.549999,51.549999
2009-04-25,51.450001,53.650002,48.009998,53.200001,53.200001,1143988,53.200001,53.200001
2009-05-02,52.619999,58.75,52.560001,58.630001,58.630001,1468035,58.630001,58.630001
2009-05-09,58.490002,60.080002,56.07,56.34,56.34,1384334,56.34,56.34
2009-05-16,56.470001,62.259998,56.119999,61.669998,61.669998,1081159,61.669998,61.669998
2009-05-23,61.5,66.639999,59.529999,66.309998,66.309998,1071824,66.309998,66.309998
2009-05-30,66.480003,70.32,64.949997,68.440002,68.440002,1457239,68.440002,68.440002
2009-06-06,68.32,73.230003,66.779999,72.040001,72.040001,1491801,72.040001,72.040001
2009-06-13,72.199997,72.769997,68.900002,69.550003,69.550003,1068708,69.550003,69.550003
2009-06-20,69.889999,71.290001,66.25,69.160004,69.160004,1264191,69.160004,69.160004
2009-06-27,69.25,73.379997,66.260002,66.730003,66.730003,1109318,66.730003,66.730003
2009-07-04,65.540001,65.650002,58.720001,59.889999,59.889999,1433847,59.889999,59.889999
2009-07-11,59.860001,63.990002,58.32,63.560001,63.560001,1323941,63.560001,63.560001
2009-07-18,63.380001,68.199997,63.189999,68.050003,68.050003,1263618,68.050003,68.050003
2009-07-25,68.050003,69.739998,62.700001,69.449997,69.449997,1586201,69.449997,69.449997
2009-08-01,69.300003,72.839996,69.089996,70.93,70.93,1612576,70.93,70.93
2009-08-08,70.66999799999998,72.209999,67.120003,67.510002,67.510002,1678553,67.510002,67.510002
2009-08-15,67.690002,74.720001,65.230003,73.889999,73.889999,1062167,73.889999,73.889999
2009-08-22,73.75,75.0,69.83000200000001,72.739998,72.739998,1300549,72.739998,72.739998
2009-08-29,72.75,73.360001,67.050003,68.019997,68.019997,1345048,68.019997,68.019997
2009-09-05,68.110001,72.900002,67.540001,69.290001,69.290001,1426465,69.290001,69.290001
2009-09-12,69.150002,73.160004,68.019997,72.040001,72.040001,1237109,72.040001,72.040001
2009-09-19,71.779999,72.199997,65.050003,66.019997,66.019997,1341498,66.019997,66.019997
2009-09-26,66.150002,71.389999,65.410004,69.949997,69.949997,1512149,69.949997,69.949997
2009-10-03,69.809998,72.550003,68.050003,71.769997,71.769997,1819282,71.769997,71.769997
2009-10-10,72.239998,78.75,72.050003,78.529999,78.529999,1511377,78.529999,78.529999
2009-10-17,78.559998,82.0,77.639999,80.5,80.5,1437131,-100.0,80.5
2009-10-24,79.650002,81.58000200000002,76.849998,77.0,77.0,1871986,-100.0,77.0
2009-10-31,77.019997,81.059998,76.550003,77.43,77.43,1764501,-100.0,77.43
2009-11-07,77.870003,80.510002,75.57,76.349998,76.349998,1744504,-100.0,76.349998
2009-11-14,76.58000200000002,80.33000200000002,76.199997,76.720001,76.720001,1372556,-100.0,76.720001
2009-11-21,77.800003,79.91999799999998,72.389999,76.050003,76.050003,1434657,-100.0,76.050003
2009-11-28,76.050003,79.040001,74.849998,75.470001,75.470001,1773285,-100.0,75.470001
2009-12-05,75.800003,76.099998,69.459999,69.870003,69.870003,2062055,-100.0,69.870003
2009-12-12,69.629997,74.690002,68.589996,73.360001,73.360001,1126952,-100.0,73.360001
2009-12-19,73.050003,78.25,71.989998,78.050003,78.050003,694017,-100.0,78.050003
2009-12-26,77.91999799999998,80.0,77.760002,79.360001,79.360001,522432,-100.0,79.360001
2010-01-02,79.629997,83.519997,79.629997,82.75,82.75,1449497,-100.0,82.75
2010-01-09,82.879997,83.949997,77.699997,78.0,78.0,1507756,-100.0,78.0
2010-01-16,77.849998,79.150002,74.010002,74.540001,74.540001,1166876,-100.0,74.540001
2010-01-23,74.239998,75.41999799999998,72.43,72.889999,72.889999,1521126,-100.0,72.889999
2010-01-30,72.839996,78.040001,69.5,71.190002,71.190002,2155008,-100.0,71.190002
2010-02-06,72.18,75.690002,70.769997,74.129997,74.129997,1997786,-100.0,74.129997
2010-02-13,74.019997,80.099998,73.709999,79.809998,79.809998,1106251,-100.0,79.809998
2010-02-20,80.099998,80.510002,77.050003,79.660004,79.660004,1510218,-100.0,79.660004
2010-02-27,79.839996,82.07,78.059998,81.5,81.5,1485849,-100.0,81.5
2010-03-06,81.790001,83.160004,80.160004,81.239998,81.239998,1673994,-100.0,81.239998
2010-03-13,81.129997,83.089996,79.129997,80.68,80.68,1207545,-100.0,80.68
2010-03-20,80.93,82.199997,78.57,80.0,80.0,1541734,-100.0,80.0
2010-03-27,80.239998,85.220001,80.18,84.870003,84.870003,1222825,-100.0,84.870003
2010-04-03,85.309998,87.089996,84.120003,84.91999799999998,84.91999799999998,1746653,-100.0,84.91999799999998
2010-04-10,85.16999799999998,86.389999,82.510002,83.239998,83.239998,1942223,-100.0,83.239998
2010-04-17,82.91999799999998,85.190002,80.529999,85.120003,85.120003,1651588,-100.0,85.120003
2010-04-24,85.220001,86.5,81.290001,86.150002,86.150002,1986488,-100.0,86.150002
2010-05-01,86.199997,87.150002,74.510002,75.110001,75.110001,2540983,-100.0,75.110001
2010-05-08,76.110001,78.510002,70.83000200000002,71.610001,71.610001,2270854,-100.0,71.610001
2010-05-15,71.790001,72.519997,64.239998,70.040001,70.040001,1694549,-100.0,70.040001
2010-05-22,70.620003,75.720001,67.150002,73.970001,73.970001,1903224,-100.0,73.970001
2010-05-29,73.970001,75.41999799999998,70.790001,71.510002,71.510002,1717547,-100.0,71.510002
2010-06-05,70.349998,76.300003,69.510002,73.779999,73.779999,2128036,-100.0,73.779999
2010-06-12,74.059998,78.129997,74.040001,77.18,77.18,1414040,-100.0,77.18
2010-06-19,77.5,79.190002,75.16999799999998,78.860001,78.860001,1351679,-100.0,78.860001
2010-06-26,79.0,79.379997,71.620003,72.139999,72.139999,1565576,-100.0,72.139999
2010-07-03,72.059998,76.480003,71.089996,76.089996,76.089996,1210087,-100.0,76.089996
2010-07-10,76.300003,78.150002,74.25,76.010002,76.010002,1626705,-100.0,76.010002
2010-07-17,75.720001,79.599998,75.5,78.980003,78.980003,1396331,-100.0,78.980003
2010-07-24,78.980003,79.690002,75.900002,78.949997,78.949997,1564679,-100.0,78.949997
2010-07-31,78.949997,82.970001,78.83000200000002,80.699997,80.699997,1522741,-100.0,80.699997
2010-08-07,80.910004,81.760002,75.010002,75.389999,75.389999,1786740,-100.0,75.389999
2010-08-14,75.599998,76.629997,73.190002,73.459999,73.459999,1202192,-100.0,73.459999
2010-08-21,73.900002,75.449997,70.760002,75.16999799999998,75.16999799999998,1777569,-100.0,75.16999799999998
2010-08-28,75.5,75.58000200000002,71.529999,74.599998,74.599998,1846153,-100.0,74.599998
2010-09-04,74.300003,76.730003,72.629997,76.449997,76.449997,1570651,-100.0,76.449997
2010-09-11,76.360001,78.040001,72.75,73.660004,73.660004,1606708,-100.0,73.660004
2010-09-18,73.589996,76.68,72.809998,76.489998,76.489998,1372629,-100.0,76.489998
2010-09-25,76.470001,81.690002,75.519997,81.58000200000002,81.58000200000002,1786556,-100.0,81.58000200000002
2010-10-02,81.68,84.43,80.300003,82.660004,82.660004,1864345,82.660004,82.660004
2010-10-09,82.949997,84.120003,80.75,81.25,81.25,1584989,81.25,81.25
2010-10-16,81.379997,83.279999,79.349998,81.690002,81.690002,1433850,81.690002,81.690002
2010-10-23,82.010002,83.279999,80.519997,81.43,81.43,1591196,81.43,81.43
2010-10-30,81.449997,87.43,81.32,86.849998,86.849998,1670098,86.849998,86.849998
2010-11-06,87.389999,88.629997,84.519997,84.879997,84.879997,1972628,84.879997,84.879997
2010-11-13,84.870003,85.769997,80.059998,81.510002,81.510002,1589531,81.510002,81.510002
2010-11-20,82.150002,84.529999,80.279999,83.760002,83.760002,1140771,83.760002,83.760002
2010-11-27,83.900002,89.489998,83.550003,89.190002,89.190002,1700171,89.190002,89.190002
2010-12-04,89.440002,90.760002,87.099998,87.790001,87.790001,1807475,87.790001,87.790001
2010-12-11,87.68,89.489998,86.83000200000002,88.019997,88.019997,1340214,88.019997,88.019997
2010-12-18,88.18,91.629997,87.260002,91.510002,91.510002,785689,91.510002,91.510002
2010-12-25,91.07,92.059998,89.019997,91.379997,91.379997,707244,91.379997,91.379997
2011-01-01,91.309998,92.580002,87.25,88.029999,88.029999,1942887,88.029999,88.029999
2011-01-08,89.0,92.389999,88.129997,91.540001,91.540001,1914953,91.540001,91.540001
2011-01-15,91.510002,92.099998,88.0,89.110001,89.110001,1051306,89.110001,89.110001
2011-01-22,89.260002,89.730003,85.110001,89.339996,89.339996,1996652,89.339996,89.339996
2011-01-29,89.970001,92.839996,88.400002,89.029999,89.029999,1792209,89.029999,89.029999
2011-02-05,89.059998,89.540001,85.099998,85.58000200000002,85.58000200000002,1909649,85.58000200000002,85.58000200000002
2011-02-12,85.5,87.879997,83.849998,86.199997,86.199997,1232578,86.199997,86.199997
2011-02-19,86.379997,103.410004,86.25,97.879997,97.879997,1943219,97.879997,97.879997
2011-02-26,98.5,105.169998,96.370003,104.419998,104.419998,1782511,104.419998,104.419998
2011-03-05,104.650002,106.949997,99.010002,101.160004,101.160004,1953938,101.160004,101.160004
2011-03-12,100.309998,103.660004,96.220001,101.07,101.07,1515362,101.07,101.07
2011-03-19,102.120003,106.690002,101.43,105.400002,105.400002,1155569,105.400002,105.400002
2011-03-26,105.43,108.230003,102.699997,107.940002,107.940002,1281138,107.940002,107.940002
2011-04-02,108.290001,113.18,107.5,112.790001,112.790001,1387831,112.790001,112.790001
2011-04-09,113.279999,113.459999,105.309998,109.660004,109.660004,1953302,109.660004,109.660004
2011-04-16,109.43,112.480003,105.5,112.290001,112.290001,994964,112.290001,112.290001
2011-04-23,112.339996,114.18,110.709999,113.93,113.93,1286256,113.93,113.93
2011-04-30,113.889999,114.830002,94.629997,97.18,97.18,2220955,97.18,97.18
2011-05-07,98.110001,104.599998,95.25,99.650002,99.650002,2323878,99.650002,99.650002
2011-05-14,99.360001,100.989998,95.019997,99.489998,99.489998,1557324,99.489998,99.489998
2011-05-21,99.68,101.900002,96.370003,100.589996,100.589996,1535627,100.589996,100.589996
2011-05-28,100.690002,103.389999,98.120003,100.220001,100.220001,1436459,100.220001,100.220001
2011-06-04,100.419998,102.440002,97.739998,99.290001,99.290001,1914098,99.290001,99.290001
2011-06-11,98.769997,99.949997,91.839996,93.010002,93.010002,1819455,93.010002,93.010002
2011-06-18,92.800003,95.699997,89.690002,91.160004,91.160004,1578847,91.160004,91.160004
2011-06-25,91.160004,95.839996,89.610001,94.940002,94.940002,1446701,94.940002,94.940002
2011-07-02,94.980003,99.419998,94.339996,96.199997,96.199997,1251240,96.199997,96.199997
2011-07-09,96.099998,99.209999,93.550003,97.239998,97.239998,1679920,97.239998,97.239998
2011-07-16,97.370003,100.190002,94.690002,99.870003,99.870003,1154926,99.870003,99.870003
2011-07-23,99.760002,100.620003,94.949997,95.699997,95.699997,1363056,95.699997,95.699997
2011-07-30,96.199997,98.599998,82.870003,86.879997,86.879997,2125682,86.879997,86.879997
2011-08-06,85.709999,87.370003,75.709999,85.379997,85.379997,2499189,85.379997,85.379997
2011-08-13,85.589996,89.0,79.16999799999998,82.260002,82.260002,1492708,82.260002,82.260002
