56_86,61_86,61_91,66_86,66_96,66_91,
0.666533167163531,0.673433338602384,0.6569637966652712,0.6699101744840542,0.6645230138674378,0.6713545514891545,
0.6321617537178099,0.6345140331735214,0.6306883749978928,0.6207462487121423,0.6477918039696912,0.6372415895263354,
0.6438316851854324,0.7035722006112337,0.6899855543257823,0.7391132743408283,0.7476321288074056,0.7348828068158278,
0.6370941200293601,0.6312436324854692,0.6455178670585155,0.6011968441307545,0.6880297417907665,0.6544074377355477,
0.5959563304980596,0.6387820467352866,0.628002910874784,0.648795216033856,0.6903647190580765,0.6683378977080187,
0.6002254622677962,0.5620995170126358,0.5961890878776709,0.4986476165552934,0.6315984094205002,0.5777131325254837,
0.4865039885044098,0.48333105879525345,0.5129820971439282,0.4486125037074089,0.5640567013372978,0.5100660510361195,
0.8646751247967283,0.9251547177166989,0.9145041803518931,0.9460914152053496,0.9701035798837742,0.9312636092460403,
1.1893697219590347,1.148326993919909,1.1672516781836748,1.0702923499047756,1.1606177600333467,1.1119926931957405,
1.0949588163445394,1.0832128205802292,1.0986854322254658,1.052479574456811,1.1105483596523602,1.0738760326057673,
1.2291371137835085,1.2158621344715357,1.2092253929004073,1.1605375135938327,1.1976555852840345,1.1824350871611387,
1.1200100736071665,1.110584368929267,1.117536161094904,1.0817716216358046,1.1091905004965763,1.0952804332288604,
1.09684957160304,1.0728006077309449,1.1003446877002716,1.032750889658928,1.0966358637839828,1.0710660902550444,
1.106355105837186,1.1219110836585362,1.103175736963749,1.1059584592779477,1.10082543703417,1.1019896032909553,
0.8478075476984183,0.8003524712597331,0.8360730987042189,0.7492018019159635,0.8516418106543521,0.8109524125854174,
0.644458111996452,0.6884289848191353,0.6788914950254062,0.70889555515411,0.7285144048122069,0.7159928996115923,
0.8245686416824659,0.8364743137111267,0.8416608901073536,0.8260080236941576,0.8803305954982837,0.8507711151614785,
0.8546872366374979,0.8431143779307604,0.8697147412846485,0.8081968249753118,0.8965312161793312,0.8514035599073395,
0.742510532339414,0.7460699044167995,0.7623018945256869,0.7250565687815348,0.8076511255155007,0.7639980136106411,
0.7262380789034069,0.7379683181643486,0.7325710169970989,0.7297397553920746,0.7779096770100296,0.7479085077842077,
0.8314872905611992,0.8317775304118792,0.8279659822583199,0.8161896845946709,0.8644266979924092,0.8365134471872201,
0.847855057567358,0.8400388088387748,0.850969591178,0.8153050423910221,0.8892934884255131,0.8475433012160162,
0.7590606771409512,0.7701588550116867,0.752252162511771,0.7578673897466311,0.7842013426901152,0.7668207530708363,
0.9142811466008425,0.8703374341130257,0.8589027697841326,0.8254144101714095,0.8294414232174555,0.82200614058335,
0.7500909517208735,0.7421173080801964,0.7308265689450005,0.7161374182129899,0.743306891216586,0.7181040433545908,
0.7715685404837132,0.755451425909996,0.7002057811866204,0.7278500538474569,0.6632333092857152,0.7053232153023904,
0.9559698676069578,0.9456990739951531,0.9135687307765087,0.92242650128901,0.8784224987806132,0.8834127321218451,
1.022702212445438,1.0149295876423519,1.0064443740993738,0.9876418684919676,0.9948902423493564,0.9893674009169141,
1.0376064805313945,1.0426241103559732,1.0194806940853596,1.0276888931790988,1.003090084840854,1.0151746176804106,
0.9121059433867534,0.8874555864992241,0.895787759218365,0.8521639754374822,0.8920115950071098,0.8816857760151228,
0.770103499914209,0.7735595678289733,0.7780705370629827,0.7578834046920141,0.7958791330456734,0.7827032941083113,
0.7872803111871084,0.8141832084705433,0.8207936808466911,0.8103566976885,0.8559320446026201,0.834249400960592,
0.6862565241754055,0.6884776058917245,0.7286141949395338,0.6588602121919394,0.7791154356285309,0.7249206081032753,
0.6215934542318186,0.6508423164486885,0.653732826312383,0.6385853970423341,0.7098403916073343,0.6825341830650965,
0.6580747198313475,0.6717962604016066,0.6914766458794475,0.6554099147518476,0.7529907083177628,0.7110851407051086,
0.9002979050079983,0.9276592495540777,0.9082216365883747,0.9155009953926007,0.9228199062248071,0.9149289115642508,
0.9127548964461312,0.8510660286992788,0.8913457384333014,0.7611539862118661,0.8937243855713556,0.8338641338050365,
0.7597801816106463,0.7365764752030373,0.7452293625101447,0.6804878028730551,0.7496734370167056,0.7147221990550557,
0.7022936176508665,0.6886424291878939,0.6721592842368409,0.64672616434594,0.6653102790005505,0.6551852800572912,
0.714192781286935,0.7112900439339379,0.6889768651453778,0.6895946888253093,0.6832518844554821,0.6866051771988472,
0.7324868814709286,0.7489321626101931,0.7109792291497191,0.7444616360589862,0.7054330622777343,0.7238431054477891,
0.7320419385408362,0.7383276987820864,0.6963982277860244,0.7331028560486933,0.6816490585915744,0.7137621198004732,
0.7912596175447106,0.7967727426439524,0.7553353185455003,0.7964677818429967,0.7409307453781366,0.7675371261623999,
0.8171696240703265,0.801931825466454,0.7850939457615217,0.7730169030837715,0.7775250199871758,0.7788041320939859,
0.7284110436836878,0.6977154513200124,0.7061153193935752,0.6558002947519223,0.7095232961388925,0.689448006140689,
0.6799233499914408,0.7046992486963669,0.7012236087272564,0.7141117633630832,0.742427070469906,0.7251526250814398,
0.8193860948085785,0.8368989961842696,0.8407599168519179,0.8345743125925461,0.8848888302842776,0.8558909989272555,
1.002415898256004,1.0186751997098327,1.0225066586087148,1.010166058006386,1.0570013735753794,1.0251176849318047,
0.7753060547014078,0.7390670528014501,0.806901882092158,0.6933316389719645,0.8693065152813991,0.7845416000733773,
0.7466154942909876,0.8229703480998675,0.8060732471446196,0.8725422316541275,0.8901141394162551,0.8613367515305678,
0.9507075482979417,0.9295322181036075,0.951036915803949,0.8871781366566817,0.9954927942405144,0.9397753207013011,
0.87433530172954,0.8515571402385831,0.8626087913289666,0.806123860180378,0.8880948908627033,0.8468388951538751,
0.6919780573613631,0.6758456484725078,0.7117459966490666,0.6415384684999783,0.7727078793104738,0.706999447196722,
0.6071566107372444,0.6296964216356477,0.6354651550451914,0.6267756087084612,0.6976630401331931,0.6636839761243513,
0.674574904764692,0.6970352415616313,0.6822007860367497,0.695561214039723,0.716443030629307,0.7135397226860126,
0.8451025187969208,0.8588504952689012,0.8308476048211256,0.8372500931533674,0.8311596976903578,0.8361451524154594,
0.8203691417972246,0.8218845054507256,0.8240107285867756,0.8037022482603788,0.8415882230425874,0.8230392187833786,
0.7357831777383884,0.7460496602579951,0.7236880523463091,0.7310098226977667,0.7232972892622153,0.7353726434521377,
0.7128584583600363,0.7286303375537196,0.6920858547091484,0.7253084381421407,0.6851132476003841,0.719150331026564,
0.8197032883763313,0.8253054643670718,0.8088429880638918,0.8060348580280939,0.8049643255459765,0.8179529189850049,
0.7403490642706553,0.7465203860774636,0.7643273491412401,0.7266229937473933,0.7972835356680056,0.7717689784864584,
0.6118095045288404,0.6274090260267259,0.6516514675070842,0.6091147189339002,0.7044967192535599,0.6663808158288399,
0.6074806731194258,0.6297605615109206,0.6377292859057586,0.6113287229090929,0.6863336918565134,0.6565026442209879,
0.6383589133620262,0.6521347711483637,0.6648553248184422,0.6350157811927298,0.7209222683062156,0.6807237230241299,
0.770660920223842,0.7693884391337633,0.7675876863844072,0.7337545691989362,0.7985830946515003,0.768458603498099,
0.9610855523496866,0.9529844887244204,0.9428413162240759,0.9111721497029066,0.9481790668020645,0.9262762274593115,
1.0659875869750977,1.0240654830510418,1.0387157034128904,0.9590176873025484,1.0403538395961125,0.9957172785264751,
0.9933071446915468,0.9811752280220389,0.9987692151529094,0.9479676509896914,1.0221518514057,0.974613385197396,
0.975000940884153,0.9678805537211398,0.9415318889853855,0.932654538191855,0.935980993633469,0.9308889470994473,
0.9567187627156576,0.9209319489697615,0.9238777402788401,0.8724819608032703,0.9080165162061652,0.8926007132977247,
0.7921581243475279,0.7677258482823769,0.7693425171698133,0.7293000062927604,0.7622362369050583,0.7495422661304474,
0.6462176541487376,0.6403760012860099,0.6424788221096,0.6213849037885666,0.6555425050513198,0.6399918406580886,
0.6264480650424957,0.6314880205318332,0.6323591079562902,0.6277467577019706,0.6625143140554428,0.6444675155604879,
0.8173209962745508,0.8487788450438529,0.8461154326796532,0.8599063697814321,0.8933669957744618,0.8678461673359076,
0.925998045442005,0.886600544055303,0.9055586904287338,0.8229897990822792,0.9062239880052706,0.8627589491273587,
0.5598613924036423,0.5537379874149339,0.5765517509231964,0.5347770725687345,0.6161066824182247,0.5775609494497379,
0.49957523743311566,0.5082122478634119,0.508378529921174,0.49464752711355686,0.5434448455149928,0.5239289059924582,
0.5988880787044764,0.6477555800229311,0.6437861933372915,0.6774010035830239,0.7090432474506088,0.681569050376614,
0.6306477561593056,0.6268864994247755,0.656333992878596,0.6034761064996322,0.7129599866069233,0.6595648573711514,
0.5368291473326584,0.5442038215696812,0.5509876757860184,0.5299879840264717,0.595453366326789,0.5604013885992268,
0.603648821512858,0.5723759215325117,0.5788733520700285,0.5174536230042577,0.590395211086919,0.5532806632108986,
0.5147525629339119,0.47025614387045306,0.49726638322075206,0.40721772238612175,0.518759467639029,0.4609779422171414,
0.45545017533004284,0.4389730943366885,0.461084341009458,0.39803919196128845,0.49566393919909996,0.4423671529317896,
0.5059446161612868,0.4955333036681016,0.4915538091833393,0.45525936409831047,0.495827650030454,0.4727586433291435,
0.6344502099479238,0.6335906648309901,0.6088043251074851,0.5979193424185117,0.5904337096338471,0.5921481335535645,
0.5878529973948995,0.5614672377705574,0.5493470871200165,0.5029025220622619,0.5186163798595469,0.5198612734675407,
0.5049998785058657,0.5225058694680531,0.48126786760985835,0.5160062264961501,0.4593737938751777,0.4965147127707799,
0.7117526742319266,0.7143017947673796,0.6531891201933225,0.686279925207297,0.6040235071753463,0.6549082721273104,
0.5217104082306226,0.47837585272888344,0.4856852789719899,0.42117895651608706,0.4716436876575851,0.46441549931963283,
0.37601506506325677,0.38147519653042145,0.37695826031267643,0.3584934516499439,0.38900728647907573,0.3865308333188296,
0.32062892429530615,0.32051328693826986,0.3300217076515158,0.28601133668174344,0.35316475791235763,0.33211400049428147,
0.280256158982714,0.2960348433504502,0.3102481986085574,0.27762650201718014,0.3589429948478937,0.32369342260062695,
0.2910996253291766,0.28637721762061125,0.30606245063245296,0.24852698063477874,0.3540259208918239,0.30668108848234016,
0.3224929850548506,0.3347827804585297,0.35858204308897257,0.32300404241929453,0.4356114352995064,0.3738535277855893,
0.45454624987905845,0.45226687161872786,0.4726318810135126,0.4176325760781765,0.5249867161425451,0.4685510213797291,
0.5010576726247867,0.5106954965740442,0.5168233442430695,0.49614956649020314,0.5670408596439908,0.5216106381267309,
0.5953237774471442,0.5809643901884556,0.592248722910881,0.541699030281355,0.6240928693053623,0.5765181304110835,
0.45842486495773,0.4318433804437518,0.4448091904632747,0.38462970529993373,0.4588708553928882,0.420889231764401,
0.36588168640931457,0.3670471739023924,0.3588587629298369,0.3546216661731401,0.3763425424695015,0.3603431819938123,
0.4882036648923531,0.508869626869758,0.49536051973700523,0.5163023509085178,0.5220135618001222,0.5107645299285651,
0.741860837986072,0.7705899352828661,0.7544114543125033,0.7768443909008056,0.7879258181589345,0.7706402006248633,
0.644718320419391,0.6169688257699212,0.6393288296336929,0.5734136880685886,0.6628439941753944,0.6270849004698297,
0.5196491740643979,0.533884061810871,0.5158759225159883,0.5289611046512922,0.5308398460377551,0.5293276541245481,
0.5547059662640095,0.5390725844384482,0.5154051594436169,0.5074774635334809,0.4997293573493759,0.5090946249353389,
0.47008782625198364,0.45459800958633423,0.4232744248583913,0.42239976860582845,0.4072338223146896,0.4194091049333413,
0.3860277996088068,0.37750867272067506,0.3426531298706929,0.3417242281138897,0.3389040799423431,0.347930579756697,
0.3043365391592185,0.28766021598130465,0.282750510921081,0.2520474412788947,0.3004888218517105,0.28319978558768827,
0.32716623321175575,0.33798539576431114,0.3269872376695275,0.32521976282199233,0.3624085746705532,0.34185295800367993,
0.4027411824790761,0.40564692082504433,0.4194401732335488,0.3916799006983638,0.47535505301008624,0.4284812801827987,
0.4400791209191084,0.4398855852584043,0.46652587441106635,0.421304772918423,0.5324568354214231,0.4700080767894785,
0.5489279731021574,0.5542233027517796,0.5770747096588215,0.5348648845295733,0.64191142632626,0.5790660522567729,
0.5931851559629043,0.5789927259708444,0.6033981877068678,0.537093515197436,0.6465342890781661,0.5875134120384852,
0.6747192504505316,0.6791025300820669,0.6799436416476965,0.6548779060443243,0.7103248111282786,0.6755142062902451,
0.7600105125457048,0.7237632026274999,0.7249866131072243,0.6468101306818426,0.711297573056072,0.6865646755322814,
0.5944978888146579,0.5620269253849983,0.5547425136319362,0.49793041846714914,0.5226179021410644,0.5202646305163702,
0.5535483745237191,0.5618281482408444,0.5383230621616045,0.5410820990800858,0.5245776247854034,0.5386801809072495,
0.5508221763496597,0.5432825709382693,0.5311114229261875,0.5105329100042582,0.5164212283367913,0.5272754151374102,
0.48293441611652566,0.48705145840843517,0.46701080654747784,0.46984437480568886,0.4661615798249841,0.48001179719964665,
0.4281811590772122,0.42657845715681714,0.42161329680432874,0.4060780086244146,0.43784123038252193,0.43558627118666965,
0.404797728639096,0.41092379034186394,0.4169725018242995,0.39144207164645195,0.45251565737028915,0.43284404883161187,
0.35857868442932755,0.3665597525735696,0.3844841842850049,0.3473719878432651,0.4361430291707317,0.3986271657049656,
0.32446334134632104,0.33585941791534424,0.3583231046795845,0.32502704113721853,0.4261745158582926,0.3796015561868747,
0.40654409987231094,0.41987774334847927,0.4365734998136759,0.40695651806890965,0.505433481031408,0.4543242718403538,
0.49480639801671106,0.49386866204440594,0.5106369186347971,0.4702809698258837,0.5701725850036988,0.5158318498482307,
0.5250449112306038,0.4992476124316454,0.5147536023675153,0.4500084277242422,0.5461877254613986,0.49796480398314696,
0.5073733720928431,0.47673473817606765,0.48935866945733625,0.4307379744326075,0.516381410571436,0.46975810142854857,
0.5006934991106391,0.4910003822296858,0.5041164802387357,0.4672302765150866,0.5411733168875799,0.4978314520170291,
0.6552366008982062,0.6594036476841817,0.6466831502815088,0.6420879736542702,0.667490667818735,0.647054094200333,
0.7317062603930632,0.7101933429172883,0.7102193790487945,0.6706518655021986,0.7153467802951733,0.6899213754998831,
0.6180596202611923,0.5638994571442405,0.5733847705026468,0.496308300588377,0.563438444204318,0.5342803696791331,
0.4362257892886798,0.4220065784951051,0.42464417840043706,0.3954726305479805,0.43619891081470996,0.4183633385691792,
0.453943462887158,0.45687318841616315,0.4355965182185173,0.43941595529516536,0.4381212641795476,0.4418578005085389,
0.4147357659724851,0.38848960554848105,0.3865619786083698,0.35454347481330234,0.39013971264163655,0.3795124863584836,
0.40954961876074464,0.42116169010599463,0.4044559883574645,0.4240134271482627,0.42993193787212175,0.4288645014166832,
0.5537180118262768,0.5680078559865555,0.5557052431007227,0.5687702142943939,0.5853011070284992,0.5765212991585335,
0.5974438020299809,0.5930596959466735,0.5972423168520132,0.5684970201303562,0.6266011266658703,0.6006909141627451,
