Pipeline,Iteration,SMAPE before tuning,SMAPE after tuning,"Time, sec."
A,0,56.169801122111615,52.843243115483645,5.292400874197483
A,1,56.169801122111615,52.63872137515774,4.894991468638182
A,2,56.169801122111615,52.843243115483645,5.286202572286129
A,3,56.169801122111615,52.63872137515774,5.176212754100561
A,4,56.169801122111615,52.92329766081811,5.159344300627708
A,5,56.169801122111615,52.843243115483645,5.165834445506334
A,6,56.169801122111615,52.824402729750794,5.205889534205198
A,7,56.169801122111615,52.92329766081811,5.276853613555431
A,8,56.169801122111615,52.843243115483645,5.060810931026936
A,9,56.169801122111615,52.843243115483645,5.127989340573549
A,10,56.169801122111615,52.81618012856256,5.407267425209284
A,11,56.169801122111615,52.63872137515774,5.085663840174675
A,12,56.169801122111615,52.843243115483645,5.277961537241936
A,13,56.169801122111615,52.843243115483645,5.434412337839603
A,14,56.169801122111615,52.843243115483645,5.081475619226694
A,15,56.169801122111615,52.82412106278969,5.252517383545637
A,16,56.169801122111615,52.843243115483645,5.10679093375802
A,17,56.169801122111615,52.843243115483645,5.242811791598797
A,18,56.169801122111615,52.92329766081811,5.178576290607452
A,19,56.169801122111615,52.92329766081811,5.127973269671202
A,20,56.169801122111615,52.824402729750794,5.282728608697653
A,21,56.169801122111615,52.63872137515774,4.875766694545746
A,22,56.169801122111615,52.85595159152233,5.0383353643119335
A,23,56.169801122111615,52.843243115483645,5.394711304455996
A,24,56.169801122111615,52.843243115483645,5.133940771222115
A,25,56.169801122111615,52.92329766081811,5.182904798537493
A,26,56.169801122111615,52.843243115483645,5.065506715327501
A,27,56.169801122111615,52.92329766081811,5.267631135880947
A,28,56.169801122111615,52.843243115483645,5.1247959434986115
A,29,56.169801122111615,52.843243115483645,5.336257711052895
B,0,63.75760523507115,59.2620524515152,25.268237486481667
B,1,60.88085129242758,59.06994870009376,27.50763976946473
B,2,64.20690674015877,58.796541907376366,31.281522653996944
B,3,63.83227052478034,59.459516572788296,27.802560046315193
B,4,62.522473707263735,59.62095215638188,28.319608699530363
B,5,63.117869621529586,59.63443423296522,27.99951681867242
B,6,63.734374461833376,59.480362055913155,29.18108380958438
B,7,63.17741591803006,59.47073747900409,25.2773540019989
B,8,62.79454857181598,59.10393052516072,27.69454600661993
B,9,62.1981508261835,59.75879904170782,29.202458333224058
B,10,64.53996404899277,59.13294302317035,30.648765567690134
B,11,63.18509510946035,59.47836364795173,25.08376771211624
B,12,63.01552460782778,60.20368667352231,29.984110798686743
B,13,63.59708838649388,60.35658589547988,26.75717056915164
B,14,62.90244890351053,58.89706960056587,28.25944096595049
B,15,64.16308703539595,59.683630375789235,24.338621828705072
B,16,62.56940756426822,59.409118213086096,27.970853723585606
B,17,63.553695161935224,59.81711511953042,25.847599152475595
B,18,63.651980783481434,59.57970063739214,28.392742425203323
B,19,60.206461415322174,59.68580956324054,26.60202544555068
B,20,63.76936462471581,59.415313066566554,27.71001625061035
B,21,62.62898243728503,59.952575468136644,27.14619956538081
B,22,61.85548646167498,59.68417870180024,24.992601457983255
B,23,63.537366324070426,59.367880981656896,31.23306255787611
B,24,62.87271948450804,59.09324203394033,27.793404638767242
B,25,61.97087024624456,59.71794510576179,28.83868231251836
B,26,63.59953437376371,60.40647070888613,25.723304521292448
B,27,61.82165897965188,60.227614070775196,26.72706737369299
B,28,62.515268206094596,59.586960522592804,25.440173637121916
B,29,64.41779615847251,59.146568628609415,24.348460115492344
C,0,74.03648260921037,62.92912623420772,32.50984588637948
C,1,73.96821585392887,62.046271807664425,34.28651895001531
C,2,73.96972459580277,60.37300540735927,30.75677091628313
C,3,73.91698271145705,61.24856841074932,32.695020362734795
C,4,73.90449169901552,60.03706608415461,35.31556433439255
C,5,73.93319569239746,62.81150894170508,21.3821642100811
C,6,73.96997201022221,60.622661689725106,34.65460838750005
C,7,74.09254773737159,60.956267486410546,31.00842934846878
C,8,73.97767884934106,57.56771529054633,32.09045958518982
C,9,74.18903635187768,69.34756352056604,21.111506309360266
C,10,73.98091166147402,62.58368225207361,22.456971619278193
C,11,74.11545952516084,61.27547628144392,34.67964754253626
C,12,73.9763515154271,72.5449626751695,20.268121972680092
C,13,73.94513346044937,57.88396887231127,36.857607804238796
C,14,73.96116837880444,60.03387100723481,32.425754491239786
C,15,73.91659178441591,61.00491063216933,28.836057651787996
C,16,74.01302637658928,61.01843756234693,32.61794896796346
C,17,74.07531267476828,60.776434218211904,35.48022869974375
C,18,73.93855522142628,70.615027892186,21.489770621061325
C,19,73.96342149413123,68.6019493823706,20.844643786549568
C,20,73.97780747144128,60.64990315267562,33.51375037804246
C,21,74.10406353805895,61.89581411822673,34.81842052936554
C,22,74.02380157472459,61.48389051472206,32.88587898015976
C,23,73.98646156259439,60.8601450731096,33.18513508886099
C,24,73.97158691891646,60.39065011363595,36.145655408501625
C,25,73.96960289183029,61.1508142599221,23.439500752836466
C,26,74.16758144647322,61.89607621610128,21.881918888539076
C,27,73.53616840590556,69.28146575520778,20.45342395082116
C,28,73.86662454070812,64.17390063645394,22.35714639723301
C,29,74.02461101685968,61.55159028690721,34.58488113805652
