Pipeline,Iteration,SMAPE before tuning,SMAPE after tuning,"Time, sec."
A,0,21.155286218435226,20.57509395505144,25.740735169500113
A,1,21.155286218435226,20.656983271674086,26.0498702339828
A,2,21.155286218435226,20.62850873119967,25.33388250693679
A,3,21.155286218435226,20.57554808340342,24.754327911883593
A,4,21.155286218435226,20.57509395505144,24.454051062464714
A,5,21.155286218435226,20.628768837317512,25.2255691960454
A,6,21.155286218435226,20.57515072524599,24.42961586266756
A,7,21.155286218435226,20.62850873119967,25.48512277007103
A,8,21.155286218435226,20.57509395505144,25.907455265522003
A,9,21.155286218435226,20.573172360516743,24.922221582382917
A,10,21.155286218435226,20.62850873119967,26.911388270556927
A,11,21.155286218435226,20.57515072524599,24.017339438199997
A,12,21.155286218435226,20.920104477455087,20.655213352292776
A,13,21.155286218435226,20.575321028714086,24.64961026608944
A,14,21.155286218435226,20.628443701293882,25.08631056919694
A,15,21.155286218435226,20.57340957148728,25.197146259248257
A,16,21.155286218435226,20.57509395505144,24.931311756372452
A,17,21.155286218435226,20.573231665104302,25.308979392051697
A,18,21.155286218435226,20.57432578672987,24.823891580104828
A,19,21.155286218435226,20.57509395505144,25.301519580185413
A,20,21.155286218435226,20.657321596384964,24.179707136005163
A,21,21.155286218435226,20.62850873119967,26.061148211359978
A,22,21.155286218435226,20.628443701293882,24.6296578720212
A,23,21.155286218435226,20.628443701293882,24.595363944768906
A,24,21.155286218435226,20.656983271674086,25.341867458075285
A,25,21.155286218435226,20.57509395505144,23.850199665874243
A,26,21.155286218435226,20.57515072524599,25.55694694444537
A,27,21.155286218435226,20.725254814332473,25.88504870980978
A,28,21.155286218435226,20.656983271674086,25.686914034187794
A,29,21.155286218435226,20.628443701293882,25.227269805967808
B,0,26.062384912711344,24.29230490731751,79.81190266087651
B,1,26.057518346189166,24.261839519375595,79.46538680791855
B,2,25.996783194114137,24.136449713951794,77.68157722428441
B,3,26.128551372257224,23.91868633322841,86.03195135295391
B,4,26.17957871088577,24.53119054855052,76.4551163688302
B,5,26.01740529154061,24.309605423598864,70.64014649763703
B,6,26.22759936016568,23.89950680641631,89.95609975233674
B,7,26.089397906641235,23.837794365020603,90.4003756865859
B,8,26.069256285629958,24.021778365291752,91.89683093130589
B,9,26.13176734617483,24.101386180020206,78.29738544672728
B,10,26.091635097229652,24.116854958084303,82.42425708472729
B,11,25.994253233504484,24.275972077154428,79.46209518238902
B,12,26.05219967782482,23.887618685053294,95.21135405823588
B,13,26.091194305284077,23.961826911605986,83.37941706553102
B,14,26.133467614315865,24.163366365345,84.58095133677125
B,15,26.13509833298019,24.28279649954269,76.71045303344727
B,16,26.10138836533063,23.91035819046025,75.685587733984
B,17,26.146532689296194,23.99372485858235,95.65186929702759
B,18,26.016725462739064,24.01841683163888,78.71583136543632
B,19,26.061417590953486,24.278599791253086,80.35404120013118
B,20,26.116598453572003,24.27309867930651,77.24348512664437
B,21,26.10595481538882,24.276899568570588,84.8891571983695
B,22,26.052899661784934,24.32048272692428,71.92130198702216
B,23,26.082659389335102,24.276109452839354,76.51338056474924
B,24,26.177674253592905,24.32987716364105,74.88240211829543
B,25,26.15942613394346,24.284548978980535,76.70690685138106
B,26,26.06578929861564,23.85563552501112,91.76836179569364
B,27,26.04075205190395,24.123342465710223,87.4967882707715
B,28,26.065624084933297,24.322488511413276,78.5155983492732
B,29,26.10761805779184,24.29158202663055,84.81698766723275
C,0,33.36830421241957,25.420406506810423,149.9747358262539
C,1,33.383018954529014,25.71936662269146,119.1781629063189
C,2,33.3917399402736,25.234184331082176,119.18773010373116
C,3,33.37563545581706,25.168098795815155,148.52632105350494
C,4,33.36164455806934,25.42135918095258,120.80191012844443
C,5,33.39285399369941,25.417656170804506,131.98442183807492
C,6,33.372462317537504,25.10653762677823,133.41207240521908
C,7,33.37238835674791,25.596743004207955,143.7591015174985
C,8,33.374621307526226,25.53306885242964,121.53733202815056
C,9,33.37699587082591,25.902506243004268,127.98641037940979
C,10,33.36499089275396,25.317434737430602,134.89963181689382
C,11,33.37266919798021,25.773753084914624,131.76035865023732
C,12,33.39353232997659,25.76970099998359,116.72927639633417
C,13,33.37016013563591,25.728442821216586,129.7344647757709
C,14,33.381865803804345,25.76092357713099,128.5284605063498
C,15,33.36714248715512,26.71459552656253,172.17728360369802
C,16,33.38886199663131,25.584527987118495,126.96571842208505
C,17,33.38797763805665,25.232062755752363,116.28634567558765
C,18,33.38478892014509,25.650234626699916,122.55438774079084
C,19,33.377685142432554,25.534163627371203,126.04318043589592
C,20,33.3932351916046,25.511913319692287,156.84905175119638
C,21,33.37932241460769,25.261379509698912,138.341659065336
C,22,33.38839742403551,25.979208753501066,125.89779299870133
C,23,33.37676078721999,25.68523826287317,163.6588438078761
C,24,33.38977624129989,25.666671624380395,158.27127634733915
C,25,33.36903929182368,25.72914671757793,122.54123215004802
C,26,33.3724898836243,25.348154704610195,123.65329447761178
C,27,33.36458182017306,25.803214291852115,123.30981234833598
C,28,33.36982392199281,24.92650720842886,127.8527628146112
C,29,33.372587824230116,25.311979687924815,158.13002566620708
