Pipeline,Iteration,SMAPE before tuning,SMAPE after tuning,"Time, sec."
A,0,134.0591606170833,134.0591606170833,9.53468345105648
A,1,134.0591606170833,134.0591606170833,9.423211172223091
A,2,134.0591606170833,134.0591606170833,9.715807020664215
A,3,134.0591606170833,134.0591606170833,10.268400471657515
A,4,134.0591606170833,134.0591606170833,10.188779830932617
A,5,134.0591606170833,132.8142177051633,10.430485304445028
A,6,134.0591606170833,134.0591606170833,9.530225209891796
A,7,134.0591606170833,133.29061647624368,9.164282325655222
A,8,134.0591606170833,132.8142177051633,10.062546443194151
A,9,134.0591606170833,133.29068523657642,8.513268705457449
A,10,134.0591606170833,132.8143271936406,10.212417658418417
A,11,134.0591606170833,133.53609830323296,8.550412967801094
A,12,134.0591606170833,133.53614709596994,8.466495096683502
A,13,134.0591606170833,132.8143271936406,10.496855460107327
A,14,134.0591606170833,134.0591606170833,10.525017075240612
A,15,134.0591606170833,134.0591606170833,9.71328205615282
A,16,134.0591606170833,134.0591606170833,10.277016066014767
A,17,134.0591606170833,132.8142177051633,10.263400953263044
A,18,134.0591606170833,134.0591606170833,9.08683779463172
A,19,134.0591606170833,133.53197026706843,10.299746710807085
A,20,134.0591606170833,132.8142177051633,10.469519350677729
A,21,134.0591606170833,134.0591606170833,9.081744264811277
A,22,134.0591606170833,134.0591606170833,10.475965045392513
A,23,134.0591606170833,132.8142177051633,10.344323888421059
A,24,134.0591606170833,134.0591606170833,10.426480747759342
A,25,134.0591606170833,133.53609830323296,8.705478023737669
A,26,134.0591606170833,133.53614709596994,8.188012566417456
A,27,134.0591606170833,134.0591606170833,10.047199286520481
A,28,134.0591606170833,133.53614709596994,8.460669375956059
A,29,134.0591606170833,133.5363424969092,8.228156242519617
B,0,90.85818521852127,99.47642764121969,26.920588918030262
B,1,91.78825241263974,95.8234848286164,25.09853133931756
B,2,90.06149647472262,107.60515182545406,28.683262445032597
B,3,91.94498754735152,110.1576800847721,21.513635985553265
B,4,92.13038670340953,113.93539653602491,21.42509426921606
B,5,89.54758052831681,112.75952765299398,21.069366440176964
B,6,91.95923281492293,106.79868540627997,20.647205226123333
B,7,89.0685695754544,111.71128256122708,24.249911583960056
B,8,92.0504996183502,110.91053564904725,22.376110292971134
B,9,91.64266822688899,109.04922251026389,21.369677059352398
B,10,90.32773592197915,106.29367964143309,22.693749263882637
B,11,89.49017046819449,113.24444943722825,20.59530958533287
B,12,92.68239334952591,94.95736116992737,23.28906314074993
B,13,92.37817717612035,113.82707175659021,27.76928662881255
B,14,92.95649404232128,94.2282680077911,22.159377716481686
B,15,90.82864436302798,114.14628115485009,21.301723081618547
B,16,92.08894145669308,106.4789060798638,26.04853815585375
B,17,93.73349619631793,114.02125651583776,21.109736282378435
B,18,91.00412776907815,96.57378840554173,23.784931167960167
B,19,93.15703260651577,110.04069908582233,21.82049770653248
B,20,92.12030774680224,106.85775913723779,22.030403304845095
B,21,92.3308452812093,111.20998066423434,21.365084569901228
B,22,91.68965504671365,113.91820168326898,20.34546047821641
B,23,90.45420600330301,110.97754918384106,21.081321481615305
B,24,92.26311884337977,94.35542935523578,24.427039608359337
B,25,89.83535513175035,111.53876742882707,25.122390620410442
B,26,91.00066875039036,111.5639070620445,21.88666456565261
B,27,90.43133862917294,94.50140368618929,23.829066820442677
B,28,89.50003374397392,113.89837338252858,24.362469766288996
B,29,90.01938241860317,97.1666807170622,28.480337254703045
C,0,46.38314005052395,98.17584050228548,24.419574726372957
C,1,46.38314005052395,77.78108890439968,29.77069851756096
C,2,46.38314005052395,110.16019743064831,30.488828390836716
C,3,46.38314005052395,109.40898905494713,29.25682555884123
C,4,46.38314005052395,77.07029367107523,33.88982333987951
C,5,46.38314005052395,114.59526908020027,29.9469157718122
C,6,46.38314005052395,142.71865933916396,28.87145383656025
C,7,46.38314005052395,105.13560928559725,29.802294835448265
C,8,46.38314005052395,106.02549990159943,30.175214044749737
C,9,46.38314005052395,108.05613047029344,29.77636969462037
C,10,46.38314005052395,92.82996974376762,33.346293315291405
C,11,46.38314005052395,102.36615652059228,31.97624498605728
C,12,46.38314005052395,82.26785674583057,31.172088533639908
C,13,46.38314005052395,73.00053800358492,31.09968712925911
C,14,46.38314005052395,64.89750731885844,33.97950676083565
C,15,46.38314005052395,91.92353710248442,30.207621667534113
C,16,46.38314005052395,57.1468959345381,31.975413735955954
C,17,46.38314005052395,107.40117047499074,31.319737128913403
C,18,46.38314005052395,95.1862271315648,32.2421562038362
C,19,46.38314005052395,94.93083589040664,30.80823637917638
C,20,46.38314005052395,100.6099116002699,32.0702142380178
C,21,46.38314005052395,143.07654821249284,34.202740393579006
C,22,46.38314005052395,90.10156271962708,31.253903545439243
C,23,46.38314005052395,70.55074670097461,35.39535025134683
C,24,46.38314005052395,110.20168495845995,33.884009312838316
C,25,46.38314005052395,74.40367860380645,30.466817777603865
C,26,46.38314005052395,105.35008569195557,31.42354742065072
C,27,46.38314005052395,109.24420334994886,31.593785032629967
C,28,46.38314005052395,102.50850658493634,29.547054551541805
C,29,46.38314005052395,102.29954957124492,30.894564736634493
