Pipeline,Iteration,ROC AUC before tuning,ROC AUC after tuning,"Time, sec."
A,0,0.7030003940479989,0.563362918206894,179.03065743669868
A,1,0.7030003940479989,0.563362918206894,180.70173064991832
A,2,0.7030003940479989,0.563362918206894,202.05856966227293
A,3,0.7030003940479989,0.5608733271203015,186.20095179975033
A,4,0.7030003940479989,0.5608733271203015,192.39997753873467
A,5,0.7030003940479989,0.5621586741640032,187.20245978236198
A,6,0.7030003940479989,0.5621586741640032,175.7727777287364
A,7,0.7030003940479989,0.5608733271203015,196.7985131405294
A,8,0.7030003940479989,0.5683421003800792,188.17362301051617
A,9,0.7030003940479989,0.5632818152060829,184.57789132744074
A,10,0.7030003940479989,0.5608733271203015,182.07709032297134
A,11,0.7030003940479989,0.5608733271203015,186.59463595598936
A,12,0.7030003940479989,0.5608733271203015,195.76691346615553
A,13,0.7030003940479989,0.5621586741640032,183.8128204755485
A,14,0.7030003940479989,0.5608733271203015,180.32241487503052
A,15,0.7030003940479989,0.5608733271203015,187.6545466594398
A,16,0.7030003940479989,0.563362918206894,186.53145245090127
A,17,0.7030003940479989,0.563362918206894,182.17976278811693
A,18,0.7030003940479989,0.563362918206894,185.36790182068944
A,19,0.7030003940479989,0.5632818152060829,185.8431306220591
A,20,0.7030003940479989,0.5608733271203015,186.4708548374474
A,21,0.7030003940479989,0.5608733271203015,203.28239906206727
A,22,0.7030003940479989,0.563362918206894,182.70459616184235
A,23,0.7030003940479989,0.5608733271203015,185.08964347466826
A,24,0.7030003940479989,0.5608733271203015,177.18874661251903
A,25,0.7030003940479989,0.5621586741640032,195.44723008573055
A,26,0.7030003940479989,0.5608733271203015,189.10442841425538
A,27,0.7030003940479989,0.5608733271203015,184.0457969903946
A,28,0.7030003940479989,0.5632818152060829,195.1479824744165
A,29,0.7030003940479989,0.5608733271203015,185.8007260747254
B,0,0.6973725963593301,0.5970944693591195,146.0618808604777
B,1,0.6987869993349136,0.6363091254427827,138.98227328434587
B,2,0.6963111686546284,0.5936633328955022,146.63598597422242
B,3,0.6873956763135454,0.6573193894549422,140.05700384825468
B,4,0.6947014096076825,0.6128332468095664,139.98240321874619
B,5,0.7004666028684192,0.6316345486273994,137.80995113030076
B,6,0.7026424149930051,0.6217303919422398,142.9164775684476
B,7,0.6915333887919406,0.6563880601371452,148.15117472410202
B,8,0.693605997869222,0.6046756192704066,146.23459485545754
B,9,0.6976023534464606,0.5650881812704192,148.62058579921722
B,10,0.6951836493014509,0.6291420386667417,142.4653437025845
B,11,0.696011150098929,0.6267149948815458,142.16596802696586
B,12,0.6920881833553291,0.6403265386114917,144.73774490132928
B,13,0.6939191513582146,0.5715207542370585,143.72145587205887
B,14,0.6989106345006744,0.628508017521584,139.05137058347464
B,15,0.691217107937878,0.6192449706757402,141.91898202896118
B,16,0.6937436019322947,0.6283535256871342,142.8530751094222
B,17,0.6958293459428693,0.6466926029476459,139.0152298696339
B,18,0.7000075056761675,0.5663612273448462,138.94855457171798
B,19,0.6950908708043791,0.5470970754966777,134.29196704551578
B,20,0.6963470291074292,0.5877903497853586,158.81591799855232
B,21,0.6925064163106682,0.5672020715666223,155.42924887686968
B,22,0.6973031688547797,0.6132149938390908,141.56279017403722
B,23,0.6940269412076215,0.6589337353039904,139.18526350334287
B,24,0.6924730577499234,0.6493592028971911,142.93663176894188
B,25,0.7006062918415386,0.6246282084159478,146.52961425855756
B,26,0.6925802221263163,0.5703771810765226,142.1864699460566
B,27,0.6901100207031567,0.6285367892802264,130.35841058939695
B,28,0.6946672170829189,0.6242971247005549,143.39686422795057
B,29,0.69516300869199,0.6415111844999448,137.79475371912122
C,0,0.7091888240481865,0.7208365910052812,398.53631872683764
C,1,0.7136405239795929,0.7870287321453515,472.248195245862
C,2,0.6867845891789,0.7933614379207607,359.1018715240061
C,3,0.689051094890511,0.7553491494609466,403.6117810383439
C,4,0.71805552949418,0.6231014287888549,329.66738410294056
C,5,0.7134153536945649,0.7504377268642745,417.25568728521466
C,6,0.692830411331903,0.7640213327995963,333.61539585515857
C,7,0.6889656135786022,0.730267264618868,351.3414690718055
C,8,0.6869232356969959,0.769875551719321,397.4913685582578
C,9,0.7094331755056429,0.7691003821640116,381.7608510553837
C,10,0.6913613837130996,0.7714715503599598,412.8177981711924
C,11,0.6919489113642192,0.7437516288359739,449.7116993404925
C,12,0.687027898181333,0.6795349399650152,404.0068988762796
C,13,0.7160235761628064,0.7335899857600645,348.1644978374243
C,14,0.7147536574534491,0.7643530419880035,433.52883588150144
C,15,0.7173716789989097,0.7563747167128475,449.41098740696907
C,16,0.6865790170483095,0.7317002232938659,377.888817679137
C,17,0.6919299386827955,0.7474306611041267,429.2268489971757
C,18,0.7136471956917418,0.6694829631575547,346.83490551263094
C,19,0.7179773453674341,0.6859408260830586,382.7449340596795
C,20,0.6880426239009918,0.7415309911453869,361.0323720164597
C,21,0.6913832752685884,0.6591320102494178,410.86195857077837
C,22,0.7136807627434913,0.7806411932357179,377.794961348176
C,23,0.6927714083775856,0.7457089423876806,419.1690417714417
C,24,0.6876279352927318,0.6992671541186355,440.0804338604212
C,25,0.6907192314187605,0.7532734130185953,449.7573027908802
C,26,0.7146262694496047,0.7706221580069929,525.2747281864285
C,27,0.7147957726363896,0.8136471956917419,497.0031066201627
C,28,0.6878631131459834,0.7265015000927785,457.42228231206536
C,29,0.721034657459704,0.7491113070926554,397.55429427325726
