,pipeline_type,init_metric,final_metric,tuning_time,iter_num,dataset
0,linear,0.976,0.987,333.31159199998365,100000,class_cnae-9.csv
1,linear,0.976,0.98,335.65945109998574,100000,class_cnae-9.csv
2,linear,0.976,0.986,333.1904770999972,100000,class_cnae-9.csv
3,linear,0.976,0.983,334.6685320000106,100000,class_cnae-9.csv
4,linear,0.976,0.985,334.3059160000121,100000,class_cnae-9.csv
5,linear,0.976,0.979,336.05943209998077,100000,class_cnae-9.csv
6,linear,0.976,0.987,335.075379899994,100000,class_cnae-9.csv
7,linear,0.976,0.984,335.8157021999941,100000,class_cnae-9.csv
8,linear,0.976,0.985,334.6178816000174,100000,class_cnae-9.csv
9,linear,0.976,0.983,336.0968256999913,100000,class_cnae-9.csv
10,linear,0.976,0.984,336.04318779997993,100000,class_cnae-9.csv
11,linear,0.976,0.987,334.00392449999345,100000,class_cnae-9.csv
12,linear,0.976,0.984,333.9310928999912,100000,class_cnae-9.csv
13,linear,0.976,0.983,333.28559410001617,100000,class_cnae-9.csv
14,linear,0.976,0.983,336.4276880999969,100000,class_cnae-9.csv
15,linear,0.976,0.984,332.63552589999745,100000,class_cnae-9.csv
16,linear,0.976,0.987,335.14906219998375,100000,class_cnae-9.csv
17,linear,0.976,0.985,332.96935349999694,100000,class_cnae-9.csv
18,linear,0.976,0.985,335.933128500008,100000,class_cnae-9.csv
19,linear,0.976,0.982,334.20847819998744,100000,class_cnae-9.csv
20,linear,0.976,0.986,335.45514659999753,100000,class_cnae-9.csv
21,linear,0.976,0.985,336.3524236000085,100000,class_cnae-9.csv
22,linear,0.976,0.987,333.6415500000003,100000,class_cnae-9.csv
23,linear,0.976,0.983,334.0989199000178,100000,class_cnae-9.csv
24,linear,0.976,0.985,335.9738329000247,100000,class_cnae-9.csv
25,linear,0.976,0.986,332.97387420001905,100000,class_cnae-9.csv
26,linear,0.976,0.982,336.1448087999888,100000,class_cnae-9.csv
27,linear,0.976,0.987,334.3966230000078,100000,class_cnae-9.csv
28,linear,0.976,0.986,335.010525700025,100000,class_cnae-9.csv
29,linear,0.976,0.983,334.4395545999869,100000,class_cnae-9.csv
30,branched,0.981,0.987,342.50038100001984,100000,class_cnae-9.csv
31,branched,0.981,0.986,344.68034920000355,100000,class_cnae-9.csv
32,branched,0.981,0.991,341.9671963999863,100000,class_cnae-9.csv
33,branched,0.981,0.989,342.21708890001173,100000,class_cnae-9.csv
34,branched,0.981,0.988,342.20919039999717,100000,class_cnae-9.csv
35,branched,0.981,0.988,344.29316089997883,100000,class_cnae-9.csv
36,branched,0.981,0.988,345.2696997000021,100000,class_cnae-9.csv
37,branched,0.981,0.99,342.1221612000081,100000,class_cnae-9.csv
38,branched,0.981,0.988,344.1023161000048,100000,class_cnae-9.csv
39,branched,0.981,0.99,342.51083379998454,100000,class_cnae-9.csv
40,branched,0.981,0.992,345.2099344000162,100000,class_cnae-9.csv
41,branched,0.981,0.984,344.11852780001936,100000,class_cnae-9.csv
42,branched,0.981,0.986,342.55524339998374,100000,class_cnae-9.csv
43,branched,0.981,0.986,344.46736359997885,100000,class_cnae-9.csv
44,branched,0.981,0.988,344.9564851000032,100000,class_cnae-9.csv
45,branched,0.981,0.988,342.2872294000117,100000,class_cnae-9.csv
46,branched,0.981,0.988,345.06531899998663,100000,class_cnae-9.csv
47,branched,0.981,0.988,343.87583989999257,100000,class_cnae-9.csv
48,branched,0.981,0.987,342.6042327999894,100000,class_cnae-9.csv
49,branched,0.981,0.987,342.7537238999794,100000,class_cnae-9.csv
50,branched,0.981,0.988,345.56414479998057,100000,class_cnae-9.csv
51,branched,0.981,0.987,343.8520155000151,100000,class_cnae-9.csv
52,branched,0.981,0.985,344.4401516999933,100000,class_cnae-9.csv
53,branched,0.981,0.988,343.4631889000011,100000,class_cnae-9.csv
54,branched,0.981,0.986,343.17031289997976,100000,class_cnae-9.csv
55,branched,0.981,0.987,343.777531300002,100000,class_cnae-9.csv
56,branched,0.981,0.987,345.1403822999855,100000,class_cnae-9.csv
57,branched,0.981,0.988,342.3391968999931,100000,class_cnae-9.csv
58,branched,0.981,0.987,344.8454310000234,100000,class_cnae-9.csv
59,branched,0.981,0.987,344.80607520000194,100000,class_cnae-9.csv
60,complex,0.994,0.988,529.0578726000094,100000,class_cnae-9.csv
61,complex,0.994,0.986,530.1672552000091,100000,class_cnae-9.csv
62,complex,0.994,0.986,530.7391768000089,100000,class_cnae-9.csv
63,complex,0.994,0.99,529.9394694000075,100000,class_cnae-9.csv
64,complex,0.994,0.989,531.7147603000049,100000,class_cnae-9.csv
