Pipeline,Iteration,SMAPE before tuning,SMAPE after tuning,"Time, sec."
A,0,21.155286218435226,21.008649313515804,29.03689782321453
A,1,21.155286218435226,21.10391125678681,26.66747708246112
A,2,21.155286218435226,20.964552498128256,25.04414875432849
A,3,21.155286218435226,21.229084847530235,29.30111936479807
A,4,21.155286218435226,21.673990333854366,26.988486018031836
A,5,21.155286218435226,21.012205426161923,30.868164625018835
A,6,21.155286218435226,21.493736706498158,28.750620625913143
A,7,21.155286218435226,21.12153144670735,25.533309303224087
A,8,21.155286218435226,21.008350970577577,26.27450317889452
A,9,21.155286218435226,21.49447244245848,23.707268454134464
A,10,21.155286218435226,21.3333379044625,28.98109357059002
A,11,21.155286218435226,21.008164101408553,27.717146765440702
A,12,21.155286218435226,20.927829649411922,27.039219584316015
A,13,21.155286218435226,21.128455834952355,26.44617097079754
A,14,21.155286218435226,21.24037842676415,26.765039090067148
A,15,21.155286218435226,21.128975681833634,26.07783544063568
A,16,21.155286218435226,21.50404579267106,26.23828563466668
A,17,21.155286218435226,21.772386904372322,26.448645431548357
A,18,21.155286218435226,21.239370926425092,24.534673929214478
A,19,21.155286218435226,20.963218706806085,25.48715154826641
A,20,21.155286218435226,21.22894840693651,24.96749033778906
A,21,21.155286218435226,21.0133191109662,28.878014139831066
A,22,21.155286218435226,21.00898648971622,22.496034257113934
A,23,21.155286218435226,21.008104143912806,25.57049771025777
A,24,21.155286218435226,21.24253737758572,26.534101478755474
A,25,21.155286218435226,21.403845558411497,26.952739030122757
A,26,21.155286218435226,21.128258024741367,23.84564183652401
A,27,21.155286218435226,21.105054913643027,24.264653339982033
A,28,21.155286218435226,20.96663700431951,26.92419834434986
A,29,21.155286218435226,21.01332780570025,22.697241734713316
B,0,26.100018378136028,23.801812554614667,59.14760232716799
B,1,26.02364495730629,24.135244770827608,63.54678478464484
B,2,26.168151946040865,23.75559285149853,60.850270465016365
B,3,25.991718887238644,23.826587672603296,58.686846271157265
B,4,26.101622663721507,24.087310299418988,64.54061335325241
B,5,26.117319447344844,23.726753894572834,60.903310887515545
B,6,26.1647402994003,23.073683500507858,58.0809147618711
B,7,26.083339798986998,23.83809038589839,58.244222681969404
B,8,26.110318968401373,24.16528582467911,63.957895293831825
B,9,26.13456615594634,24.139276529401243,65.84511410072446
B,10,26.031825645222593,23.801050178367348,61.200943540781736
B,11,26.113555699810956,23.797661934889426,62.5279903896153
B,12,26.104630200967126,23.91471191718096,59.340520832687616
B,13,26.126497606291593,23.763176324791562,59.84535564854741
B,14,26.162006302122684,23.771573674313384,61.451450634747744
B,15,26.16617890155692,23.828344063742072,58.42574901506305
B,16,26.12240730273206,23.784443467205193,61.45393577218056
B,17,26.148674215598668,24.019260607085716,62.76328972354531
B,18,26.121142990075818,23.81953912146834,59.89368403330445
B,19,26.11738748521272,23.939576663171525,57.96273995935917
B,20,26.115285464513516,23.76684065107125,60.19783687219024
B,21,26.085692265334416,23.813528831005573,61.26732840389013
B,22,26.118303511545612,23.898171357609648,64.43370784446597
B,23,26.055455877818215,23.881186913838643,56.92339971289039
B,24,26.166625303588233,24.15750040792279,64.07453544065356
B,25,26.092828281956283,23.588548961657043,59.496069714426994
B,26,26.004294939538717,23.997519510670386,61.965795036405325
B,27,26.094661165417715,23.575062784557176,57.15065747499466
B,28,26.05312051617476,23.84882896624067,60.28856784850359
B,29,25.982904103942285,23.757314116785114,55.59449564665556
C,0,33.37416968744223,25.33477314145416,175.149211242795
C,1,33.38340909772748,25.293346383864655,175.85363006219268
C,2,33.381446759707856,25.42905689357878,173.04435995966196
C,3,33.37441700087379,25.14419795226445,178.24349074065685
C,4,33.39015617316587,25.34949819002515,178.40535648539662
C,5,33.36282626810167,25.596229846378385,174.37847829982638
C,6,33.373376199141994,25.176479407259457,167.23337076976895
C,7,33.3794039198611,25.829799732238378,174.54042887315154
C,8,33.37736252341694,25.60713091735316,177.34423924982548
C,9,33.37962426705066,25.140607051299344,172.2308906055987
C,10,33.37636395464771,25.254529182345372,165.26680807769299
C,11,33.386524516317245,25.05488475575306,180.14807641878724
C,12,33.38079295059435,25.064332344286314,177.0068134702742
C,13,33.387347039993166,25.341045644017495,167.47203450649977
C,14,33.3606189241572,25.003200929771562,167.5836062654853
C,15,33.37904338604884,25.172488894727923,173.8953951895237
C,16,33.37810000050585,25.286885565745553,176.24221790581942
C,17,33.3911773311275,25.320197331384605,172.98767351731658
C,18,33.377711697024985,25.143537503034857,169.44448244199157
C,19,33.36312023367623,25.390006420795434,178.1078252531588
C,20,33.37738583708363,25.281764620329714,172.04563215374947
C,21,33.383314559868055,25.172962547440402,177.94507142528892
C,22,33.37919896436355,25.257876069723597,179.56316071376204
C,23,33.37757754337253,25.173748991632074,163.69744911044836
C,24,33.37256627237297,25.013710771666275,174.2942243218422
C,25,33.37151843871308,25.33193985110459,177.2007563598454
C,26,33.38140776302292,25.15612653032059,172.24706331640482
C,27,33.378070487409055,25.110956875696353,166.6557447500527
C,28,33.37845448760401,25.249446997098726,173.9669549614191
C,29,33.37575378497452,25.342466743879754,168.02110751345754
