Pipeline,Iteration,ROC AUC before tuning,ROC AUC after tuning,"Time, sec."
A,0,0.9728418489157826,0.9802263603039619,12.025949496775866
A,1,0.9619917331594414,0.9860896632441142,11.134800184518099
A,2,0.970664308878962,0.9834494705927883,11.000099886208773
A,3,0.9710456543526794,0.9754281925949009,12.43716960772872
A,4,0.9696869053122416,0.9791227070929298,12.936058033257723
A,5,0.9678374986587411,0.9761889685435785,13.013157807290554
A,6,0.9638821331619177,0.9758712744723405,13.008865244686604
A,7,0.9655715055291587,0.9768548754689704,11.19865446165204
A,8,0.9697995579364311,0.9791950553443962,12.280214320868254
A,9,0.9694602718035757,0.9767485318405402,12.377553414553404
A,10,0.9650097312644399,0.9764249584790551,12.092725075781345
A,11,0.9662770563124076,0.9821695830706019,12.036511640995741
A,12,0.9688604392320721,0.9781317988382939,11.508188266307116
A,13,0.966812783516479,0.9801576575111878,11.302222806960344
A,14,0.9672539733272674,0.9761908885359867,12.172616057097912
A,15,0.9647085409322624,0.9703801275075045,11.187798026949167
A,16,0.9685327890150172,0.9789767343512568,10.315738748759031
A,17,0.9590990278504559,0.9828051993413509,11.334931399673223
A,18,0.9591719329282878,0.9800538669178107,12.752096883952618
A,19,0.9684652822197941,0.9769580465901608,11.877100385725498
A,20,0.9711096803812586,0.9852099087569532,11.534739170223475
A,21,0.9704658212587146,0.9841978390112716,10.308295503258705
A,22,0.9656022369844491,0.9811813773140811,11.799212876707315
A,23,0.9665987468286753,0.9797972201630147,12.021299965679646
A,24,0.9650917714170725,0.9826053348803191,13.316893186420202
A,25,0.9683806475864274,0.9809588468237602,12.2610072940588
A,26,0.9656402767267627,0.9818165555372617,10.887764118611813
A,27,0.9640378346964774,0.9790298828510144,11.564621191471815
A,28,0.9672840984312414,0.9691989979671551,12.418714337050915
A,29,0.9630098005421045,0.9759534842483016,11.215998660773039
B,0,0.9641956114271919,0.9749856332297614,13.495787143707275
B,1,0.9569352818355092,0.9767730145513774,13.936789948493242
B,2,0.9566527174500149,0.975344008343086,14.40858892723918
B,3,0.9622014344774915,0.9715125413614598,12.8718093149364
B,4,0.9590500313768047,0.9615484328013729,13.34242269396782
B,5,0.9584071505830924,0.9832470010999967,13.457203909754753
B,6,0.954117429147388,0.9679337690631756,13.585069715976715
B,7,0.9638360566140896,0.9736597740524212,12.43651021644473
B,8,0.9589045744633307,0.9754549925383537,13.172221038490534
B,9,0.9675579666574562,0.9737208635368562,13.640762872993946
B,10,0.95858421936327,0.9812501582491799,12.448485467582941
B,11,0.9628271077470159,0.9747752645516221,15.708513472229242
B,12,0.965450880012892,0.9793337041762205,14.766705844551325
B,13,0.9556011320392968,0.9741351427944261,13.680440817028284
B,14,0.9614709846806525,0.97748410549011,12.626863528043032
B,15,0.95679771887943,0.9812290042899812,14.086561169475317
B,16,0.9592417007951415,0.9676436208786687,14.667653162032366
B,17,0.9560377116813206,0.9797517379644928,11.865428905934095
B,18,0.9614363030471716,0.9778429606599821,14.92580308392644
B,19,0.9648745819794678,0.9826667730037043,14.063489146530628
B,20,0.9598940417168159,0.9798240649054224,14.285388465970755
B,21,0.9615073855834793,0.9732565484539379,14.331383027136326
B,22,0.9599907417085878,0.9763850442409134,15.163976177573204
B,23,0.9605073359568684,0.9718726712804275,14.123535372316837
B,24,0.9573685205803382,0.9684567735194511,14.511730428785086
B,25,0.9586479027933485,0.9784913183210304,14.71705436706543
B,26,0.9626583916121909,0.9808208351818326,13.333458378911018
B,27,0.967625677181405,0.9676145469821411,15.21742931380868
B,28,0.958875499777923,0.9824292885010212,14.3249197229743
B,29,0.9628286306889936,0.9838442269061586,13.11837351322174
C,0,0.9717707612740583,0.9592100098436609,61.29357107356191
C,1,0.9624992751948738,0.9660267230795208,61.23470035195351
C,2,0.9619526161220233,0.9723990889118954,54.84846714884043
C,3,0.9731758113774044,0.9602396904717665,58.34472719579935
C,4,0.9687263963912307,0.9626362314007932,60.17333187162876
C,5,0.9750996047017113,0.9792242113239733,50.89280856773257
C,6,0.9693214444276769,0.971038827643926,60.81317321583629
C,7,0.9721792881634084,0.9676550847506754,61.46436461806297
C,8,0.9707736473426336,0.9645019727143773,60.34778615832329
C,9,0.9690661842893249,0.9682896243958248,58.36764904484153
C,10,0.9689941138370077,0.9735666786923751,59.764954552054405
C,11,0.963327645821042,0.9686186731263979,57.08831429108977
C,12,0.9732864514765873,0.9702287827439025,58.41658291220665
C,13,0.970364113918582,0.9715736391825023,57.793065417557955
C,14,0.9700862231303015,0.9755833735595689,55.87365077063441
C,15,0.9722201380206674,0.9723802037685702,58.569634824991226
C,16,0.9667347501771505,0.980025911245744,58.42120138928294
C,17,0.9704522773513552,0.9746450919130338,53.001766853034496
C,18,0.9704410163843709,0.9639428257617227,58.08473462238908
C,19,0.9680269020280209,0.970657718132052,54.953431375324726
C,20,0.9646052852431904,0.9545511807565928,61.673774130642414
C,21,0.9651324827871863,0.9739579008569699,54.56731387972832
C,22,0.9718666943901382,0.96856967857717,62.475134056061506
C,23,0.9738812705199977,0.9483678304742758,57.89076029509306
C,24,0.972223264117685,0.9743981252608891,54.17526427656412
C,25,0.9666138045189128,0.9588994580473802,58.32642366737127
C,26,0.9680449186393543,0.9732089974310133,55.40055164694786
C,27,0.974545333875003,0.9589474125487154,56.88395983725786
C,28,0.9706809507369124,0.9802856697032141,55.01519346982241
C,29,0.9613627897059346,0.9663396668127182,60.1377672329545
