Pipeline,Iteration,ROC AUC before tuning,ROC AUC after tuning,"Time, sec."
A,0,0.7948783117029652,0.6527199873250039,10.29152987897396
A,1,0.795212506861525,0.642562350138403,8.482291519641876
A,2,0.8019586360427727,0.6413377766346202,8.776253681629896
A,3,0.7980432428687813,0.6548517624179423,10.412545394152403
A,4,0.7919902849609219,0.640159699989385,8.950526289641857
A,5,0.7953210027808545,0.6477401340850653,13.989067915827036
A,6,0.7936924972286352,0.6477401340850653,7.9831853322684765
A,7,0.7902314260112167,0.6477401340850653,9.370160985738039
A,8,0.7928242529122356,0.636185842209551,8.665936309844255
A,9,0.799322775353515,0.6408699588111265,9.022521574050188
A,10,0.8040656229412206,0.6486175674332157,10.96289049834013
A,11,0.7876759386663137,0.6614555004270686,8.990550547838211
A,12,0.7960048405919389,0.8511132260066592,11.437849804759026
A,13,0.7937572937383932,0.6412850333555242,8.361326701939106
A,14,0.7961711812142379,0.642562350138403,9.86008820310235
A,15,0.799951857299085,0.6560989078953046,8.080855179578066
A,16,0.8009206605846646,0.8652861693986098,9.173900332301855
A,17,0.8052626855305383,0.8632452199251244,10.591746844351292
A,18,0.7977348215633524,0.6412302158785448,7.704030591994524
A,19,0.793139734331246,0.6240701441526018,10.618020989000797
A,20,0.801694412642914,0.8563959060690024,9.041599657386541
A,21,0.7939274327119701,0.6613514264992544,8.992151275277138
A,22,0.7952484403145557,0.6412850333555242,9.597728978842497
A,23,0.7964062694350448,0.6486075892719831,8.053589597344398
A,24,0.7943681721683937,0.6521058210012965,8.187707509845495
A,25,0.7935518762834785,0.6412302158785448,8.148255363106728
A,26,0.8006440264374814,0.649902168627141,8.365589305758476
A,27,0.7912174770140591,0.6412302158785448,9.984702054411173
A,28,0.7899596144985871,0.6548517624179423,11.46901322901249
A,29,0.788197064016823,0.8632834135340947,9.883429557085037
B,0,0.6943692867464766,0.7494936657177163,11.861098565161228
B,1,0.6626370621355921,0.7346421478926367,11.958929069340229
B,2,0.6744064367418467,0.7590869024540414,10.756338626146317
B,3,0.6967235666589449,0.7126835526411289,12.900728225708008
B,4,0.694134646105541,0.7586203817482522,11.286530584096909
B,5,0.6718221778033379,0.8422345658034448,10.86444941535592
B,6,0.6822026342871526,0.6770637243770796,11.363855067640543
B,7,0.6971139325411915,0.6865804948792572,10.67037058994174
B,8,0.6745079598131307,0.6681000181472563,11.859616052359343
B,9,0.6887919877298385,0.856200058857931,13.656933590769768
B,10,0.7015824220277506,0.7667051889956447,10.06208011507988
B,11,0.6822864964354542,0.8525400748827424,11.229255612939596
B,12,0.6840131928206323,0.8577125886261433,12.14797454699874
B,13,0.6678648670397246,0.8466806360439317,13.5333571434021
B,14,0.6740072884220478,0.84746396836078,11.345413651317358
B,15,0.6835991448732465,0.694136584710711,10.537713468074799
B,16,0.6747012720037173,0.7202800806456963,9.885315712541342
B,17,0.6987348512724008,0.7790237373078722,9.930277828127146
B,18,0.6888930711676309,0.6560087442588768,9.577202931046486
B,19,0.6661803773671726,0.7652361291055219,11.400903094559908
B,20,0.6871368493205107,0.8651479348862907,11.763354487717152
B,21,0.692536544053566,0.6561450779347966,15.183929529041052
B,22,0.6894424159769963,0.7329624728153774,11.818701148033142
B,23,0.6958325163289881,0.8602121260947679,13.808376669883728
B,24,0.7052999262811613,0.5926795862032849,15.364291373640299
B,25,0.6774759661967522,0.6866734517998208,10.982392858713865
B,26,0.6787695356387493,0.8626100193468966,15.289845958352089
B,27,0.6833939108357154,0.8662284879705012,14.12661475688219
B,28,0.7054368051131704,0.6950356486754559,10.640298429876566
B,29,0.6841509362093322,0.6923432427798908,10.748638041317463
C,0,0.7497647026792095,0.7163994008985877,429.18057999387383
C,1,0.7496140302039063,0.7202545119041378,374.70564817264676
C,2,0.730835878062108,0.6672387290737738,326.2476912923157
C,3,0.7444933308695241,0.7637589728597634,540.135016541928
C,4,0.7567810892381744,0.765582737006168,240.9631906412542
C,5,0.7371718360432071,0.7676282634378411,164.17619556188583
C,6,0.7375576741817338,0.7096333162783672,206.40166007727385
C,7,0.7527787299936015,0.732708179329735,162.21879114955664
C,8,0.7510969093078409,0.6777506106085217,578.2598407380283
C,9,0.7483076487351552,0.6894979390391472,225.2054108157754
C,10,0.740087902473191,0.7918182995000146,424.09507843106985
C,11,0.7448252472719217,0.7696846727150823,96.31010748073459
C,12,0.7548221422494901,0.6907595462196157,275.81802805140615
C,13,0.7376110601108211,0.7157194195235415,445.53324120491743
C,14,0.7420300181037209,0.7221339732610026,262.82043639570475
C,15,0.7398211982730363,0.7306436252335593,675.8186458721757
C,16,0.7645250912947683,0.7207851581685472,356.6660003513098
C,17,0.7342986825025131,0.7408626431420302,405.8051544986665
C,18,0.739711263364768,0.7274152929050773,344.053612023592
C,19,0.7259848316928537,0.7209569163450303,507.2909238524735
C,20,0.7368282013653359,0.7329721526561318,347.5579229481518
C,21,0.7643630284230729,0.7518138821088075,434.5116880387068
C,22,0.7447772831133782,0.7127088856454799,340.7417876198888
C,23,0.7484949933701331,0.7184384798840171,88.27864607423544
C,24,0.733236996610497,0.734042860137591,343.85936861485243
C,25,0.736582249522777,0.7392522352412018,239.9331483654678
C,26,0.738762913771253,0.7876070695777863,330.33711130172014
C,27,0.7431424606633179,0.7383581077769011,381.44407264888287
C,28,0.7575783490019665,0.8230943524763175,331.0815551020205
C,29,0.7610932556620191,0.7027535667176864,443.4896928034723
