Pipeline,Iteration,SMAPE before tuning,SMAPE after tuning,"Time, sec."
A,0,21.155286218435226,21.12340977800549,8.657695539295673
A,1,21.155286218435226,21.13140264100751,7.565855797380209
A,2,21.155286218435226,20.57364676278023,8.718950141221285
A,3,21.155286218435226,21.272972831760114,8.832856867462397
A,4,21.155286218435226,20.838406197029745,9.033662788569927
A,5,21.155286218435226,21.142960047048305,8.046724654734135
A,6,21.155286218435226,21.265934781284518,7.795927979052067
A,7,21.155286218435226,20.725323567235982,9.382596556097269
A,8,21.155286218435226,20.836681151688534,8.271670680493116
A,9,21.155286218435226,21.051003751040433,8.794890318065882
A,10,21.155286218435226,20.808911150641737,9.161183789372444
A,11,21.155286218435226,20.837905558336974,8.93970376625657
A,12,21.155286218435226,20.859054098086244,7.347926501184702
A,13,21.155286218435226,20.667313132688445,7.516469694674015
A,14,21.155286218435226,21.334423431217928,10.287832524627447
A,15,21.155286218435226,21.334351937888513,8.783490240573883
A,16,21.155286218435226,20.57375942175186,8.590498633682728
A,17,21.155286218435226,20.667536614824883,7.080594200640917
A,18,21.155286218435226,20.824334692025722,8.206166308373213
A,19,21.155286218435226,20.667216067310317,7.35322030633688
A,20,21.155286218435226,20.57509395505144,8.833971697837114
A,21,21.155286218435226,20.85890504112972,8.464778482913971
A,22,21.155286218435226,20.86097129243954,8.234628930687904
A,23,21.155286218435226,20.68093962006494,9.719384618103504
A,24,21.155286218435226,20.48367051306995,8.18015168607235
A,25,21.155286218435226,21.709816797316854,10.292870100587606
A,26,21.155286218435226,20.525512181839158,6.859591875225306
A,27,21.155286218435226,20.575655927735028,8.756154339760542
A,28,21.155286218435226,20.573350270589533,8.125777948647738
A,29,21.155286218435226,20.725598564845313,9.65784765779972
B,0,26.100018378136028,24.493745821191066,42.008795868605375
B,1,26.202823114170965,24.335210467018857,40.47172302380204
B,2,26.134728591061346,24.24085976362805,56.81944274157286
B,3,26.179223693072217,24.770496507157585,44.93277335166931
B,4,26.124663438187568,23.673181569834185,49.39908591285348
B,5,26.062758204252084,25.164153170489133,51.67050393670797
B,6,26.10938382261752,24.4795645864477,43.389313753694296
B,7,26.11653374800935,24.83038111289728,44.24538289010525
B,8,26.116075965514707,24.486208559366244,40.8946355804801
B,9,26.10159108062262,24.84615430228907,42.15622801706195
B,10,26.07696269962862,24.496932861649327,43.4541627317667
B,11,26.120743808256385,24.323181432122468,41.558655221015215
B,12,26.12440750146692,23.980610657781725,48.756448831409216
B,13,25.992333294777712,24.96399198606929,41.41374185681343
B,14,26.084603317751373,24.282273969800233,42.257436871528625
B,15,26.08871266754835,24.99844445802165,40.84508587419987
B,16,26.119345279034057,23.74773407921523,42.50719092786312
B,17,26.080494288100322,24.36731575746894,40.73783906921744
B,18,26.105719705240567,24.505088399465286,40.25944549962878
B,19,26.060996167300758,23.96145844384981,46.53539701551199
B,20,26.012899004819904,24.749145721355116,43.65223960950971
B,21,26.07539736629813,24.13783082433367,41.78775529563427
B,22,26.12914202335031,24.76632465159596,44.24958788603544
B,23,26.139615215914457,24.25267635647179,45.309689059853554
B,24,26.102515888534867,24.3567042375554,41.37191653624177
B,25,26.006074125850418,24.07285413703181,45.490364123135805
B,26,26.079266657924173,23.852374910073173,49.89973144605756
B,27,26.14622260398797,24.32342668905928,39.979831263422966
B,28,26.036780221909233,24.26976928228966,43.8324013017118
B,29,26.145166973432875,23.844011477660963,44.21698647364974
C,0,33.37711488833771,25.357557021552346,99.72964152693748
C,1,33.373702462168346,25.051628910522325,89.66817800328135
C,2,33.37304749996395,25.86996155365139,99.42269637063146
C,3,33.380463895600016,25.708190497986546,100.47927483171225
C,4,33.370289101733505,26.54326772121896,91.26756912842393
C,5,33.38677424906485,25.735020038187262,102.8237593062222
C,6,33.3833906224911,27.427747526005188,99.81404487416148
C,7,33.36783399601286,27.202315488034998,82.89530077576637
C,8,33.384677901335316,26.70587732778171,96.41391472145915
C,9,33.38507081207286,26.748505824873753,94.95518373325467
C,10,33.36668834589874,27.201795669734445,109.71496732532978
C,11,33.38174662610761,26.271891500576114,112.4893468208611
C,12,33.36557412792638,25.768641949712794,104.13713287189603
C,13,33.36286785325429,25.540427949808258,87.33842395991087
C,14,33.368183694354016,27.654065937102786,89.45098119974136
C,15,33.38416016627114,26.437011265304605,123.7133530639112
C,16,33.3712845181486,26.621108682464428,100.79653748869896
C,17,33.35944180093219,25.677998578467236,92.73681990429759
C,18,33.36385110014072,25.576187639163102,98.17609459161758
C,19,33.37420055154658,26.642437670828755,92.68002528324723
C,20,33.37612329404899,25.78365465101333,96.40144636109471
C,21,33.38021290739717,26.629660994441203,104.99553252756596
C,22,33.36512460749741,27.025843562226996,91.13617790490389
C,23,33.38077302322226,26.231852381049013,91.51134387031198
C,24,33.374667238394665,25.91878544364122,111.81248357519507
C,25,33.39250455582308,25.48918212063995,96.04580076783895
C,26,33.39315185730234,25.4554824807863,90.35673541203141
C,27,33.38280649211548,25.90364580492069,94.53464808687568
C,28,33.39354572278984,26.093149229932543,98.61059565469623
C,29,33.360462440906,26.44598817443132,109.6269673705101
