Pipeline,Iteration,ROC AUC before tuning,ROC AUC after tuning,"Time, sec."
A,0,0.9644048645325076,0.9469478325884353,7.070922702550888
A,1,0.9688299860665934,0.8643641359534326,7.144184689968824
A,2,0.9716406844049756,0.9380343416782918,8.272979877889156
A,3,0.9697950561513627,0.9400546543067451,7.047925166785717
A,4,0.9663021904730024,0.8822104504279694,7.790209028869867
A,5,0.9704342017768179,0.9467056979478046,7.323018532246351
A,6,0.9669532064984965,0.871463102925057,8.072547800838947
A,7,0.9682685260394539,0.9263754843707996,8.110996000468731
A,8,0.9688491654874909,0.9608258779712924,7.270354423671961
A,9,0.9681692835931085,0.9263754843707996,7.576953090727329
A,10,0.9694343969986079,0.8822104504279694,7.633919883519411
A,11,0.9698013918051025,0.6822872298851133,6.30596062913537
A,12,0.9682949696717458,0.9493663838337658,7.112337943166494
A,13,0.9664044163257274,0.957862040596479,6.83650329336524
A,14,0.9703194337276378,0.9493663838337658,7.4903725534677505
A,15,0.9642427725956154,0.957862040596479,7.582153216004372
A,16,0.9620603675045637,0.9608258779712924,7.76124782115221
A,17,0.9680663887724411,0.8888055083181764,8.37484311312437
A,18,0.969356379761876,0.9493990384466825,7.970819991081953
A,19,0.9687615156903168,0.8885274565749657,7.929392646998167
A,20,0.9613933568082798,0.9305393703030587,7.459535211324692
A,21,0.9664341109910283,0.8474330436251896,7.925066731870174
A,22,0.9720505799800723,0.9817096974633864,6.967678505927324
A,23,0.9675634952057154,0.9116134219287625,7.494311310350895
A,24,0.9732531713276446,0.9575505516135644,7.209557980298996
A,25,0.963760822401789,0.9575505516135644,7.1093999072909355
A,26,0.9608959923007087,0.9176176679790662,7.364403009414673
A,27,0.9678016836180335,0.962176517574879,7.917673289775848
A,28,0.9664317930679922,0.962176517574879,8.309477392584085
A,29,0.968219716148346,0.8885745942936584,7.749026816338301
B,0,0.9550941307371406,0.9724898665293087,7.3399654515087605
B,1,0.9617227941780114,0.9498966923207645,7.929556656628847
B,2,0.9516974440784318,0.9335273238344249,7.013055831193924
B,3,0.9600638485630127,0.9553612790371724,7.030911136418581
B,4,0.972252697460229,0.9703827952597529,7.842859387397766
B,5,0.963978272787625,0.9745859503606441,7.085318498313427
B,6,0.9669278746335264,0.9603635137809745,6.684742219746113
B,7,0.9595732749759878,0.8990302399301215,6.629192598164082
B,8,0.9645050334774992,0.9636506785571903,7.055905073881149
B,9,0.9631214042455368,0.8392216265343687,8.164827089756727
B,10,0.9623020853353579,0.9240531073880862,8.428339384496212
B,11,0.9626593735389322,0.9336296397814875,7.68252419680357
B,12,0.9643200092349681,0.9707763509212255,7.318506456911564
B,13,0.9652993346879097,0.9687561559868687,7.303583741188049
B,14,0.9598810012268726,0.9599214688646635,7.112739779055119
B,15,0.9582373886683746,0.9717421162945021,7.451726984232664
B,16,0.9591016928596505,0.9469085833970274,7.082177706062794
B,17,0.9645550022729582,0.9733928074128924,6.771518565714359
B,18,0.9622803516879661,0.9201717225912035,7.229083824902773
B,19,0.9636424896894267,0.9480646430019104,7.703825704753399
B,20,0.9609047826130782,0.9681136595301424,7.12138756364584
B,21,0.9655519305821417,0.9445870621860494,7.177176054567099
B,22,0.9576039566368559,0.9679989903526436,6.902128636837006
B,23,0.9686125079870997,0.8939025290681809,8.29722822830081
B,24,0.9619848103155937,0.971407602197383,7.897408861666918
B,25,0.9610911457510911,0.9265333952657812,6.985676117241383
B,26,0.9629234733689516,0.9774867742854038,6.864150837063789
B,27,0.9580314686881999,0.9590068016185808,7.123941771686077
B,28,0.9617047006883411,0.9106494111260175,7.374106585979462
B,29,0.9587438752258127,0.927165520110527,6.9876802787184715
C,0,0.9683524291820835,0.95264723437379,34.52249260991812
C,1,0.960088374218098,0.9576880100836515,37.158706333488226
C,2,0.9749040754508537,0.9537712104974302,33.73003116995096
C,3,0.9652020572333093,0.9572989186657538,41.34822231158614
C,4,0.9664495023687524,0.9472674358311853,33.4293762370944
C,5,0.971169335793305,0.9630965039955358,36.23025180399418
C,6,0.9701538804541491,0.9709960406521508,32.31172603741288
C,7,0.9744888246423277,0.9668315545896478,32.278330378234386
C,8,0.9644845198463828,0.958093190850668,32.11876553669572
C,9,0.9641171245660567,0.9507923355510728,33.888263233006
C,10,0.9712418546593378,0.9671789295339539,34.045940704643726
C,11,0.9651709890483429,0.9735041108119478,37.95454267412424
C,12,0.9650237573304126,0.9307381642646008,27.76474877074361
C,13,0.9690480446319323,0.9559878104258518,32.62903884425759
C,14,0.9654893151668955,0.9645041592464297,31.31229219213128
C,15,0.9604387097493663,0.9650377383311294,37.615728210657835
C,16,0.9695758253368906,0.9575160263874675,31.311424013227224
C,17,0.9721203888986838,0.9641504643404988,37.422226905822754
C,18,0.9662275091090938,0.9736017663102687,32.64914057776332
C,19,0.9647914482059262,0.9642068829058158,33.867151487618685
C,20,0.9645155709143537,0.9459418271302525,33.62807485461235
C,21,0.9705174644758148,0.9503473057615115,30.605852145701647
C,22,0.9646520592706425,0.9660433213886903,35.595957569777966
C,23,0.9662854585472521,0.953155080243933,37.76080426201224
C,24,0.9671517925104443,0.9549431949379057,27.57072953134775
C,25,0.9707988168547426,0.9639360181111566,38.300315987318754
C,26,0.9762644037478359,0.9520280755075746,34.82758913189173
C,27,0.9696342930894883,0.975825174280228,34.09174021705985
C,28,0.9721514493097394,0.9665607122808245,32.41146317869425
C,29,0.9701253514448047,0.9593201733519364,35.37987059727311
