76.04_8.72,76.84_10.72,76.04_10.72,75.24_10.72,76.84_12.72,76.04_12.72,75.24_12.72,76.04_14.72,75.24_14.72,76.04_16.72,75.24_16.72,74.44_16.72,76.84_18.72,76.04_18.72,75.24_18.72,76.84_20.72,76.04_20.72,75.24_20.72,74.44_20.72,73.64_20.72,76.04_22.72,75.24_22.72,74.44_22.72,76.84_24.72,76.04_24.72,75.24_24.72,74.44_24.72,77.64_26.72,76.84_26.72,76.04_26.72,75.24_26.72,77.64_28.72,76.84_28.72,76.04_28.72,76.84_30.72,76.84_32.72,dates
-0.5010759830474854,-0.4756672978401184,-0.48738136887550354,-0.4980793595314026,-0.4605341851711273,-0.45411038398742676,-0.45186156034469604,-0.44436851143836975,-0.4229336977005005,-0.46644261479377747,-0.44914552569389343,-0.43151140213012695,-0.48434096574783325,-0.45080384612083435,-0.47471433877944946,-0.46709561347961426,-0.45016998052597046,-0.47655871510505676,-0.4886043667793274,-0.39833927154541016,-0.45133545994758606,-0.4889606833457947,-0.4888293743133545,-0.47306936979293823,-0.49283453822135925,-0.5060889720916748,-0.4299052953720093,-0.49359992146492004,-0.49336954951286316,-0.507721483707428,-0.49107497930526733,-0.5092533826828003,-0.5122401714324951,-0.5068778991699219,-0.48972830176353455,-0.5067121982574463,2002-01-11
-0.49942365288734436,-0.47190743684768677,-0.4858822226524353,-0.4945265054702759,-0.4565795361995697,-0.45167502760887146,-0.4474868178367615,-0.434382826089859,-0.4165818691253662,-0.44864609837532043,-0.436230331659317,-0.4243570864200592,-0.4637664556503296,-0.4439932107925415,-0.4614847004413605,-0.4537585377693176,-0.44603395462036133,-0.455335408449173,-0.4693000614643097,-0.38975945115089417,-0.44985586404800415,-0.46652892231941223,-0.47663435339927673,-0.4570651054382324,-0.4664976894855499,-0.48846668004989624,-0.40996503829956055,-0.45896488428115845,-0.46469274163246155,-0.48350417613983154,-0.47118526697158813,-0.4614688754081726,-0.4773186147212982,-0.47739681601524353,-0.4373666048049927,-0.44809114933013916,2002-01-12
-0.5084259510040283,-0.47719234228134155,-0.4890866279602051,-0.4952276051044464,-0.45700085163116455,-0.4505022168159485,-0.44535040855407715,-0.4363064169883728,-0.41532933712005615,-0.4635826647281647,-0.4451906383037567,-0.42521733045578003,-0.4833314120769501,-0.46488988399505615,-0.4818289279937744,-0.47403624653816223,-0.4765915870666504,-0.49129459261894226,-0.49529117345809937,-0.40421539545059204,-0.47859808802604675,-0.4859909415245056,-0.49634850025177,-0.4726877510547638,-0.4733634293079376,-0.48945003747940063,-0.4189488887786865,-0.4480946958065033,-0.4732171595096588,-0.478616327047348,-0.4704347252845764,-0.4531777501106262,-0.4733041822910309,-0.4649551212787628,-0.4269728362560272,-0.442300945520401,2002-01-13
-0.5081523060798645,-0.4793957769870758,-0.49153923988342285,-0.49760282039642334,-0.4625675678253174,-0.4577232599258423,-0.4517941176891327,-0.44581565260887146,-0.4265817403793335,-0.45670783519744873,-0.4551984369754791,-0.44410479068756104,-0.4609522819519043,-0.4709673225879669,-0.48643893003463745,-0.4516001343727112,-0.48324328660964966,-0.4872165322303772,-0.4769718647003174,-0.39464515447616577,-0.47061675786972046,-0.464263379573822,-0.478080689907074,-0.4668438136577606,-0.449524462223053,-0.4642851650714874,-0.41962695121765137,-0.43569210171699524,-0.4489848017692566,-0.45775654911994934,-0.4636736810207367,-0.43752795457839966,-0.4497087001800537,-0.45401740074157715,-0.422647625207901,-0.4407094717025757,2002-01-14
-0.513821542263031,-0.48475152254104614,-0.4981061518192291,-0.5071106553077698,-0.4661998450756073,-0.4644868075847626,-0.46103426814079285,-0.4453752040863037,-0.43024754524230957,-0.44079411029815674,-0.4208717942237854,-0.4014469087123871,-0.44230136275291443,-0.4308815002441406,-0.4081931412220001,-0.43369191884994507,-0.4200417101383209,-0.4142145812511444,-0.400304913520813,-0.34158656001091003,-0.42325904965400696,-0.4175260365009308,-0.40663355588912964,-0.4372028410434723,-0.43407079577445984,-0.4147508442401886,-0.35278254747390747,-0.42816758155822754,-0.44849586486816406,-0.423471063375473,-0.3938336968421936,-0.42637765407562256,-0.4278436303138733,-0.40242666006088257,-0.35863256454467773,-0.3574810326099396,2002-01-15
-0.5229871869087219,-0.49771445989608765,-0.509198784828186,-0.5165112018585205,-0.4742773771286011,-0.4753713011741638,-0.47303760051727295,-0.44560539722442627,-0.4351431429386139,-0.43335679173469543,-0.40656185150146484,-0.38174617290496826,-0.4363246262073517,-0.41849854588508606,-0.3938309848308563,-0.43006107211112976,-0.3952336311340332,-0.40571457147598267,-0.42087695002555847,-0.3413814604282379,-0.4119851887226105,-0.4329995810985565,-0.4177643656730652,-0.42642706632614136,-0.4386288523674011,-0.43963822722435,-0.3622111976146698,-0.4371255338191986,-0.452928364276886,-0.42889729142189026,-0.4111226201057434,-0.4384332597255707,-0.4313454329967499,-0.41841545701026917,-0.3515317738056183,-0.36601686477661133,2002-01-16
-0.5354130268096924,-0.5098433494567871,-0.5214565992355347,-0.5264651775360107,-0.4814753532409668,-0.4870348870754242,-0.48426353931427,-0.4487917721271515,-0.4432884454727173,-0.43381965160369873,-0.4219551682472229,-0.40411481261253357,-0.428040087223053,-0.4319045841693878,-0.4378701150417328,-0.4251539409160614,-0.4157617688179016,-0.42483609914779663,-0.4423382580280304,-0.3633565902709961,-0.4198698401451111,-0.43374282121658325,-0.4403960704803467,-0.4212738275527954,-0.4298684298992157,-0.44688427448272705,-0.38322341442108154,-0.4333277642726898,-0.4391162395477295,-0.43354350328445435,-0.42935800552368164,-0.43747320771217346,-0.43224743008613586,-0.4327649772167206,-0.37593767046928406,-0.4103466272354126,2002-01-17
-0.5301785469055176,-0.5016770362854004,-0.5151920914649963,-0.5207087397575378,-0.46730825304985046,-0.47977322340011597,-0.47720932960510254,-0.43151479959487915,-0.4316190183162689,-0.40600836277008057,-0.4015266001224518,-0.38215169310569763,-0.396491676568985,-0.40325525403022766,-0.3933943212032318,-0.3952924907207489,-0.3901297450065613,-0.3868378698825836,-0.3918726444244385,-0.3331202268600464,-0.39655035734176636,-0.39663979411125183,-0.4026942849159241,-0.4061909317970276,-0.40483152866363525,-0.40879836678504944,-0.3556998670101166,-0.41093742847442627,-0.415551096200943,-0.4145214855670929,-0.39978501200675964,-0.41432592272758484,-0.41416868567466736,-0.40598949790000916,-0.3706415891647339,-0.38837316632270813,2002-01-18
-0.5319398045539856,-0.5091536045074463,-0.5184319615364075,-0.521032452583313,-0.4720596373081207,-0.48478975892066956,-0.4805702865123749,-0.43737825751304626,-0.4344593584537506,-0.4178359806537628,-0.40567633509635925,-0.3865881860256195,-0.40931177139282227,-0.4109098017215729,-0.3908480703830719,-0.4068698287010193,-0.3847365081310272,-0.3843870460987091,-0.4081644117832184,-0.3484395444393158,-0.3940437138080597,-0.40567517280578613,-0.4121289849281311,-0.40855643153190613,-0.412874311208725,-0.42018359899520874,-0.36858007311820984,-0.4220358431339264,-0.42936307191848755,-0.4247986674308777,-0.41087013483047485,-0.4247325360774994,-0.42705079913139343,-0.41679030656814575,-0.3926202952861786,-0.3997514247894287,2002-01-19
-0.5248135328292847,-0.5052918195724487,-0.5133730173110962,-0.513105034828186,-0.47023388743400574,-0.4831942617893219,-0.4751269817352295,-0.43666037917137146,-0.42943936586380005,-0.42970871925354004,-0.41789108514785767,-0.3966948688030243,-0.42699146270751953,-0.41943198442459106,-0.42234575748443604,-0.4262706935405731,-0.4006296992301941,-0.4171873927116394,-0.4412159025669098,-0.37226244807243347,-0.414238303899765,-0.4400799572467804,-0.44474995136260986,-0.42510896921157837,-0.43873822689056396,-0.4568157196044922,-0.3973974287509918,-0.445627361536026,-0.4510766267776489,-0.45072728395462036,-0.43813568353652954,-0.44990381598472595,-0.45031899213790894,-0.44162410497665405,-0.399152547121048,-0.3923954963684082,2002-01-20
-0.5256776809692383,-0.5017384886741638,-0.5118981599807739,-0.5109511613845825,-0.46682628989219666,-0.4820364713668823,-0.4714641273021698,-0.4326748251914978,-0.42746779322624207,-0.4261034429073334,-0.4402804970741272,-0.41970160603523254,-0.41529059410095215,-0.439278244972229,-0.459768682718277,-0.42078131437301636,-0.4387938678264618,-0.4497147500514984,-0.49212124943733215,-0.415836900472641,-0.44602492451667786,-0.4801715612411499,-0.5121083855628967,-0.44469335675239563,-0.45316195487976074,-0.5152314305305481,-0.4823852479457855,-0.42151063680648804,-0.43734925985336304,-0.49937188625335693,-0.5284372568130493,-0.44149652123451233,-0.4744914770126343,-0.5165383815765381,-0.5087963342666626,-0.544131875038147,2002-01-21
-0.5163482427597046,-0.49921369552612305,-0.501028835773468,-0.4998019337654114,-0.4699486494064331,-0.47474515438079834,-0.4640510082244873,-0.4454989433288574,-0.4285486340522766,-0.47207117080688477,-0.481545090675354,-0.45788121223449707,-0.4632849395275116,-0.49832814931869507,-0.5288828611373901,-0.4751281440258026,-0.5223982930183411,-0.5174282193183899,-0.4930005967617035,-0.41671624779701233,-0.5073428153991699,-0.47937968373298645,-0.4842679500579834,-0.48607194423675537,-0.4516945481300354,-0.4723588824272156,-0.43992701172828674,-0.4194231629371643,-0.4399358332157135,-0.47099244594573975,-0.46253055334091187,-0.42133715748786926,-0.4583115577697754,-0.44572684168815613,-0.4764222800731659,-0.4018877148628235,2002-01-22
-0.5179858803749084,-0.5051814317703247,-0.5068681240081787,-0.506352424621582,-0.484078973531723,-0.4872557818889618,-0.4743932783603668,-0.4599120318889618,-0.4395969808101654,-0.47603410482406616,-0.47208136320114136,-0.44673943519592285,-0.4604976773262024,-0.4862385094165802,-0.49185261130332947,-0.4718574285507202,-0.5067325234413147,-0.5211487412452698,-0.4922425448894501,-0.4158083498477936,-0.49087345600128174,-0.4918644428253174,-0.4748070538043976,-0.496968150138855,-0.4649448096752167,-0.4713630676269531,-0.42836111783981323,-0.4296729266643524,-0.4679262042045593,-0.4689427316188812,-0.4630451500415802,-0.42939308285713196,-0.45495033264160156,-0.4554517865180969,-0.43340328335762024,-0.39845383167266846,2002-01-23
-0.5368966460227966,-0.5206304788589478,-0.5237208604812622,-0.5293179750442505,-0.499688059091568,-0.5025790929794312,-0.49215570092201233,-0.47130751609802246,-0.4501568377017975,-0.4910105764865875,-0.4754426181316376,-0.4403073787689209,-0.4737413823604584,-0.48871615529060364,-0.48624783754348755,-0.4833735525608063,-0.4956558048725128,-0.5068665146827698,-0.4794187843799591,-0.3920170068740845,-0.4914368987083435,-0.4877502918243408,-0.4601667523384094,-0.5072831511497498,-0.48271796107292175,-0.47496655583381653,-0.4078693389892578,-0.45293980836868286,-0.4797590374946594,-0.4664110839366913,-0.4480893909931183,-0.45671263337135315,-0.46584343910217285,-0.4552493989467621,-0.41916871070861816,-0.40601906180381775,2002-01-24
-0.5338031649589539,-0.5133585929870605,-0.520088255405426,-0.5277416110038757,-0.48728424310684204,-0.4961314797401428,-0.4859899580478668,-0.4536583423614502,-0.4387549161911011,-0.4621622860431671,-0.4371242821216583,-0.4077099859714508,-0.4462305009365082,-0.44814395904541016,-0.432784765958786,-0.45627668499946594,-0.4389806091785431,-0.46012741327285767,-0.45908987522125244,-0.36843496561050415,-0.4483479857444763,-0.4685683846473694,-0.44802677631378174,-0.4654216170310974,-0.4664266109466553,-0.4664379060268402,-0.38230034708976746,-0.460112988948822,-0.47398048639297485,-0.45454761385917664,-0.4368213713169098,-0.4599950611591339,-0.45903515815734863,-0.44368359446525574,-0.3878655433654785,-0.3950231075286865,2002-01-25
-0.5265125036239624,-0.5027768015861511,-0.5119828581809998,-0.5193133354187012,-0.4681106507778168,-0.4824826717376709,-0.47139689326286316,-0.43325716257095337,-0.4227924346923828,-0.4332316517829895,-0.41229555010795593,-0.3858948051929474,-0.4164554476737976,-0.4186323285102844,-0.3948241174221039,-0.4258240759372711,-0.3973335325717926,-0.40859660506248474,-0.42083439230918884,-0.3437257409095764,-0.41193535923957825,-0.43074819445610046,-0.4204622805118561,-0.4259156584739685,-0.4349516034126282,-0.4360581934452057,-0.3554844856262207,-0.4377940595149994,-0.4495117962360382,-0.4281511604785919,-0.4077393412590027,-0.43958625197410583,-0.43440157175064087,-0.41871270537376404,-0.3545890748500824,-0.3746238648891449,2002-01-26
-0.5192217826843262,-0.4921949803829193,-0.5038775205612183,-0.5108850598335266,-0.4489370286464691,-0.468833863735199,-0.4568038284778595,-0.41285598278045654,-0.40682998299598694,-0.4043010175228119,-0.38746675848960876,-0.3640795946121216,-0.38668033480644226,-0.3891207277774811,-0.35686349868774414,-0.3953714668750763,-0.3556864857673645,-0.3570658266544342,-0.38257893919944763,-0.3190165162086487,-0.3755227327346802,-0.39292800426483154,-0.39289775490760803,-0.3864096701145172,-0.4034765660762787,-0.40567851066589355,-0.32866859436035156,-0.41547513008117676,-0.42504310607910156,-0.4017547369003296,-0.37865734100341797,-0.41917744278907776,-0.4097679853439331,-0.39374181628227234,-0.3213125765323639,-0.35422462224960327,2002-01-27
-0.5175198316574097,-0.49539658427238464,-0.5041208267211914,-0.5119138956069946,-0.45360714197158813,-0.47396987676620483,-0.4612347483634949,-0.4248870611190796,-0.4183078408241272,-0.4168833792209625,-0.4115573465824127,-0.3873603641986847,-0.39511895179748535,-0.41044050455093384,-0.4025639295578003,-0.4045880138874054,-0.376563161611557,-0.38497307896614075,-0.4373132586479187,-0.37499701976776123,-0.38888049125671387,-0.4165150821208954,-0.44693723320961,-0.39593812823295593,-0.4141053259372711,-0.4473385512828827,-0.39897850155830383,-0.4181751608848572,-0.42279052734375,-0.4388715624809265,-0.44609957933425903,-0.4329969584941864,-0.43795907497406006,-0.44583064317703247,-0.4062647521495819,-0.44604983925819397,2002-01-28
-0.5087765455245972,-0.4934670031070709,-0.49840280413627625,-0.49962496757507324,-0.4572705328464508,-0.4712403118610382,-0.4532240927219391,-0.4335893392562866,-0.4195036292076111,-0.44320276379585266,-0.43628188967704773,-0.4126315712928772,-0.42918306589126587,-0.4412720203399658,-0.4441618025302887,-0.4364902675151825,-0.42096343636512756,-0.423475056886673,-0.4517379701137543,-0.40128347277641296,-0.42857810854911804,-0.4355372488498688,-0.46785232424736023,-0.436227947473526,-0.4404278099536896,-0.46609488129615784,-0.44078391790390015,-0.4400000274181366,-0.446272075176239,-0.4786206781864166,-0.47182127833366394,-0.45267465710639954,-0.47403013706207275,-0.4760843813419342,-0.4814921021461487,-0.4777839779853821,2002-01-29
-0.504932165145874,-0.48591503500938416,-0.49766573309898376,-0.4956355392932892,-0.45424821972846985,-0.4747980237007141,-0.44758307933807373,-0.4344022870063782,-0.41170036792755127,-0.4401860237121582,-0.4300428032875061,-0.4034194052219391,-0.41824012994766235,-0.4307515025138855,-0.42753866314888,-0.4218113422393799,-0.41649025678634644,-0.4136507511138916,-0.4190811514854431,-0.3612928092479706,-0.41067612171173096,-0.4153667390346527,-0.4206344485282898,-0.41252264380455017,-0.41155239939689636,-0.43282246589660645,-0.3902207314968109,-0.41488656401634216,-0.4235383868217468,-0.43906736373901367,-0.4255702495574951,-0.41572874784469604,-0.43831586837768555,-0.4271480441093445,-0.4317336976528168,-0.39342811703681946,2002-01-30
-0.5083890557289124,-0.4847724139690399,-0.4980427026748657,-0.49742892384529114,-0.4539487361907959,-0.47430360317230225,-0.4473402202129364,-0.43169936537742615,-0.4111670255661011,-0.43711429834365845,-0.4212276041507721,-0.39323145151138306,-0.41994643211364746,-0.42152395844459534,-0.41094642877578735,-0.42235878109931946,-0.40146490931510925,-0.4087592363357544,-0.42647889256477356,-0.3631320595741272,-0.40510404109954834,-0.42002224922180176,-0.4264303147792816,-0.42043226957321167,-0.42459967732429504,-0.4391852617263794,-0.3834817111492157,-0.4243538975715637,-0.4387218952178955,-0.4403703808784485,-0.42791613936424255,-0.42681482434272766,-0.43807926774024963,-0.4310212731361389,-0.39503252506256104,-0.3736075758934021,2002-01-31
-0.47726717591285706,-0.4541175663471222,-0.46558260917663574,-0.46600160002708435,-0.42404913902282715,-0.4433571696281433,-0.41693809628486633,-0.4031353294849396,-0.38198602199554443,-0.4135162830352783,-0.39562442898750305,-0.3685092031955719,-0.3985659182071686,-0.39988869428634644,-0.3983299136161804,-0.40024033188819885,-0.3808906078338623,-0.3905673027038574,-0.4100631773471832,-0.3388832211494446,-0.38565847277641296,-0.4008054733276367,-0.41354861855506897,-0.39193928241729736,-0.4029832184314728,-0.4207003712654114,-0.36430034041404724,-0.40447911620140076,-0.4135866165161133,-0.41850563883781433,-0.40965235233306885,-0.4124479293823242,-0.41850602626800537,-0.4150979220867157,-0.3803802728652954,-0.38109636306762695,2002-02-01
-0.4698501527309418,-0.44668471813201904,-0.46026939153671265,-0.4635920822620392,-0.41809070110321045,-0.4405948519706726,-0.41511115431785583,-0.3968203365802765,-0.3803708553314209,-0.39876261353492737,-0.3874990940093994,-0.3612191081047058,-0.37966734170913696,-0.38900095224380493,-0.3853279650211334,-0.383081316947937,-0.3743581771850586,-0.3785552680492401,-0.38155096769332886,-0.31485310196876526,-0.3719661831855774,-0.3743065893650055,-0.38263821601867676,-0.3735100328922272,-0.37491047382354736,-0.38366082310676575,-0.3262772858142853,-0.37899526953697205,-0.39117178320884705,-0.38414570689201355,-0.3696306347846985,-0.38319048285484314,-0.3849852681159973,-0.3720319867134094,-0.3366885483264923,-0.3244948983192444,2002-02-02
-0.49687400460243225,-0.4745979309082031,-0.49084094166755676,-0.4964914321899414,-0.4419058859348297,-0.47164294123649597,-0.44579336047172546,-0.4188581705093384,-0.4064157009124756,-0.40243569016456604,-0.3959430754184723,-0.36861518025398254,-0.37747058272361755,-0.39665600657463074,-0.374441534280777,-0.3879631757736206,-0.3715662360191345,-0.36759820580482483,-0.37883859872817993,-0.33971697092056274,-0.3707047700881958,-0.36814793944358826,-0.3832220435142517,-0.38102567195892334,-0.37712690234184265,-0.3780975043773651,-0.3359435796737671,-0.3914179503917694,-0.40317031741142273,-0.3804725408554077,-0.36811113357543945,-0.3939896523952484,-0.3863794207572937,-0.3719012439250946,-0.3235882520675659,-0.3186817169189453,2002-02-03
-0.5364800691604614,-0.5134500861167908,-0.5301294326782227,-0.5374327301979065,-0.4747507572174072,-0.5068075060844421,-0.4773995876312256,-0.45330458879470825,-0.4311353266239166,-0.43978065252304077,-0.4295673072338104,-0.3953002989292145,-0.4002464711666107,-0.4520603120326996,-0.4348134994506836,-0.4211485683917999,-0.4282943606376648,-0.42739057540893555,-0.4302184283733368,-0.3849011957645416,-0.4095345437526703,-0.39884260296821594,-0.4255096912384033,-0.3974619507789612,-0.38586124777793884,-0.3979184925556183,-0.3858964741230011,-0.4085332453250885,-0.42063409090042114,-0.38269761204719543,-0.3883365988731384,-0.40884315967559814,-0.3953362703323364,-0.3810102641582489,-0.32719114422798157,-0.3329920768737793,2002-02-04
-0.5468311309814453,-0.5129155516624451,-0.5331997275352478,-0.5410231947898865,-0.4684935212135315,-0.49985089898109436,-0.4759017527103424,-0.44853103160858154,-0.4344223141670227,-0.4519844353199005,-0.43037301301956177,-0.40285995602607727,-0.419988751411438,-0.44116243720054626,-0.4408932030200958,-0.4356861412525177,-0.4237804114818573,-0.44509419798851013,-0.42322078347206116,-0.3705862760543823,-0.41766244173049927,-0.41590768098831177,-0.40785372257232666,-0.42819979786872864,-0.423491895198822,-0.4113190174102783,-0.36839723587036133,-0.42798539996147156,-0.44960927963256836,-0.4238961935043335,-0.39267614483833313,-0.4340072572231293,-0.4240286350250244,-0.41018036007881165,-0.3646934926509857,-0.36472490429878235,2002-02-05
