Pipeline,Iteration,ROC AUC before tuning,ROC AUC after tuning,"Time, sec."
A,0,0.7959536696880158,0.8596170260577688,62.19825039803982
A,1,0.7954507634468726,0.8520589462183379,71.43504160270095
A,2,0.7924429935073374,0.8499529320637178,63.944487418979406
A,3,0.7951326919329453,0.8508352618722874,62.53631407022476
A,4,0.7902744683082958,0.8584401550546786,62.78049777075648
A,5,0.7935043378855894,0.8570769055426943,65.92950242757797
A,6,0.7954398580474893,0.8576515613777506,68.63320128619671
A,7,0.7970449564462412,0.854198929931202,71.93718875199556
A,8,0.7931492923296263,0.8516981959202665,64.07895089313388
A,9,0.7988565197690785,0.8503976691809448,60.262922178953886
A,10,0.8013937457200949,0.8540881648743957,63.0204914547503
A,11,0.7947385077813063,0.8599846485905875,65.40666460618377
A,12,0.791180148757312,0.8553675525517427,63.47357699647546
A,13,0.790302704158585,0.8516623754222883,70.82817212864757
A,14,0.7972926266214359,0.8496624278260514,60.50023868307471
A,15,0.8017403401778127,0.85052581848858,73.0852977745235
A,16,0.7934401800328241,0.8529405451094844,67.30309798568487
A,17,0.7964345737009498,0.8588995794047177,62.41790482401848
A,18,0.798603362456357,0.8441283554226933,62.02829936146736
A,19,0.7927363058744078,0.8576616295593649,68.74195396155119
A,20,0.7905399023901931,0.8493962870691545,64.42709279060364
A,21,0.7849570526610767,0.8508542390517582,62.11433270946145
A,22,0.7972719793092422,0.8510430839638451,68.6962791532278
A,23,0.7889625155723647,0.839930694244325,70.83153622224927
A,24,0.7898248198001191,0.8531579898534671,61.43196169286966
A,25,0.7950609317330283,0.8522791585422246,68.5899960771203
A,26,0.7968523203378203,0.8491595565234016,65.44621386751533
A,27,0.7910809416409073,0.8516257914043281,64.50218928605318
A,28,0.7991899464812215,0.8483602716126694,68.6160101890564
A,29,0.7935112352218605,0.8545714275825709,61.418409034609795
B,0,0.6965342254995468,0.8571261827846414,95.65182696282864
B,1,0.6636579033577387,0.8511276667997162,94.6748166270554
B,2,0.6948895396809464,0.8513544623563034,88.27729464694858
B,3,0.7082587137529657,0.8578365750632923,85.97721926867962
B,4,0.7094777093237782,0.8551519326909839,102.18729155883193
B,5,0.6888629193070405,0.8476670670102783,85.20751597359776
B,6,0.6927203203965479,0.8484487140165967,78.71461486071348
B,7,0.6842772958114383,0.8584332120308931,82.72933583334088
B,8,0.7025119040428391,0.8565905254276631,74.09112131223083
B,9,0.6951401476238097,0.8525495295702434,81.89164908602834
B,10,0.6980386085823636,0.8544067027370966,93.4188899770379
B,11,0.6788293306286656,0.859998570650775,86.26772167906165
B,12,0.6887170912813998,0.8535859768472213,76.76367897540331
B,13,0.6959824071824582,0.8521366730453988,82.96795123070478
B,14,0.6693610623378217,0.8517652258139095,88.31611240282655
B,15,0.7114431905082256,0.8566707825378546,81.08189050853252
B,16,0.6624422405755463,0.8610057725085154,83.08107863739133
B,17,0.688111008273552,0.8485329293894315,77.9318097345531
B,18,0.6944703446376542,0.8555023546526123,94.33452747389674
B,19,0.6812084076870623,0.8543493859754372,84.91718208044767
B,20,0.6840544834718552,0.8513505913498258,83.46570536866784
B,21,0.6986993521365449,0.8466809146266986,90.83618363365531
B,22,0.6910268729580962,0.8620696730258857,96.59832105413079
B,23,0.6808665639247431,0.843580149492454,96.51942922919989
B,24,0.6958668751827567,0.8439656152552635,91.94391529634595
B,25,0.6836668369615361,0.855932042617342,104.4355587773025
B,26,0.7035924566924476,0.8583032453449748,87.86235714331269
B,27,0.6695256940343277,0.8528931914846363,82.82326953113079
B,28,0.7014703314950023,0.8518990533057282,82.7589708417654
B,29,0.6939980417250939,0.847606278059492,79.54839928820729
C,0,0.7421776106507539,0.8225301575916557,1035.2229998447
C,1,0.7697742011488404,0.8139866323191208,2338.791679766029
C,2,0.7416249674423258,0.7822790389226694,1760.2609877027571
C,3,0.7529302137038598,0.815950262691525,2152.7180700153112
C,4,0.757901588795461,0.7949085567855476,1575.2424837388098
C,5,0.7676150389251022,0.7828565991246975,2437.4454333744943
C,6,0.737175064840838,0.8454441522612868,1523.396134749055
C,7,0.7329085662666308,0.7867981053633579,1404.033069524914
C,8,0.7468861912433243,0.8202394713574019,2348.3577267080545
C,9,0.7354017002001356,0.8137265285135046,1658.8683253712952
C,10,0.7453511553710693,0.7710408121944374,2768.576909251511
C,11,0.7634193403167359,0.8202065262066889,1542.0513676218688
C,12,0.7230338145234743,0.7803184866007623,2253.000631824136
C,13,0.7421177080661753,0.8224402333361667,1091.768353331834
C,14,0.7433337988698785,0.8219294811359814,1876.908522989601
C,15,0.7569641661165424,0.8007546106462311,1969.7251265123487
C,16,0.7586056956526808,0.8040122702267422,1760.5970756039023
C,17,0.725140936359583,0.7642703751889047,1404.954812899232
C,18,0.7536935983866812,0.8001635629028193,1361.4497413262725
C,19,0.7476189966159447,0.8154196218128975,2363.2169603146613
C,20,0.7474659345335438,0.7985126428200371,1294.3622397370636
C,21,0.7457134877477977,0.7609980902581853,1980.5390328504145
C,22,0.7233050136193372,0.7835825789816444,1200.2993621863425
C,23,0.7588636389631678,0.798199314275508,2118.3677478693426
C,24,0.740925088379836,0.7983344718805135,1571.3974574804306
C,25,0.735623219246047,0.7893605689061688,2301.0584948696196
C,26,0.7540273025906575,0.7758593727461575,1980.8088646829128
C,27,0.7401531120469984,0.7587562196099051,2259.3006084375083
C,28,0.7228620504121419,0.8167057003966416,1437.8847923725843
C,29,0.7446260401525338,0.7531109485311805,2032.5904104076326
