Pipeline,Iteration,SMAPE before tuning,SMAPE after tuning,"Time, sec."
A,0,134.0591606170833,133.81036908325785,57.49849922209978
A,1,134.0591606170833,133.81310115201453,59.611009284853935
A,2,134.0591606170833,133.80983378119132,59.11897964030504
A,3,134.0591606170833,135.0766738829182,59.223246689885855
A,4,134.0591606170833,135.0792950376206,57.216066017746925
A,5,134.0591606170833,135.0757101404766,57.65669556334615
A,6,134.0591606170833,135.0772310564935,51.82129880413413
A,7,134.0591606170833,135.07545998263515,54.919483449310064
A,8,134.0591606170833,136.161937776483,48.571221239864826
A,9,134.0591606170833,133.80974307104853,58.61962217092514
A,10,134.0591606170833,135.08022531826293,59.35879135876894
A,11,134.0591606170833,135.08022490927019,55.51730819046497
A,12,134.0591606170833,133.81016256223114,59.72055222466588
A,13,134.0591606170833,133.80972064180415,59.19440055638552
A,14,134.0591606170833,135.0733926957211,57.10739583149552
A,15,134.0591606170833,135.07960659620474,57.25794315710664
A,16,134.0591606170833,135.07551693518565,58.82799107953906
A,17,134.0591606170833,133.81009738499333,57.788222424685955
A,18,134.0591606170833,135.07639427353354,59.1255739890039
A,19,134.0591606170833,133.8097453824752,59.63908323273063
A,20,134.0591606170833,135.0795069281761,57.243668511509895
A,21,134.0591606170833,135.07687375985418,57.16103233769536
A,22,134.0591606170833,135.07693443326275,52.46352203935385
A,23,134.0591606170833,135.07950880922755,59.03798235580325
A,24,134.0591606170833,135.07823437756912,57.04776496067643
A,25,134.0591606170833,133.81189267060765,59.24473426118493
A,26,134.0591606170833,133.8099839434444,58.55752236023545
A,27,134.0591606170833,133.8112571391884,59.25946558266878
A,28,134.0591606170833,133.81059266367888,59.569185737520456
A,29,134.0591606170833,133.80981393368108,59.035149067640305
B,0,92.50384195130381,114.8113205784304,87.40912090241909
B,1,93.3792265921476,109.62523507476841,95.5833337418735
B,2,89.82848130204773,101.91435004890187,93.25503530353308
B,3,90.08312655659451,116.87890307976706,89.94382575899363
B,4,92.91441410286171,117.90510425293287,85.96297355368733
B,5,92.18993759820754,109.7200116248535,87.21380746737123
B,6,90.45927031419791,90.63100249623318,92.14302844181657
B,7,90.6126967851214,108.47321733595835,89.00395050644875
B,8,92.03122161747501,91.93298672637628,109.9822558388114
B,9,91.16264823617657,115.32015152666285,85.82432812452316
B,10,90.7840752101552,108.04359164016901,91.67238536849618
B,11,90.88496725442289,105.24890087906408,93.70913046225905
B,12,89.71482080934251,90.97782352631236,111.5577793829143
B,13,88.92070529789261,109.77692790522406,89.56011464819312
B,14,89.78549492084326,92.56305278920416,98.33725168183446
B,15,87.24804543784226,108.03605385365552,100.42859687656164
B,16,94.55319323165506,106.27404014396588,99.80302942544222
B,17,92.80683487103903,112.20637923023119,88.40683808550239
B,18,92.13850106409285,91.646274834597,90.33279105648398
B,19,90.03882243441298,95.09676128697805,97.32743521034718
B,20,90.29763099458036,111.6112687291194,101.2510442957282
B,21,90.40459116077584,109.20989622300738,88.2125309444964
B,22,90.67858493441597,96.85396122458778,89.3554652184248
B,23,92.62757145821794,91.27843686604677,91.0928392894566
B,24,91.69891217169094,91.15305708854413,88.38573386147618
B,25,89.14490892630702,112.1488791722571,88.95293084532022
B,26,90.72547125965811,92.31317945376752,93.34983440488577
B,27,90.53898861163182,91.50016434792671,92.80165062472224
B,28,93.05899669461385,90.40743265895946,92.2383474521339
B,29,90.1756968222324,89.45419388820412,93.4972959458828
C,0,46.38314005052395,118.78259147082012,223.67064187675714
C,1,46.38314005052395,102.8655837585837,236.5343376174569
C,2,46.38314005052395,68.86834674223934,229.2777518555522
C,3,46.38314005052395,112.83304367627494,231.68709914758801
C,4,46.38314005052395,90.35130273483384,237.77128672972322
C,5,46.38314005052395,116.04848000977279,228.05114829912782
C,6,46.38314005052395,118.07560877019766,215.4346949197352
C,7,46.38314005052395,60.35197446443839,223.67740855365992
C,8,46.38314005052395,87.86538397571078,213.33276634663343
C,9,46.38314005052395,113.94959732005118,214.44311879947782
C,10,46.38314005052395,91.3028792850254,213.15157274901867
C,11,46.38314005052395,123.28203208369578,228.90978352725506
C,12,46.38314005052395,140.90372791042057,230.91776183247566
C,13,46.38314005052395,93.93413659628484,224.48824387788773
C,14,46.38314005052395,124.0804298266859,221.47072909399867
C,15,46.38314005052395,113.75185817021399,230.06988310813904
C,16,46.38314005052395,92.99340087903707,234.4816428013146
C,17,46.38314005052395,104.70062379311638,220.07675417885184
C,18,46.38314005052395,114.97412972938261,207.02773379907012
C,19,46.38314005052395,123.14284001140413,212.56590830534697
C,20,46.38314005052395,100.48024523953562,228.83145313709974
C,21,46.38314005052395,112.12483484751594,211.56120343133807
C,22,46.38314005052395,80.5401356754133,217.76434317603707
C,23,46.38314005052395,85.11287045246023,232.19739370793104
C,24,46.38314005052395,69.08700641746273,227.54842903837562
C,25,46.38314005052395,71.80525149151487,214.7059090808034
C,26,46.38314005052395,115.19284282809795,214.3005263544619
C,27,46.38314005052395,105.3164641338828,235.47405778989196
C,28,46.38314005052395,123.61378469702733,218.59933008253574
C,29,46.38314005052395,83.53897709222746,220.85086626932025
