,pipeline_type,init_metric,final_metric,tuning_time,iter_num,dataset
0,linear,0.845,0.905,217.5627568999771,20,class_volkert_small.csv
1,linear,0.845,0.905,222.20437729998957,20,class_volkert_small.csv
2,linear,0.845,0.905,222.19786679995013,20,class_volkert_small.csv
3,linear,0.845,0.905,218.65570780000417,20,class_volkert_small.csv
4,linear,0.845,0.905,221.1547522000037,20,class_volkert_small.csv
5,linear,0.845,0.905,220.69759719999274,20,class_volkert_small.csv
6,linear,0.845,0.905,222.6669420999824,20,class_volkert_small.csv
7,linear,0.845,0.905,222.93289890000597,20,class_volkert_small.csv
8,linear,0.845,0.905,222.5996481999755,20,class_volkert_small.csv
9,linear,0.845,0.905,221.99995389999822,20,class_volkert_small.csv
10,linear,0.845,0.905,221.4769842000096,20,class_volkert_small.csv
11,linear,0.845,0.905,223.29562879999867,20,class_volkert_small.csv
12,linear,0.845,0.905,223.0648460999946,20,class_volkert_small.csv
13,linear,0.845,0.905,224.46403350000037,20,class_volkert_small.csv
14,linear,0.845,0.905,222.48136720003095,20,class_volkert_small.csv
15,linear,0.845,0.905,223.36303930002032,20,class_volkert_small.csv
16,linear,0.845,0.905,224.83796239999356,20,class_volkert_small.csv
17,linear,0.845,0.905,234.82112950005103,20,class_volkert_small.csv
18,linear,0.845,0.905,235.01478600001428,20,class_volkert_small.csv
19,linear,0.845,0.905,233.5411330999923,20,class_volkert_small.csv
20,linear,0.845,0.905,229.41395959997317,20,class_volkert_small.csv
21,linear,0.845,0.905,221.8269869000069,20,class_volkert_small.csv
22,linear,0.845,0.905,214.70686109998496,20,class_volkert_small.csv
23,linear,0.845,0.905,219.6507565000211,20,class_volkert_small.csv
24,linear,0.845,0.905,214.90884859999642,20,class_volkert_small.csv
25,linear,0.845,0.905,223.72394349996466,20,class_volkert_small.csv
26,linear,0.845,0.905,250.11095960001694,20,class_volkert_small.csv
27,linear,0.845,0.905,244.43991279997863,20,class_volkert_small.csv
28,linear,0.845,0.905,244.857560799981,20,class_volkert_small.csv
29,linear,0.845,0.905,237.26667329994962,20,class_volkert_small.csv
30,branched,0.729,0.905,281.19822379999096,20,class_volkert_small.csv
31,branched,0.729,0.905,276.5614047999843,20,class_volkert_small.csv
32,branched,0.729,0.905,272.1076948000118,20,class_volkert_small.csv
33,branched,0.729,0.905,265.1249991999939,20,class_volkert_small.csv
34,branched,0.729,0.905,263.8640203999821,20,class_volkert_small.csv
